status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Verified Review ,,Couple Leisure,Economy Class,KUL to BKK,December 2016,4.0,5.0,5.0,5.0,,4.0,5,yes,9,  Kuala Lumpur to Bangkok with Thai Airways. It was a pleasant experience and I've never boarded a flight I thoroughly enjoyed as this. The food was surprisingly delicious. Drinks was served continuously and the flight attendants were very friendly. Service was good and in-flight entertainment kept me occupied throughout the trip.
✅ Verified Review ,A330,Couple Leisure,Economy Class,DXB to CGK via BKK,December 2016,1.0,1.0,3.0,2.0,,2.0,4,no,2,"  Dubai to Jakarta via Bangkok. I had high expectations for Thai Airways in the Star Alliance group, but failed so miserably. On all four flights, the boarding time was not as printed on the boarding pass. All of them boarded at the departure time or later, and one flight was delayed because of technical reasons. I booked from Thai Airways website, and because the amount was over 10M rupiah, I had to come into the sales office in Jakarta to pay in person. Because my transit time was 18 hours, I received transport and accommodation in Bangkok, but even that I had to request and no details were given on the transportation procedures. At the Indra Regent hotel they didnt provide breakfast, despite Thai Airways saying that breakfast was on their account. When I asked Thai Airways to clarify this with the hotel, they said it's on the hotel. The entertainment system/screens were very old and dated, resolution wasn't good. The headphones jack didn't work on one side, and the magazine pocket wasn't fixed properly so the magazines kept on falling. After the meal service, picking up the trays took very long, and on one of the flights I had to call the attendants to pick mine up because they skipped me. Attendants weren't friendly. To have a blanket I needed to ask, not on every seat. Checking in at Dubai was the worst. Line was so long. Local staff had no customer service skills. I tried Thai Airways because of the price , but was not happy with the experience and probably won't recommend it to others. "
,A380 & Boeing 777,Couple Leisure,Economy Class,LHR to BKK ,December 2016,4.0,5.0,3.0,3.0,,4.0,4,yes,8,"Flew from London to Bangkok and return with Thai Airways. The economy service is on par with other four star airlines - the real difference is the actual aircraft you are on and how new it is. The A380 was really good, the 777 was older and not so good but still plenty of space and a decent TV - shame about the content. Maybe I was unlucky with timing but it was hard to find a good film, there are lots of cheap films and not much premium content. Food and drinks were good, better flying out of Bangkok than Heathrow."
✅ Verified Review ,Boeing 777-200,Business,Business Class,BKK to HAN,December 2016,4.0,4.0,3.0,,,1.0,4,yes,8,"  Bangkok to Hanoi, Seat 16K. Check in was done in Frankfurt. The aircraft is okay, no in flight entertainment offered. The boarding is terrible for all flight to and from Vietnam as you have to ride overcrowded bus to the field where the aircraft is waiting. The biggest problem is the changing of temperature, you come from the cool terminal to the hot outside air and step into the frozen bus, and then you have to wait outside the aircraft in the hot and humid air in order to climb the aircraft which made you sweat again. It is not nice if you have to carry small children. Inside the aircraft the service is good, food is okay, in the past it was much nicer but now they save the cost and reduce the quality of food. No alcohol was offered during the short flight. Seat is okay and comfy."
✅ Verified Review ,Boeing 747-400,Solo Leisure,Economy Class,SYD to BKK,December 2016,3.0,2.0,3.0,1.0,,1.0,3,no,2,"  Sydney to Bangkok. The lady who checked me in at Sydney was surly and unsmiling. The Boeing 747-400 was old and looked worn. The crew call button in my seat didn't work, and the list of movies contained not one name I recognised - just old B movies. was The crew were surly and unsmiling, and hid in the galley for most of the flight. The worst part, and something that always seems to happen on Thai flights that arrive late in the day - the plane was parked way out in the airfield, leaving passengers to climb down a set of stairs and take a very long bus ride to the terminal.  Our bags were then delayed meaning that I had to wait a whole hour after the flight had landed for our bags to arrive on the carousel. I asked the ground staff why, given that Thai is the national flag carrier, aircraft that arrive in the evening are not parked at the terminal, for the convenience of their customers. All I got in response was that this was their 'process'. Thai used to be a great airline. How far they have fallen astonishes me."
✅ Verified Review ,A330,Business,Business Class,HAN to BKK,December 2016,5.0,2.0,4.0,,,4.0,3,yes,7,"  Flight date 9/12/2016, TG 565 Seat 11G. Flight is okay, no sky entertainment. Food was nice and service okay, no drinks offered you had to ask for them. The most disturbing thing was the arrival where you have to travel by bus to the terminal. "
✅ Verified Review ,A380,Business,Business Class,FRA to BKK,December 2016,2.0,2.0,2.0,1.0,3.0,4.0,4,yes,7,"  4/12/2016, FRA-BKK, TG921. As I arrived at the airport late due to a train delay so there were no queues. I chose seat 17A near the window since I prefer this type of seat. Now I find that the window seats are quite flimsy and connected to each other so if your front or back neighbor turns your seat also moves. So on the flight back to Germany I chose the middle seat and there was no more of this problem. I was seated close to the front and chose my preferred meal but it was not available. The stewardess seemed to forget there were also people to serve and did not ask what drink I wanted. Inflight entertainment lost sound during the flight and they promised me to send an upgrade voucher in 2 weeks time. "
✅ Verified Review ,A380,Business,Business Class,BKK to FRA,December 2016,5.0,5.0,4.0,3.0,5.0,4.0,5,yes,10,"  Flight date 9/12/2016, BKK-FRA, Seat 11A with Thai Airways. On this flight I seat at the front close to the closet. Seat was comfortable and does not shake like seats close to the window. The small distance to the closet does not disturb at all and is very easy to go to the toilet since you do not have to wait. The service of the stewardess on this flight was excellent and she even called me by name. The only small problem was the connection of the head phones, these are not noise cancelling and there was some disturbance in the head phone if the plug shakes."
✅ Verified Review ,Boeing 777-300ER,Family Leisure,Economy Class,BKK to KUL,December 2016,5.0,1.0,1.0,4.0,,3.0,4,no,3,"  Flew Bangkok to Kuala Lumpur, and economy was almost full. We were lucky on that day as the initial 777-300 was upgraded to a newer and more comfortable Boeing 777-300er. The seats were great, but headrest felt a little cheap. The meal was the worst airline meal I've eaten. The crew said the rice was fried rice but it tasted extremely bland. The inflight service was not as I expected by way of least pleasant service from Thai Airways flight attendants. "
✅ Verified Review ,Boeing 777,Business,Economy Class,MNL to BKK,December 2016,4.0,5.0,4.0,4.0,,4.0,4,yes,8,"  Manila to Bangkok. I queued for about 20 mins for check-in but once at the counter, the check-in process was efficient and staff courteous and professional. Boarding did not start until very close to the departure time but it was orderly. The crew welcomed the passengers on board,  offered a small pack of nuts once the seatbelt sign was off. The cabin crew change into their traditional Thai attire after take-off. The flight was probably around 60% full so there was ample space for passengers to spread out. I was initially seated in seat 62C which is the first row of 3 seaters behind 2 rows of 2 seaters so I had ample leg room ahead, As the row next to me was fully empty, I asked a cabin crew if I could move over and promptly did so when I received the go-ahead. 2 options were offered for meals and I picked the pork option. When compared with the catering coming out of Bangkok, the food from Bangkok does seems better.  In the flight out of Bangkok, two gentlemen seated near me (who seem to be first time flyers) did not realise that vegetarian options had to be pre-ordered and opted to go without food. The cabin crew then went out of his way to locate non-meat options for the 2 gentlemen. The seats are comfortable with a decent recline. There is a good selection of movies and TV shows to choose which, together with the food and friendly service, makes for a very comfortable flight."
✅ Verified Review ,Boeing 777,Business,Economy Class,BKK to MNL,December 2016,5.0,5.0,5.0,4.0,,4.0,4,yes,8,  I flew from Bangkok to Manila on a Sunday afternoon. It was a busy flight that was at least 90% full.  The cabin felt clean and the interior looked new. The cabin crew well presented and welcomed passengers while boarding. They are proactive in assisting passengers who had trouble find storage space for their hand luggage. It has been almost 8 years since I last flew Thai Airways and I was looking forward to fly them again. The experience did not disappoint. Two meal options were offered and I picked the meat ball with rice option which was delicious.
✅ Verified Review ,Boeing 787,Business,Business Class,PER to BKK,November 2016,5.0,5.0,4.0,5.0,,5.0,5,yes,9,"  Perth to Bangkok return. This is my second trip with Thai Airways Boeing 787, and  what a great aircraft. In business class plenty of room, in seat huge tv seat. The seat goes back into a bed. The staff were very pleasant and welcoming, the head purser let my son and his wife into business class just before we landed in Bangkok, so thanks to him. Now on the way home back to Perth and  can't wait for next trip. Also flew Thai Airways business class to the UK that was also good, and  can't wait to use their A380 next time to London."
✅ Verified Review ,Boeing 777-300ER,Couple Leisure,Economy Class,HKT to BRU via BKK,November 2016,3.0,5.0,4.0,4.0,,3.0,4,yes,8," Phuket to Brussels via Bangkok with Thai Airways. First leg service was just excellent as on the way out from Europe aside from typical delays of coming into a congested airport like Bangkok. The Thai crew in stormy conditions managed to service everyone multiple times on a fully loaded flight, I was dreading the late night double leg flights home but my sensitive sleeping wife cat napped on the short leg and then due to a departing ahead of time settled down after a well served meal for the long haul home. She slept near 10 hours on what was bump free journey landing back ahead of time into Zaventem something never achieved with Brussels Airlines, United Airlines or British Airways night flights. This was my first Thai Airways experience but after flying with big American and European carriers this was something special with their 777-300ER out and back and with one leg of four flights on the one month old A350. It is clear this is an airline in transition with a new fleet coming in and our luck being we that we had all our flights on planes of just a couple of years old. I am now seriously tempted to fly Thai Airways to New Zealand on the next long haul as inflight entertainment and service was very good. This said three things Thai could simply fix to move in my book from Very Good to Excellent. Bringing a fully loaded 777 into a hard standing and using buses instead on to the terminal should not happen, we were lucky at end of rainy season but I dread to think what could have been if the tropical sky's had opened up. If you fly into Francophone countries you should have either copies of the film with French sound track or at least French subtitles, my Wife being French speaking Belgian was lucky to know English well. Your mild chicken is not mild, it was hotter than dishes served up in restaurants of the same this meal blew both us away and could not be consumed on one flight. This all said the crews on both legs could not do enough for us and for sure will I return to Thailand but I will also consider using Bangkok for any future South East Asia journeys."
✅ Verified Review ,,Business,Business Class,LHR to BKK,November 2016,3.0,3.0,3.0,3.0,,2.0,2,yes,7,"  London Heathrow to Bangkok return. My main concern is the number of times I have to be bussed from the terminal to the aircraft and vice versa. For Thailand's flagship airline, this is a poor practice. Not withstanding the safety issues of passengers having to disembark via steps with luggage, it is a very cheap approach to what should be a much more pleasant experience. None of the crew or ground staff have a positive response to any questioning about this practice, but it certainly seems to tick off a lot of people, unfortunately not enough people complain about it and simply accept it."
,Boeing 777-200,Solo Leisure,Economy Class,MEL to BKK,November 2016,4.0,4.0,4.0,3.0,,4.0,5,yes,9,"Melbourne to Bangkok with Thai Airways. On checking in I had to struggle to get a window seat (even though it was even more than 3 hours before departure). At the gate I tried to see if there was a better seat available and there wasn't. However when boarding I was ""upgraded"" to a bulkhead seat which was a great to start to a great flight. The food was very good and the crew are very happy to respond to additional requests for snacks and drinks. IFE was okay. Legroom of course was terrific and the seat was very comfortable as well. I have flown a few times with Thai over the years and have always had great flights."
✅ Verified Review ,Boeing 777-200 / 787,Couple Leisure,Business Class,MEL to SGN via BKK,November 2016,1.0,5.0,3.0,2.0,,4.0,2,no,4,"  Melbourne to Ho Chi Minh via Bangkok. Thank goodness that Thai Airways are phasing out their Boeing 777-200 aircraft. 170 degree business class seats do not cut in modern business class travel. They fly their new lie flat bed aircraft on the 90 minute flights from Bangkok to Ho Chi Minh but make their premium customers on the midnight 8 hour flight between Melbourne and Bangkok suffer with a substandard offering. Movies were anything but latest releases, food average at best, business boarding gate process not adequate. Cabin service was excellent!"
✅ Verified Review ,Boeing 777-200,Couple Leisure,Economy Class,MNL to BKK,November 2016,3.0,3.0,1.0,2.0,1.0,3.0,3,yes,5,"  Manila to Bangkok. Delayed leaving due to late arrival of aircraft not a full flight, plenty of room. Boarding went okay but old tired aircraft, worn carpet, entertainment system old very difficult with the touchscreen. Crew friendly and professional, meal service went fast and smooth but Thai needs to improve the catering - it was terrible a dry shrimp salad a pork stew and a dry dessert - seems like they have forgotten economy class food and just given passengers something to fill up on . This is one area Thai needs to improve on."
✅ Verified Review ,Boeing 777-300,Couple Leisure,Economy Class,BKK to OSL,November 2016,3.0,4.0,1.0,4.0,2.0,3.0,3,yes,6,"  Bangkok to Oslo. Connecting flight from Manila little delay from Bangkok aircraft nice and new but same issue as when we arrived we had to bus to the other side of the terminal to board the aircraft it was not such a busy time of night but to transfer from gate to aircraft should be no need with such a modern airport. Sitting far down the back, plenty of room to spread out had a whole row to myself which was good to stretch out entertainment system good as overall new aircraft. Crew effective and friendly but the let down was the meal - a pasta salad, pork stew, dessert was good. The breakfast was poor Thai has stopped with salt and pepper so no chance to get a little flavor out from the meal. It was a long flight so a good meal would of made it perfect"
✅ Verified Review ,Boeing 777-300,Business,Economy Class,BKK to KUL,October 2016,4.0,4.0,4.0,3.0,,5.0,5,yes,9,"  Bangkok to Kuala Lumpur. Excellent, attentive service for a short flight of just over 2 hours. The cabin was clean, the food was very good by airline standards, and the selection of on-board entertainment appropriate. The seats have a bit more legroom than some of the regional competitors. As a tall person I noticed that as soon as I took my seat.
"
,A330-300,Family Leisure,Business Class,BKK to CNX,May 2016,3.0,5.0,5.0,,,4.0,5,yes,6,"Bangkok to Chiang Mai with Thai Airways. Well this was not my best experience with Thai but it certainly gave me a smile when I left. A layover of 3hr and my family and I rested at the lounge at Bangkok domestic terminal - quite frankly speaking it is not as bad as people say it is. We had a great time there. As I entered the aircraft I was kind of downcast as they used an older version. The seats were pretty old and had no IFE. But the crew, they were so friendly that I forgot. The Land of Smiles, true. The flight is a short one but you'll be pleased if you fly Business. Overall I had a good experience."
✅ Verified Review ,A330-300,Business,Economy Class,BKK to NRT,October 2016,4.0,4.0,4.0,4.0,,4.0,4,yes,7,  Bangkok to Tokyo Narita. The flight was delayed because many connecting passengers landed late in Bangkok. The crew was friendly and helpful and the aircraft was clean. One of the toilet was broken so there was quite a queue after the meal service. Food was good and seat was comfortable.
✅ Verified Review ,Boeing 737-400,Business,Economy Class,VTE to BKK,October 2016,3.0,2.0,4.0,,,2.0,4,yes,3,"  Night flight out of Vientiane to Bangkok. The flight was delayed for almost an hour and many passengers including me had a very tight connection in Bangkok. No explanation was given in Vientiane airport. Onboard, no announcement from the captain nor the crew about the delay. No apologies. Asked the one of the crew and found out that all the weather was bad in Bangkok so the incoming flight was delayed. I understand this is unavoidable but at least they should inform the passengers of the reason. The only thing nice was the food."
✅ Verified Review ,Boeing 737-400,Business,Economy Class,BKK to VTE,October 2016,4.0,3.0,4.0,,,4.0,4,yes,7,  Short hop from Bangkok to Vientiane on the old Boeing 737-400. The flight was full as usual and delayed for about half an hour. Service was inconsistent as usual. Some flight attendant was really nice and some was not friendly. The food was surprisingly good for this short flight.
✅ Verified Review ,Boeing 747-400,Business,Economy Class,HND to BKK,October 2016,4.0,4.0,4.0,4.0,,4.0,4,yes,7,"  Tokyo Haneda to Bangkok on the Boeing 747-400. There was a group of really loud and drunk men who were literally shouting to each other. However, the crew were really professional and warned them about their unruly behavior. They were quiet and behaved after that. The food was good and the seat was okay. IFE was great as well."
✅ Verified Review ,,Business,Business Class,BKK to LHR,October 2016,4.0,1.0,1.0,1.0,1.0,3.0,1,no,3,"  Bangkok to London. The service fell far below what I was expecting. On this return flight, the stewardess made as little eye contact as possible, was churlish and off hand, to the extent of being rude. The meals were adequate, but lukewarm, and during this long flight no additional drinks were offered. If I went up to the galley I was shooed out, and the requested drink would eventually be delivered. If I attenpted to order via the call button, the response just as unfriendly. This attitude was prevalent throughout the cabin crew, from thr CSD down. The choice of film and tv very limited to anything recent. A very poor selection. Seats were comfortable, and information from flight deck good. Check in efficient. Upon return, however, my soft sided case was wet inside, and had obviously been left uncovered in the rain at Bangkok. "
✅ Verified Review ,Boeing 777-300ER,Solo Leisure,Business Class,PEN to LHR via BKK,September 2016,4.0,5.0,5.0,5.0,,5.0,5,yes,9,"  Penang to London Heathrow via Bangkok. Started the journey off on its subsidiary airline Thai Smile in Penang where the boarding pass provided was nothing different than a restaurant receipt, the ground staff said the new system has yet arrived in Penang, hence they could not reprint the boarding pass. As Flew in Smile Plus, no difference between normal seats except being seperated by a curtain with the rest of the seat. Upon arrival at Bangkok, I went to the Royal Orchid Spa for my free massage, it was very good. The only downside is that it was only 30 minutes, you should add more ground services for business class passengers. Next, was the Royal Silk Lounge, it was average, buffet food. It was disappointing to be honest, I expected more from an international business class lounge. In flight, the cabin crew was friendly and helpful. Probably one of the airline with the best cabin crew. The food was very good, and in flight snacks as well. The seat was very good as well as the Amenity kit. Will definitely consider flying with Thai Airways again, but hopefully they'll upgrade their Royal Silk Lounge in Bangkok."
✅ Verified Review ,Boeing 777,Solo Leisure,Economy Class,BKK to LHR,October 2016,3.0,3.0,3.0,4.0,,4.0,3,no,7,"  Boeing 777 from Bangkok to London Heathrow. Seat pitch is cramped and stuffy in economy with very little breathing space, in a 3-3-3 seat configuration - a person of 178+cm will find their knees locked into the next seat and uncomfortable once the front passenger reclines. USB socket in the seats in front but no power socket underneath chair. Slow boarding as the plane waited on a group of late arrivers on a transit flight - no announcement or apology made and we arrived one hour late. Entertainment is a decent sized tv with Hollywood movies. Food average and no snack bar - just water and juices available. Toilets were not regularly cleaned and towards end of flight were unacceptably dirty. Service is average - nothing to complain but nothing to praise."
✅ Verified Review ,Boeing 787,Business,Business Class,BNE to BKK,October 2016,5.0,5.0,4.0,3.0,,5.0,5,yes,8,"  Brisbane to Bangkok. Fast check in. Really pleasant flight, welcoming and responsive crew and comfortable seats and cabin in the Boeing 787. First drinks served very promptly. Wine and food selection was also reasonable, food quality pretty good. Second snack meal was cold as had slept through the service so can't really complain there. Plane left and arrived on time."
✅ Verified Review ,A380,Business,Business Class,BKK to LHR,October 2016,3.0,1.0,2.0,3.0,,3.0,2,yes,2,"  Bangkok to London. This was the poorest flight from Thai Airways I have experienced. It was in marked contrast to the dozens I have taken over the past 30 years. The flight was 7 hours late and we were put up in the BKK Transit Hotel, this was fine although the hotel is pretty humble. The lounge prior to boarding in the A concourse was looking scuffed and it was crowded, food was not great but coffee and fruit were fine. Delays at the gate as well but so far was still in reasonable spirits. The A380 seats aren't the best but at east all offer aisle access. In the air the meals were reversed with breakfast first given the delay this was now a day flight instead of a night one. Crew were unresponsive and glum looking. Breakfast was very overcooked, had to ask for everything including missing cutlery. Two cracked and chipped glasses offered, one badly cracked showed lack of care and any inspection. They were genuinely apologetic when this was pointed out but this was a rare show of passenger focus. Did not see crew at all during the majority of the flight for any period of time between meals, water was replenished once. Dinner was not heated at all and asked for it to be reheated as it was inedible. No pre-dinner drinks, offered one drink with dinner, never saw any offer of any top ups in cabin to any other passengers. Not offered water with dinner. Drinks were replenished on request. In general I felt that you had to ask for everything, there was no anticipation of passenger need. We wanted the flight to be over as quickly as possible, an unusual response to business class. I wondered if the feeling of grief over the recent loss of their King may have had an impact. Would still recommend Thai and hope that our next flights are better with them."
,Boeing 777,Solo Leisure,Economy Class,BKK to LHR,October 2016,5.0,5.0,5.0,1.0,,5.0,5,yes,9,"Bangkok to London. Excellent service from Thai Airways, they tick all the right boxes and do it right. Cabin staff were first rate. The only let down was the very poor selection of films, and they need to do more here as a 12 hour flight is a long time. All in all would recommend Thai Airways, well done"
✅ Verified Review ,Boeing 747,Couple Leisure,Business Class,BKK to SYD,October 2016,2.0,1.0,1.0,3.0,,3.0,2,no,2,"  I am a Platinum member with Thai Airways. I was travelling with my wife with Thai airways from Sydney to Shanghai via Bangkok, returning from Dhaka on business class between September 2016 to October 2016 for holidays. This review is for one particular flight experience from Bangkok to Sydney on TG 475 business class. At the check in counter in Bangkok, I requested the staff not to provide a seat near the toilet. She told me my assigned seat (upper deck front seats) is not next to toilet. On boarding we found our seats to be next to toilet and had to endure passengers frequently visiting toilets and suffering bad smell wafting every time some one coming out of the toilet. Also we experienced a rude steward who was unprofessional with a number of passengers including us (like serving with a glum face and shoving foods etc. At least 6 passengers complained about his behaviour. We talked to a senior staff and the said steward offered apology. The food in the business class was unpalatable - I ordered a lasagne and it was totally uneatable. "
,Boeing 747-400,Couple Leisure,Business Class,MUC to MEL via BKK,October 2016,1.0,2.0,1.0,3.0,1.0,4.0,1,no,2,"Munich to Melbourne via Bangkok with Thai Airways. Disaster of a plane. This B747 must be 30 years old. Outdated seats (no flat sleeping), not enough room for hand luggage in business class (they wanted me to bring my luggage downstairs to another seat and refused to put it into luggage space in upper deck). Food is at best average. Very limited selection and not high quality. Female staff are nice but males seem to be ex Thai military. No wonder these planes are half empty. Never again."
✅ Verified Review ,Boeing 747-400,Solo Leisure,First Class,HKG to SYD via BKK,September 2016,4.0,5.0,4.0,4.0,,5.0,4,yes,10,"  Hong Kong to Sydney via Bangkok. It is the first time I flew Thai Airways first class  long hauln. Due to aircraft type, I had to fly the evening flight, the only one fitted with first class. An overnight stay was necessary, but complimentary airport hotel stay was arranged. Service and food were lovely from HKG to BKK. Next day, I went to the first class lounge for a fabulous lunch, an hour free massage. I spent a few hours at the lounge before being escorted onboard. I was made very welcome. Gorgeous Rimova toiletry bag and nice pyjama provided. The spacious seat provides good privacy and a huge table for dining and work. A lovely 5 course dinner was served, the usual caviar and Dom Perignon champagne. They offer to make the bed for you when it's time for rest, I was able to get 2-3 hours of shut eyes. Breakfast spread was huge and full of choices. I chose the Chinese congee. Plane arrived on time, fast track card provided. My luggage was amongst the first to appear, I am very happy with their service and food. The price of this ticket was only equivalent to HKG to SYD direct on business with another big carrier."
,Boeing 777 / A380-800,Solo Leisure,Economy Class,CAN to LHR via BKK,August 2016,4.0,4.0,4.0,4.0,3.0,3.0,4,yes,8,"Guangzhou to London via Bangkok. Have always used Thai Airways for my annual Jan/Feb holiday to Thailand to escape China and the Chinese New Year. Have always enjoyed their flights and they have recently begun to upgrade planes from older A330s to B777 on many Asia regional routes. I flew from CAN to BKK on a new B777, good ground service, comfortable seat next to exit for my height, good IFE with plenty of choice and the food and drink was very good value for money, no complaints. Transit in BKK was well organized and not too long with no delays. For the BKK to LHR leg we were on an A380, the cabin was large and spacious and I was again allocated a seat with extra legroom, found the service on the long-haul to be just as good even with more passengers. Overall would highly recommend - especially for tourists as they are mostly catering to tourists especially for long-haul routes so you'all find plenty of tourist literature and information on the IFE before you land."
✅ Verified Review ,A380,Solo Leisure,Economy Class,NRT to LHR via BKK,August 2016,5.0,5.0,4.0,4.0,2.0,4.0,4,yes,8,"  I was looking for a one-way airline ticket from Tokyo to London and decided to fly with Thai Airways. I was excited because the aircraft was A380.  I was surprised with beautiful uniforms, there was a good sized TV screen and great films. Meal was also fantastic -  on the way to London from Bangkok I missed a meal as I was sleeping, but I was hungry so asked a cabin crew for my food, and be brought a warm meal. I recommend travel with Thai Airways."
✅ Verified Review ,,Couple Leisure,Economy Class,BKK to CTU,September 2016,4.0,5.0,4.0,,,4.0,3,yes,9,  Flew from Bangkok to Chengdu. Check in as quick and friendly. Security and immigration lines were short for BKK so we arrived at the gate early. Thai tends to lose control of the boarding sequence. Not really a bad thing as tests show that open boarding is the most efficent. The cabin crew were gracious and helpful as we boarded. A crew member offerd us exit row seats just before departure. A very kind offer giving us unlimited leg room. Our vegetarian meals were tasty and suitable for a three hour sector. Service was prompt and friendly. The majority of our fellow passengers were members of two Chinese tour groups. Although the groups were a little excited and not used to air travel the crew managed with good natured ease to getting the passengers seated etc. Excellent job.
✅ Verified Review ,Boeing 777-300,Couple Leisure,Economy Class,KUL to BKK,September 2016,4.0,1.0,1.0,,,1.0,2,no,2,"  Kuala Lumpur to Bangkok on September 30th has been the worst experience with Thai Airways so far. Due to late arrival at KLIA, the boarding didn't commence on time, and on top of that, they announced some sort of unspecified technical problem which eventually delayed the flight by over one and a half hour. During the flight, there was no apology from the cabin crew, just a casual mention from the Captain about the delay mid-flight. Onboard meal is nothing to write home about these days, but it's an airline meal in economy class so what do you expect. Upon delayed landing, the aircraft taxied to the far end of the airport without any gate and sat on tarmac for another 20 minutes or so. 200+ passengers had to get to terminal by bus, just after midnight. Many passengers on this flight missed their next connecting flight to elsewhere. The misery did not end there yet. They announced onboard that the baggage collection carousel was number 11, but in fact, all luggage were put on carousel 23. Passengers were waiting near carousel 11 for a long time until a few of us checked again and informed all."
,Boeing 787 Dreamliner,Solo Leisure,Economy Class,BKK to BNE,September 2016,4.0,2.0,2.0,4.0,,4.0,3,yes,8,"What has happened to the excellent Thai Airways service and food? I was excited to be using a Dreamliner for the first time flying from Bangkok to Brisbane. I was very impressed with the quietness in the cabin, the seating and the tricky window tinting. I was also looking forward to some good Thai Airways service and food after using budget airlines on this route for a couple of years. I realize that cabin staff can have a bad day and the crew were efficient but it wasn't what I remember Thai airways service to be. But my biggest disappointment was the food. 
"
✅ Verified Review ,A330-300 /  Boeing 747-400,Solo Leisure,Economy Class,CMB to SYD via BKK,September 2016,2.0,4.0,3.0,2.0,,4.0,3,yes,6,"  Colombo to Sydney via Bangkok. Departure from Colombo was ontime, soon after take off I managed to sleep for about an hour before dinner was served. An indian chicken curry with rice and vegies accompanied by a coffee mousse cake and tea/coffee, didn't really like the chicken but it was ok, seat was comfortable and crew were attentive. Bangkok to Sydney on an old Boeing 747, push back was 45 mins delayed due to air traffic control. Peanuts and drinks served soon after take off. I had ordered a Muslim meal which consisted an indian style chicken kafta in sauce with rice pilaf, prawn and asparagus salad, dessert was a fruit truffle accompanied by tea and coffee. Dinner wasn't too bad but could be better. Breakfast was served an hour before arrival which had the standard scrambled eggs, tomato, mushrooms, croissant, jam/ butter, fruit yogurt, juice and tea/coffee. Seats on the Boeing 747 aren't very comfortable. I couldn't sleep. Entertainment was ok. Thai Airways needs to upgrade aircraft on the Sydney route to an A380."
✅ Verified Review ,Boeing 747-400,Business,Business Class,BKK to MXP,September 2016,3.0,5.0,5.0,3.0,,4.0,5,yes,9,"  Bangkok to Milan. Thai Smile and great Thai Food! On the last leg of my travel to Australia a had the old 747 Jumbo, travelled in Upper Deck. In this 747 configuration the space for hand luggage was very limited, but the crew was aware of that and helped every one in a very efficient way to store the luggage and all with a Thai Smile and efficiently. This crew made all the difference to my previous 3 flight experiences on my way to Australia and back to Europe. All crew members, but especially the crew director on the Upper Deck, did the Extra Mile for every passenger and always with a great and genuine Thai Smile. Even the seat was not so uncomfortable anymore. And the Thai Food was one of the best I had on a plane: beautifully presented, fresh and hot when it was supposed to be hot (in temperature and taste). Based on this flight experience one can only recommend Thai Airways for future travel."
✅ Verified Review ,Boeing 747 / 787,Business,Business Class,MXP to BNE via BKK,September 2016,2.0,2.0,3.0,2.0,,4.0,3,no,5,"  Milan to Brisbane via Bangkok. First leg on old Boeing 747 in upper deck: a lot of space, quite and good storage room; the bathroom small but always clean. Food was pre-ordered and was very disappointing: half cold, overcooked and pretty bad presentation. The crew was not efficient, not friendly but rather arrogant - not the famous Thai Smile. The seats were old, not comfortable and no flat bed. Entertainment was pretty basic, not Business Class Standard in 2016. Second Leg from Bangkok to Brisbane in new Boeing 787. Very disappointing seating for a new aircraft with a 2:2:2 configuration in a row, so no free aisle access from the window. The seat was more comfortable then the old Boeing 747 and provided a flat bed. Food and service as on the first leg was very disappointing."
✅ Verified Review ,Boeing 747-400,Solo Leisure,Economy Class,SYD to MAA via BKK,September 2016,3.0,4.0,3.0,3.0,,4.0,4,yes,6,"  Sydney to Chennai via Bangkok. Boarding was very efficient, push back on time. Drinks and roasted nuts were served soon after take off, lunch was served about an hour after take off. Had a red chicken curry with rice or grilled fish with potatoes and vegies. I went for the chicken which was tasty. The orange cake dessert was a small piece of very dry cake. The second serving was stir fried noodles with chicken and vegies with an anzac cookies. It was good. The crew were friendly and offered water and drinks throught the flight. Seat was not very comfortable, very cramped, Thai Airways should upgrade this route to a A380 or an A350. Entertainment wasn't too bad but could be better."
✅ Verified Review ,A380,Solo Leisure,Economy Class,BKK to CDG,September 2016,5.0,5.0,5.0,4.0,,5.0,5,yes,10,"  I sat on the upper deck area which has less seats there and was very confy. Crew were very friendly to serve us all the time, They gave us extra food such as lemon tea, temborine tea. Before landing they served us a sandwich and softdrink. I would like to give 5 stars for service."
