status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Verified Review ,,Couple Leisure,Economy Class,NRT to PER via KUL,January 2017,4.0,4.0,1.0,5.0,,1.0,2,no,3,"  Tokyo Narita to Perth via Kuala Lumpur. Malaysia Airlines is competent getting you from A to B, but they provide a much lower level of service than low cost carriers such as AirAsia. They moved our original flight time by a significant amount (from 0930 to 1945) (booked 9 months prior), causing our entire end-of-trip travel plans to be disrupted. We requested a refund for that flight as their services were no longer useful, and they denied the request on the grounds it was a multi-trip booking - a first indicator for poor service. It then took 4 separate phone calls to arrange a change in booking - the third time was only successful as we demanded to speak to a manager. The other major issue we have with the airline is that they served peanuts to every customer on the flight. This is one of the most common allergens, and of course it is also finger food. The result is that all of the seats and touch screens are covered in peanut allergen - ultimately causing my wife to have severe rashes over her body after all 4 of our flights with them in the past trip. We will not fly with them again, as they are more expensive than low cost airlines, but with a lower level of service."
✅ Verified Review ,A330-300,Couple Leisure,Economy Class,Kuala Lumpur to Tokyo,January 2017,4.0,5.0,4.0,4.0,,5.0,5,yes,9,"  Kuala Lumpur to Tokyo Narita.  Cabin was nearly full and clean. Food was excellent and served a traditional Japanese bento. Snack was moderate and could do better in terms of quality. Flight crew went above and beyond especially one flight attendant that was super attentive. Landing was on time. Much improvement can be seen, and it seems Malaysia Airlines kept the best of the staff. Hopefully the return flight will be even better."
✅ Verified Review ,A330,Family Leisure,Economy Class,Melbourne to Kuala Lumpur,December 2016,4.0,4.0,3.0,2.0,,3.0,4,yes,7,"  Melbourne to Kuala Lumpur. An almost satisfactory flight. While the cabin crew were friendly and polite, and assisted with your needs, there were downfalls. I think Malaysia Airlines need to improve food. All the meals were quite tasteless. After a few bites it was hard to finish it at all. Placement was messy. I had an 'egg breakfast', and the eggs did not even taste remotely like an egg. It was plain, dry, and in need of a sauce of some kind. Drinks was overall pretty good. Boarding process: From the gate it was terribly messy, but once you stepped onto the airbridge everything was smooth. The ground staff in charge of boarding was not from Malaysia Airlines. Not clear in their instructions, which led to people travelling without children to begin rushing to board even if they did specifically say for travellers with young children. Inflight Entertainment was extremely slow to respond, and often needed to be pressed twice or thrice for the system to process the command. Not a very good music folder, and lacked songs from the charts. Kids were left disappointed with the lack of children's movies as well. Usually, I watch movies throughout the whole flight, no matter if it is a red eye flight, but this time, there just wasn't any movies with appeal, which lead up to me listening to the same music over and over and falling asleep to that. Apart from those downfalls, it was a pretty good flight overall."
✅ Verified Review ,A330-300,Solo Leisure,Economy Class,KUL to AKL,January 2017,5.0,5.0,4.0,3.0,,5.0,5,yes,9,"  I flew from Kuala Lumpur to Auckland on 21st January and had a great experience with Malaysia Airlines this time. The check-in process was easy with the app, and I appreciated the convenience of checking in my luggage at KL Sentral. The plane was run by a 5 star crew. They were not only efficient, but also friendly, genuine and made me feel very welcome. I liked that they took the time to properly describe the food options, rather than just saying ""chicken or fish"". They made a few drink rounds. The couple in front of me had a baby, and the crew were diligently checking on them during the flight to make sure that they were ok and had everything that they needed. The aircraft was clean, including the toilets. The entertainment unit was ok, but nothing to shout about. All in all I was happy with the experience."
✅ Verified Review ,,Solo Leisure,Business Class,DEL to DPS via KUL,January 2017,1.0,1.0,,1.0,,1.0,1,no,2," Delhi to Bali Denpasar via Kuala Lumpur. As this was a holiday with great expectations I booked Business Class with Malaysia Airlines. While booking, I had cheaper options from Malindo Air and a slightly higher price from Singapore Airlines but I decided to go ahead with MAS. Check in experience was good and welcomed with smiles. Counter staff explained that there was a 60 minute delay and promised updates will be passed on through lounge staff. Also received a call from MAS call centre about the delay and I was satisfied with the way I was kept informed. Waited at lounge until 22:00 with no update from staff (departure was meant to be 2125). I went to the gate only to find the flight is not ready and is rescheduled to 00:05. At 00:30 enquired with the counter staff about the revised timings and informed that it may take one more hour. We finally departed flight at 03:30 Hrs - a good 6 hour delay. Onboard at my seat (5A) to my utter surprise trash was not cleared from seat pockets and material from the previous flight and was removed by staff when asked. To my astonishment towels and welcome drink were offered to some passengers but not all (including me). More surprises in store for me on this flight. My call button was not working. TV remote not functioning. I called the supervisor from the service area to show all the defects and he blamed maintenance and communication systems. Due to this, even breakfast could not requested and for coffee I had to go to the service area and ask one of the staff. I requested information about my connection between KUL-DPS but none of the staff had any idea but assured me that I will be accommodated on the next available flight. On disembarking at KUL, MAS staff gave me a new boarding pass and made me rush to the gate as it was a short connection. On enquiring about baggage no one has any info but assured me it will reach my destination. Reached DPS waited at the baggage carousel for a good 45 min until the belt stopped. Went around to enquire at baggage services counter and after verifying and lot of internal discussion they asked me to wait as some baggage is coming in at 17:25. Now, being a Business Class traveller I feel I have a right to know whether my bags are loaded or not and it is the airlines duty to inform me of this and not to waste my time. After a good 75 min wait the staff say they will send my bag later once it is arrived."
✅ Verified Review ,A380 / A330,Solo Leisure,Economy Class,LHR to SYD via KUL,December 2016,3.0,5.0,5.0,4.0,,4.0,5,yes,8,"  London Heathrow to Sydney via Kuala Lumpur. The London to Kuala Lumpur leg of the journey on the A380 was very comfortable and the food was great. Good drinks service throughout the flight and you got a snack box in-between the two meals. The Sydney leg on the A330 was not as great, very cramped aircraft and small IFE screens so didn't bother using it. Food and service was good again though. Cabin crew were friendly and attentive. Would use and recommend Malaysia Airlines again but avoid routes on the A330.
"
✅ Verified Review ,A330-300,Solo Leisure,Economy Class,Auckland to Kuala Lumpur,January 2017,5.0,2.0,3.0,3.0,,4.0,4,no,6,"  I have always been a loyal customer of Malaysia Airlines and supported them as much as I can. There has been an unfortunate drop in quality in the whole travel experience with Malaysia Airlines. On my flight from Auckland to Kuala Lumpur, I found the crew unfriendly and perfunctory. At times I found them condescending towards passengers. A request for a hot drink by my neighbour was met by a curt ""the seatbelt sign is on, and an announcement has already been made"" rather than a polite declination. The crew seemed more interested in talking amongst each other in the galley rather than checking on passengers (they were usually only seen around meal times). The toilet was in an unacceptable state from the start of the flight. The bits under the sink were broken and held together by duct tape. The floor was sticky the whole time. I don't think it was cleaned throughout the flight. The good thing about the flight was that the pilot was professional and communicated well to all the passengers. Our plane had a technical glitch and we had to wait on the tarmac for 2.5 hours. He updated us very regularly and kept us at ease. Other plus points were the cheap fares and that the check in process was a breeze using the app. I will keep flying with them because they are my only direct option, but I hope there will be an improvement in terms of crew friendliness and aircraft cleanliness."
✅ Verified Review ,Boeing 737,Business,Economy Class,SGN to KUL,January 2017,1.0,4.0,1.0,,,1.0,2,no,3,"  Ho Chi Minh City to Kuala Lumpur. No internet check in lane at the airport, I had to wait 45 min in line to print a boarding pass. Pitch between seat rows is too tight, you literally breath down the neck of the person in front of you. The window seat I asked for, had no window! (8A). No alcoholic beverages served, food sub-par. I only fly Malaysia Airlines if I have no other option available, and this trip confirms my previous experience."
✅ Verified Review ,A380,Business,Economy Class,Kuala Lumpur to London,January 2017,5.0,4.0,5.0,4.0,,3.0,5,yes,9,"  Kuala Lumpur to London Heathrow. I used to fly Malaysia Airlines frequently to and from Asia but haven't needed to visit locations they serve recently. Very happy to see the aircraft was an A380 rather than a 787 and the flight and service were both very good. Plenty of legroom in economy (BA and Virgin Atlantic Boeing 787 economy legroom is a disgrace!) and food selection good with attentive cabin crew. Nice snack packs offered for mid-flight nibbles (cake, cheese and crackers, nuts). Aircraft interior a bit shabby which is surprising considering its relative youth. My only gripe would be the toilets. Unlike the other large Asian carries (e.g. Cathay Pacific, JAL, Singapore etc) no attention was given to the toilets by the cabin crew and they were definitely not clean even at the start of the flight and not serviced during flight. Twice I had to ask cabin crew for new hand towels and toilet tissues and I noticed others had to do the same. The toilets/washrooms are in dire need of a deep clean and through the the aircraft, things like loose trim and bits of tape holding light fittings in place really do need attention!! Apart from these niggles, a good flight and would happily fly again, possibly bring some spare toilet tissue though!"
✅ Verified Review ,A380,Couple Leisure,Economy Class,LHR to CGK via KUL,January 2017,3.0,4.0,3.0,1.0,,1.0,1,no,1,"  We flew Malaysia Airlines from Jakarta to London return via Kuala Lumpur, because it was cheap. Leaving Jakarta was no problem except for no on-line check in facility. The return trip was a whole different story. We had to change dates - at a substantial premium - but that was our choice. The issue was seating. We always take a 2-seat option, window and aisle. That was not available on the new flight, but no one told us. When I came to check in online, I could not locate any reference to our seats, the numbers for which still appeared on the website to be in a 2-seat configuration. (The website is confusing if, like me and about 10% of males, you are color-blind, as one cannot distinguish between taken and free seats. Why colour code? – most airlines simply put a cross on taken seats.) We had now been arbitrarily allocated new seat numbers – window and middle - but I was still under the impression that we might be able to get the 2-seat configuration. I printed the boarding passes. My son then spent a considerable time on the phone to Malaysia Airlines in London (?) but could get no sense out of the person he spoke to. For most of the conversation, we were still being led to believe that there was a two-seat section, and were trying to retrieve our original seats. Then, Malaysia Airlines decided that there was no availability, as this A380 was different to the outbound one. An offer to pay for an upgrade was declined, but he claimed to have now reactivated our old seat numbers. At the airport, check-in was carried out by a very curt lady, who had no interest in the fact that we had confirmed seats on one document but different seats on the printed-out boarding pass. “The original seats are gone!” Then we came to our baggage. We were overweight (we always are) but for the first time ever in my experience, they insisted on including our carry-ons in our total weight and charging us for that. So we then had to leave the check in and go to another counter to pay. More problems. The check-in lady had indicated that each of our carry-ons weighed 18kg! I demonstrated to the excess baggage lady that I could lift both with one hand (I am 71 and no athlete) and so an 18kg weight seemed unlikely. After further delay, Malaysia Airlines kindly charged us for only one carry on, checking the other. I have been travelling internationally since the mid-60s. I can only remember ever being charged for excess baggage twice – no complaints about that – but for carry on? Throughout all this, I had been trying to check in to our connecting flight from KL to Jakarta. Neither the website, phone person, nor Heathrow check-in lady, nor gate service, could find us. Finally we were curtly told to sort it out in KL transit. Hardly reassuring, when we only had a one hour transit time. Malaysia Airlines KL transit were useless. First, they blamed Garuda, since it was a codeshare and told me to sort it out with them. I politely declined, as the contract was with Malaysia Airlines; if they subcontract, it was up to them to deal with their subcontractor. Then we were told that the Garuda flight did not exist - which was why we could not check in – and we were to be booked on a Malaysia Airlines flight an hour later - if there were seats. I insisted that they find us seats on that flight, and miraculously the non-existent Garuda flight reappeared. So we got home – in the overall scheme of things little of this matters – except that I will never fly Malaysia Airlines again. For an airline trying to rebuild a reputation, this is not the way to do it!"
✅ Verified Review ,,Couple Leisure,Economy Class,KUL to BLR,January 2017,3.0,3.0,2.0,3.0,,4.0,2,no,3,"  Kuala Lumpur to Bangalore. I am a disabled passenger and use an electric (battery operated) mobility scooter. I am allowed to check it in all major airlines including Malaysia Airlines. On 2nd January while flying MH192 departure time 21.00, I was told to park my scooter on the aerobridge and board the plane, which I did with my husband's assistance. They normally put it in the cargo section. the captain happened to see the scooter on the bridge and refused to load it for fear of the sealed lead acid battery blowing up. All the passengers were seated and waiting for take off. The negotiations between us, the captain and the ground staff took 1hr 30 minutes. Even after assuring him that I had travelled to Sydney in their own airline with the scooter on 9th and 29th December, he refused to allow it initially. Finally, a ground staff member showed him the manual for checking in electric scooters. We finally took off 1hr 30mins later all because of nobody knew what to do with an electric scooter including the captain. It is shocking that such for a major airline not knowing the standard operating procedures for electric scooters, more so the captain."
✅ Verified Review ,A380 / A330,Solo Leisure,Economy Class,LHR to SYD via KUL,December 2016,4.0,4.0,3.0,4.0,,3.0,4,yes,8,"  London to Sydney return via Kuala Lumpur. Very happy with the service from Malaysia Airlines. The cabin crew were friendly and the in flight entertainment very good. The food was good; western of Malaysian options, however on a 14 hour flight I would have expected more than two meals. There was a severe lack in drinks services but I was attended to once I pressed the call bell. Overall I would consider flying Malaysia Airlines again."
✅ Verified Review ,Boeing 737-800,Business,First Class,BKK to PNH via KUL,January 2017,5.0,5.0,4.0,2.0,,5.0,4,yes,7,  BKK-KUL-PNH on B737-800 on 3rd January 2017. First flight delayed 1 hour from Bangkok with the usual but useless excuse of “due to late arriving aircraft”. Check-in smooth. Gate not announced until 45 minutes before departure and was from a very remote gate through cumbersome and humiliating bus service – not very common in BKK. This gave an initial feeling going with a Low Cost Carrier. Business class full on first sector (12 of 16 seats taken) and much less on 2nd sector (4 of 16 seats taken). Onboard service fine and food was very good and tasty with three options. Lack of any alcoholic drinks for serving is a disaster that deprives MH a lot of potential customers. Smooth luggage handling. A very cheap business class ticket which was only slightly more expensive than direct routing with Bangkok Airways (in economy) - made me take the trouble to deroute myself through Kuala Lumpur. Satellite lounge in KUL nice and welcoming – here I eventually had a couple of those beers missing in the air.
✅ Verified Review ,A330,Couple Leisure,Economy Class,KIX to KUL,January 2017,3.0,2.0,1.0,2.0,,2.0,4,yes,6,"  Kansai to Kuala Lumpur return on full new year flights. Everything just ok, sometime bordering on mediocre. For example, how can you sit in row 12 and be served your food last?! By which time, of course, the choices had run out and it was chicken or nothing. Flights on time, airplane cabin clean but toilet not so clean - and no paper. Staff ok. Very generous baggage allowance if this is important to you. KLIA is showing its age now. klia2 - which Air Asia use - is much better. Immigration took 30 minutes, with half of the desks closed (arrived at 17:00 on a Friday). Baggage had been removed and placed next to a different carousel, so was difficult to find. Recommended if you can get a cheap ticket. Always compare with Air Asia."
✅ Verified Review ,A330,Couple Leisure,Business Class,SYD to KUL,November 2016,3.0,2.0,4.0,4.0,,3.0,4,yes,6,"  Sydney to Kuala Lumpur sleeper service on A330 with the newish lie-flat beds. Many of my colleagues say that Malaysia Airlines is a shadow of its former 5-star status, and this is not untrue based on my experience. Nevertheless, with a very competitive price-tag, an industry-standard (but no fireworks) lie-flat bed, what more could I want? The in-flight entertainment system was substantial and responsive; although the screen was a little small. The service is courteous but perfunctory for some and somewhat indifferent in others - even in business class. Meals were acceptable, and the signature satay sticks were served before dinner. The flight arrived approximately one hour late."
✅ Verified Review ,A380 / Boeing 737,Couple Leisure,Business Class,LHR to HKT via KUL,December 2016,4.0,5.0,5.0,4.0,,3.0,5,yes,8,"  London Heathrow to Phuket via Kuala Lumpur. A very good business class product, seats very comfortable and flatbed for sleep. Very good Cabin staff service, always addressed by name. Small cabin at front of the A380 Upper deck is, in my opinion, the best place to sit as there are only 3 rows (7-9 seat numbers) set in a 2-2-2 configuration. The only problem I had was on my return when the Checkin staff at Phuket Airport were absolutely appalling and only had 1 check in desk for Business Class passengers which was also the only desk for Frequent flyers to use as well - causing absolute chaos and the ground staff were more important than the fare paying passengers."
✅ Verified Review ,A330-300,Business,Business Class,KUL to MEL,December 2016,5.0,2.0,1.0,3.0,,2.0,3,no,4,"  Kuala Lumpur to Melbourne. I decided to upgrade myself to business 1 day before departure with cash. I called the call center and after spending more than 30 minutes communicating with the agent, I was informed that I could not upgrade because my fare class did not allow it. I tried again during check-in, and I was told that it was possible to upgrade but I would only be given economy class meal. This was emphasized several times by the ground crew. I found this rule to be utterly ridiculous as I was paying the full cash amount to upgrade. Besides, there were 4 options for the ""main dish"" so why bother getting an economy class meal instead of giving me whatever option's left from business class. The problem was not the meal itself, I could not care less if the meal is from business or economy. The problem was I felt singled out from the service and it really ruined the whole business class experience. Lounge was rather disappointing in terms of the food option and bathroom cleanliness. Onboard the cabin crew was friendly and attentive. However, I did notice that I was not addressed by name whereas the passengers around me were. And I was also not offered any drinks when I woke up, whereas the passengers around me were offered coffee when the cabin crew noticed they had just woken up. Overall, I found Malaysia Airlines to be very disappointing in the service aspect. My money will definitely go to other airlines as they will give me the ""full treatment"" as a full paying business passenger, whether I purchased the ticket up front or decided to upgrade at the last minute."
✅ Verified Review ,,Solo Leisure,Economy Class,LHR to KUL,November 2016,5.0,5.0,5.0,5.0,,5.0,5,yes,10,"  LHR-KUL. I've flown this route a couple of times with several different carries and Malaysia Airlines was probably the best. I had a bulk head seat on the upper deck of the aircraft and it was probably one of the best seats I've ever taken. So much leg room for you to stretch out. Seat very comfortable and very clean on arrival. IFE - It was okay could do with more movies that are currently out in the cinemas, good music choice and some good documentaries. Food was excellent, this was a night flight so soon after take off we were given a meal, I can't remember what it was now but it was tasty and a good portion. Free drinks on board made it a nicer flight as well. Staff were all excellent and very welcoming throughout the flight, not issue when asked if I could have an extra drink here and there. Very kind staff. We departed and arrived on time and no issues during the flight."
✅ Verified Review ,Boeing 737,Couple Leisure,Economy Class,CGK to KUL,December 2016,4.0,4.0,4.0,4.0,,4.0,5,yes,8,"  Jakarta to Kuala Lumpur with Malaysia Airlines. Service was good with smiles. The departure and arrival was right on schedule and we all know that the plane is old. One thing that I would criticize is that the flight attendant used a pen to poke a hole into the juice box, don't they have a better cleaner utensils to do that? Ink is toxic and if she is doing that to the juice box, god knows maybe she is stirring coffee with her pen too."
✅ Verified Review ,Boeing 737-800,Solo Leisure,Economy Class,KUL to CGK,December 2016,3.0,4.0,1.0,3.0,,1.0,1,no,1,"  Kuala Lumpur to Jakarta return. Nightmare experience. Supposed to be full service airline but I need to get my own bag tag (a long queue) after which I have to queue again to have it checked in. The ground staff have zero courtesy. Boarding was a shambles, having two departures from one gate. Flight was delayed as usual. Cabin crew was good but food is still served in a box - this from a full service airline? Malaysia's pride once upon a time, but I have now switched airlines."
✅ Verified Review ,Boeing 737,Family Leisure,Economy Class,KUL to LGK,December 2016,5.0,4.0,4.0,,,3.0,5,yes,8,"  Domestic flight from Kuala Lumpur to Langkawi return in economy class. A short one hour flight . The whole process from booking to the actual flying day was good except delayed on the outbound. The ground staff handling the delay was very unprofessional. Two hours delay in early morning flight especially for connecting passengers from long haul international flight is bad. Plus, the poor customer service added to the misery. The staff raised voice to customer asking for the delay flight. Changing gate without announcement and left it to passengers to constantly look at the screen for update. Other than that, the Malaysia Airlines staff were excellent. Especially the call center. Our tickets booked online and no notification on the website that our payment has gone through. Called service center and was picked up almost instanteneously and everything sorted professionally by the staff."
✅ Verified Review ,A380,Couple Leisure,Economy Class,ADL to LHR via KUL,August 2016,2.0,4.0,3.0,1.0,1.0,1.0,2,no,2,"  Adelaide to London return via Kuala Lumpur. I booked in early April 2016 for a flight via KUL to London departing 22 July. My wife and I paid for premium seats between KKUL and London, Row 39, paying an extra $100. On checking in we were placed in rows 72 and 78 for the MH2 leg. No explanation, or refund, has been forthcoming despite asking for refunds and lodging two complaints. After many requests we were provided with seats together next to the toilet. By far the worst long-haul flight we have ever undertaken. We have emailed numerous people in the hierarchy, without receiving a response to our requests for both an explanation and a refund. We upgraded to business class on the way home as we could not obtain a guarantee that our pre-paid seats (Row 39) were going to be available for the trip back to KL. Obviously Malaysia Airlines does not care about customer feedback or service. After numerous flights with them, at least ten in the previous twelve years, I have decided they are seriously lacking in customer service and will not fly with them again. They do not deserve my, or my families, custom. Their cabin staff are exceptionally helpful, but their back office staff are hopeless!"
✅ Verified Review ,Boeing 737-800,Solo Leisure,Business Class,BKK to PEN via KUL,December 2016,4.0,4.0,1.0,2.0,1.0,3.0,3,no,3,"  Bangkok to Penang via Kuala Lumpur. Malaysia Airlines business class product has worsened considerably in the last two years. If you are very lucky the aircraft look fresh and clean, but very often their planes look tired. It worries me when it is difficult to hold your business class seat in an upright position as expected on departure/landing. Malaysia Airlines management decided that no alcohol will be offered in regional and domestic flights. I respect and understand that muslims don´t touch alcohol, but when I, a non muslim, travel on business class on an international route cannot have a glass of wine, I don´t appreciate it.  The last four segments I flew with Malaysia Airlines had a late departure - up to 1.5 hour. Next time I will use a low cost carrier to Malaysia, eg. Air Asia. They have newer equipment, you know what you pay for and are generally on time."
✅ Verified Review ,Boeing 737-800,Solo Leisure,Economy Class,SGN to KUL,December 2016,1.0,2.0,1.0,2.0,,1.0,3,no,4,"  The plane was relatively new and clean and boarding at Ho Chi Minh was rather efficient. The positive stops there. The crew onboard were rushing through service to retire early onboard the flight with one round of drinks served. The meal was mediocre at best and has been one of the cost cutting measures by the airline. Entertainment selection was mediocre at best and the controls work rather intermittently or rather, a tad slow. The seat pitch was horrendous and comparable to those of a budget carrier, it just felt tight, Jetstar Pacific new aircraft has better seat pitch than them! Ground staff at KLIA were more interested in their own conversations than serving the passengers and it seems rather unprofessional. Upon landing, we had to wait for another gate as the gate that it was supposed to park at was still occupied by another MH aircraft. Planning as such should be done beforehand to ensure that such issues do not occur, as there were many other available parking bays at KLIA. "
✅ Verified Review ,,Solo Leisure,Economy Class,ADL to HKT via KUL,December 2016,3.0,4.0,3.0,3.0,4.0,3.0,4,no,5,"  Adelaide to Phuket via Kuala Lumpur with Malaysia Airlines. Disappointing really, especially on our return journey. Food was very ordinary and coffee (when you finally got it) revolting. Most staff were friendly and efficient, but not all. We were misdirected to wrong queue in Phuket despite querying the instruction which meant we only just make the flight. The plane on the return flight, an A330, was not the most comfortable. Baggage took forever to get offloaded in Adelaide though I understand this is out of the control of Malaysia Airlines. Overall, I felt that this airline is doing things on the cheap."
✅ Verified Review ,Boeing 737-800,Solo Leisure,Economy Class,MNL to KUL,November 2016,3.0,4.0,1.0,,,4.0,2,no,4,"  Manila to Kuala Lumpur on Nov 30th. The flight was delayed arriving in Manila and the 1:15pm flight departed closer to 3:00pm. Apart from the long delay, for which no apology was announced by the crew, the aircraft was tired and old. Nowadays whether one gets a new B737-800 or the older ones (but at the same premium MH ticket fees) is like a lottery when taking Malaysia Airlines. There was no IFE. I was in seat 5A and the magazine holder was broken. The same too for Seat 5B; literaly falling off at the hinges. The meal served was not good. The crew were pleasant and trying their best and the pilots did an excellent job of flying thru turbulence. Malaysia Airlines management crows regularly about how it has 'turned around' the airline, but unfortunately seem to be still turning with no end in sight to reclaim its position as a world class airline. Its a pity. I only hope they fix these problems. It can be done, take a good look a what Garuda has achieved in the last 5 years. Now that is a real turn around."
✅ Verified Review ,A380,Business,Business Class,LHR to KUL,November 2016,2.0,2.0,2.0,2.0,,3.0,1,no,3,"  London to Kuala Lumpur, my first time back on MAS for over 5 years. I know they have had difficulty, but they appear to have completely lost the plot now. The A380 was tatty, cabin was worn in many places, seats were dirty, and staff did nothing to maintain the bathrooms throughout the flight. In fact the staff all seemed totally depressed and unhappy. The satay was the only redeeming feature, and despite what I had read about the new management turning the airline round, they just seemed to have slipped further down the scale. Now trying to changing return to another airline, subject to fare differences."
✅ Verified Review ,,Family Leisure,Economy Class,KUL to TPE,December 2016,4.0,4.0,4.0,4.0,,2.0,3,no,4,"  Kuala Lumpur to Taipei. Twice I booked my flight with Malaysia Airlines and both times disappointed. First time my flight was delayed. Second time, my flight was delayed again. Check in and baggage drop off counter had very long lines. Almost thought I was going to miss my flight. Then find out that my flight was delayed as expected. Whats the point of having all the advance luggage check in kiosk - ended up still need to queue on the longest line ever and drop it off because they want to make sure they can charge every single dime of your money."
,A380,Solo Leisure,Economy Class,KUL to LHR,October 2016,5.0,5.0,4.0,4.0,,4.0,5,yes,9,"I have always supported Malaysia Airlines in good or bad times and despite the challenges they encountered the past few years, the crew have been simply amazing in their cabin services. I flew on MH2 Kuala Lumpur to London and the flight was quite full as the earlier flight was cancelled. The flight departed slightly later than scheduled but it arrived into LHR on time. Seats on the upper deck are hard to come by so please book it in advance if you prefer them. IFE was good but I wish they had the variety that other airlines have. Landing was smooth and the choice of Terminal 4 is really good because it is not very busy. The outgoing flight back to KUL was also a breeze and the crew were once again on their toes the entire flight serving juices and water every hour and ensuring that we were comfortable. However, I would like to suggest to the management to please maintain the A380 well until the new A350 arrive: the aircraft has seen better days. Good flights overall."
✅ Verified Review ,A330 (updated business class),Family Leisure,Business Class,SYD to KUL,November 2016,5.0,5.0,4.0,4.0,,5.0,5,yes,9,"  Sydney to Kuala Lumpur in updated Business Class, 1x2x1 and 1x1x2 seat configuration. New updated individual pods. Excellent design, lots of storage space, multiple plug and USB charging ports, seats very comfortable, fully flat bed with massage function and adjustable lumbar support. The entertainment system worked well with noise cancelling headphones, large screen, easy to use touch-screen controls, OK selection of movies, TV shows, games, etc. Food and service very good. Pre-ordered Chef Oncall meal from online menu, very tasty - good quality. Cabin staff excellent. Flight take-off and landing on-time. Baggage delivery very quick. Overall a very pleasant flight and a great value."
✅ Verified Review ,A330-300 (old version),Family Leisure,Business Class,KUL to SYD,November 2016,3.0,5.0,2.0,3.0,,4.0,4,yes,5,"  Flew Malaysia Airlines from KL to Sydney in Business Class, old A330, seats not updated as advertised for this route, 2x2x2 business class configuration. No power to the seats after take-off, could not recline, staff unable to correct, luckily there were empty seats to change into. Otherwise it would have been a horrible flight having to sit upright for 9 hours on a red eye. Entertainment system in newly assigned seats had an electrical short in the ear phone jack and kept cutting-out. Seats only recline to about 160 degrees - leaving you at an uncomfortable angle where you slide down while trying to sleep. Ordered Chef OnCall meal from menu previous to flight. Food was lukewarm and the steak was not edible. Staff very friendly and provided very good inflight service. Inflight entertainment selection OK. Flight departed and landed on time. Given the price for this route was about 30% cheaper then any other carrier, can't really complain too much - just an average experience. However, return flight was on the new A330 and exact opposite experience."
✅ Verified Review ,Boeing 737-800,Business,Economy Class,KUL to BKI,November 2016,2.0,3.0,1.0,,,4.0,2,no,4,"  Kuala Lumpur to Kota Kinabalu on old Boeing 737-800. Flight was not full and almost all passengers have a space between each other. Quite upset they selected this tired aircraft for a 2 hour 30 min flight with no entertainment and very limited seat pitch. Cleanliness is poor, as you can see stains everywhere from the seat pocket to the window.  Meal was a big dissapointment, a plain ""roti canai"" with curry dhall as the condiment. Was served with juice and coffee few minutes later, but coffee was so mild it tasted like an instant coffee. Only 2 cabin crews operating economy class and their servce is just ok, nothing impressive. When can this airline improve? If not because of its Enrich loyalty programme, I would have chosen Malindo Air for its confirmed new fleet of 738/9 with 32"" seat pitch."
✅ Verified Review ,A330,Solo Leisure,Business Class,KUL to PER,November 2016,4.0,4.0,3.0,4.0,,4.0,4,yes,8,"  The newly furbished business class seat at A330 from Kuala Lumpur to Perth is very pleasant and welcoming, the seat configuration is 1x2x1 on first row and 1x2x2 on second row, which mean more room and extra privacy on some seat (for solo traveler). The seat are with auto adjustment functions and can extend into flat bed, the new design including a genuine extra room for storage and large TV screen.  The service are improving as staff happiness are returning to the crew, the food catering choice is just average and could do with some improvement, Overall, good value for money and enjoyable flight."
✅ Verified Review ,A380,Solo Leisure,Economy Class,LHR to KUL,July 2016,5.0,5.0,4.0,3.0,,4.0,5,yes,9,"  London to Kuala Lumpur. Although Malaysia Airlines is not nearly as good as the old 5-Star airline, my flight was still a pleasant one. Excellent service, good food, fantastic seats and ample leg room. Well maintained lavatories on the upper deck of the A380, but cabin felt slightly outdated compared, no mood lighting. In flight entertainment could be improved by adding more asian choices and a subtitle option (instead of forcing either an Arab, Chinese or English subtitle on each movie). AVOD should also include other language interface such as Mandarin. Also, with respect, felt that the flight could do without it's pre-flight prayers as MAS markets itself as a secular and global airline. Nevertheless, always find a special charm to Malaysian crews. Professional and friendly. Water served every hour is a beautiful touch."
✅ Verified Review ,A330,Solo Leisure,Business Class,BOM to MEL via KUL,July 2016,5.0,5.0,5.0,5.0,,5.0,5,yes,10,"  Mumbai to Melbourne via Kuala Lumpur with Malaysia Airlines. The service was great, the ground staff at Kuala Lumpur were a bit arrogant, the service provided in Mumbai was great. The food was amazing, The seats were new and well designed, very comfortable, clean aircraft. Lounge in Mumbai was good."
