status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,Boeing 777,Solo Leisure,Premium Economy,Singapore to Los Angeles via Incheon,May 2018,3.0,3.0,3.0,4.0,,3.0,3,yes,6," Singapore to Los Angeles via Incheon. The aircraft was clean and the seats were noticeably narrower than the PE seat on the Singapore A380. Again I was disappointed by the minimal service by the cabin crew. I had looked forward to my flights on Singapore Airlines and found them to be lacking in attention to their passengers. I would fly Singapore again, but I would not go out of my way to do so as I did this time. I doubt that I would spend the extra money to move up to Premium Economy."
✅ Trip Verified ,,Business,Premium Economy,Melbourne to Delhi via Singapore,October 2017,1.0,1.0,,,,2.0,1,no,1,"  Melbourne to Delhi via Singapore. Flying Premium Economy was disappointing, over rated seating and food was average and similar to Economy - apart from slight extra leg room, it was not premium at all. Service was below average. Transit in Singapore was also disappointing as agreed requests to ground staff were not actioned on aircraft. After a long time, am using my KrisFlyer points for my wife to travel Business Class from Melbourne to Rome via Singapore on in August 2018 whilst I am travelling on a Business Class ticket. My wife’s SIN-ROME booking using KrisFlyer points remains waitlisted on Business Saver Class despite 3 months of booking. Instead, Singapore Airlines wishes me to pay approx AUD$1,500 to upgrade my wife’s Business Saver Class to the next sub-class. This is unacceptable and disappointing.  Despite being a loyal customer for over 30 years, a fair significant of which is as a PPS member until recently, the airline is unable to assist. Based on poor treatment to-date in respect of item 3 above, it appears that Singapore Airlines is misleading with its KrisFlyer program in that passengers are encouraged to join up but the ability to redeem points is difficult/a very long wait. "
✅ Trip Verified ,Boeing 777-200,Couple Leisure,Economy Class,Singapore to Perth,June 2018,2.0,5.0,3.0,2.0,,5.0,3,yes,8,"  Singapore to Perth. This was the first time I used economy class after many years as I used business class for my business flights. I am a big fan of Singapore Airlines and a Solitaire PPS member with them, therefore it was an interesting experience to fly in economy again. Check in was fantastic as I was able to use the first class check in in Singapore which is a pleasant experience. Silver Kris first class lounge is in need of renovation as it is not in line with today’s standards of premium first class lounges. Boarding was on time and effortless, again as due to my status I was able to board first. Seating, the aircraft was an old 777-200 and the seating and equipment reflected this. Perhaps I was spoiled by flying business class but I found the seating very tight and cramped. The inflight entertainment was also very old and limited. I am aware that SIA is introducing the new B787 for the SIN to PER route, this change is well overdue. Another item is the the inflight duty free shipping, we have tried on 4 different flights to buy a certain perfume which is listed in their catalog but it was not available as well as other male colognes listed. There is no point of having a catalog on the plane when the items are not available. Cabin staff were doing a great job and well trained."
✅ Trip Verified ,A330,Solo Leisure,Economy Class,Bangkok to Singapore,May 2018,4.0,5.0,5.0,5.0,,5.0,5,yes,10,"  Bangkok to Singapore return. Singapore Airlines is very dependable and the standards always high as is expected of a 5-star airline. The check-in counters are almost always free or have no more than one other guest in front of you. This is something I never take for granted and often a welcomed relief especially if I have travelled quite far to get to the airport. Knowing that check-ins can be done in under 5 mins from reaching the airport is an experience I've always looked forward to when flying with SQ, no matter which country I am in. The check-in staff are always pleasant and polite which sets the tone for the rest of the journey. The welcoming experience is often replicated at boarding when a senior cabin crew checks my boarding pass and welcomes me on board. SQ sets itself apart from the rest of the airlines by showcasing their best and possibly their most senior crew at the boarding area. The inflight entertainment offers an excellent selection of movies and shorter programmes. More importantly, Singapore Airlines allows passengers to use the inflight entertainment as soon as they are seated. The seat is slightly uncomfortable on the A330 in a full upright position but is fine once it can be reclined, even just slightly. They no longer places blankets in every seat for this route but they are available on request."
✅ Trip Verified ,A350 / A380 / Boeing 777,Business,Business Class,Melbourne to London via Singapore,May 2018,4.0,4.0,4.0,5.0,4.0,4.0,3,yes,8,"  Melbourne to London return via Singapore, with A-350 on both MEL-SIN legs, A-80 on SIN-LHR and B-777-300ER on LHR-SIN. Early departure  from MEL and very efficient service. The A350 business class seat and fit-out is very modern and high quality. The A380 and B777 is a bit older but still good. Lie down bed takes a bit of getting used to for set-up and pack away, but once you've got the hang of it, it's great. Helps you to sleep much more than when sitting. Meals were very nice and enjoyed book the cook options. The flight attendants felt the need to wake me for meals, even when I had put the Do Not Disturb button on. Perhaps they could say at the start of the flight when meals are expected, or allow you to choose a time within a certain range? The IFE was excellent with a good choice of recent and older movies. I found the headsets pushed into my ears, which got a bit sore after a couple of hours. I wear glasses, so that might be the reason. Amenities were available in the bathroom, although I didn't realise this until the second leg. Perhaps they should announce it or tell you upon boarding, rather than leaving you to wait for a kit? Overall, very pleasant flights despite the length. On MEL-SIN-LHR, the flight arrived at Terminal 3 and departed Terminal 1, which was a bit disappointing for the national carrier's airport. I had gone to the lounge before realising my connecting flight was in a different terminal."
✅ Trip Verified ,,Family Leisure,Economy Class,Mumbai to Sydney via Singapore,May 2018,5.0,5.0,4.0,4.0,,5.0,5,yes,10,"  Mumbai to Sydney via Singapore. I was travelling with my father in law and he was travelling outside India for the first time. I had requested for wheel chair assistance, but was hesitant about the extent of assistance provided and feasible. I was so pleasantly surprised to see that all my worries  were reduced to nothing with the extent of co-operation, understanding and courteousness displayed by the staff. Hereon, I will be suggesting Singapore Airlines to everybody who asks me. A big thank you to the flight crew and ground staff for SQ 423 and SQ211 on 18th and 19th of May. Keep up the good work guys."
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Xiamen,April 2018,1.0,1.0,1.0,,,1.0,1,no,1,"  Singapore to Xiamen. I am extremely disappointed with Singapore Airlines! I am an United Gold customer. Before I booked my flight, I called Singapore Airlines to verify whether I can use the airport lounge due to my United Gold status. The staff gave me wrong info and as a result, I paid $100 more to book Singapore Airlines. However, at the airport, I was refused and was told that the staff gave me wrong info. They refused to correct their mistakes and give me refund.  This is ridiculous! The service was not any better than United and I don't even get the choice of meal that I want because they didn't prepare enough (only 25% of the meal is fish)."
✅ Trip Verified ,Boeing 777-200,Couple Leisure,Economy Class,Wellington to Singapore,February 2018,4.0,3.0,3.0,3.0,,4.0,2,no,6,"  Wellington to Singapore. My trip was quite disappointing, the 777 aircraft are so old! The TV screen resolution is horrible. Entertainment options not the newest. The flight was delayed by almost 2 hours because of push back issues.  Service and food was just okay; nothing memorable.  With the high prices they charge, I don't think it's worth it, but I still love the brand."
✅ Trip Verified ,Boeing 787-10,Business,Business Class,Bangkok to Singapore,April 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,9,"  Bangkok to Singapore. Wanted to try the regional business class available on the brand new Boeing 787-10. Feeling like a cocoon, it is very private, entertainment system is really great, enough space to store your book or headphones, seat is comfortable, without the Z on bed position which i think is a real improvement However, the only small negative point is that the seat is a bit narrow with small arms rest during take off and landing, you can push it down during the flight so not a real issue. Aircraft is great even if i was expected a more quiet environment, compared with the A350 for example. I didn't mention the service and the food which were amazing. Overall a great way to fly."
✅ Trip Verified ,Boeing 777,Solo Leisure,Economy Class,Singapore to Perth,April 2018,3.0,5.0,5.0,4.0,,5.0,5,yes,9," Singapore to Perth. Departed from Changi airport Terminal 3. Check in was via self serve terminals - very easy. Followed by bag drop, due to a longish queue was redirected to another baggage drop area. Ground staff were eager to assist passengers. Check-in complete a quick process through security and immigration and into a shoppers paradise. Plenty to shop for and places to grab a coffee and a bite to eat. Boarding was orderly and quick again with lots of smiles and “welcome aboard”. Earphones were picked up as we boarded pillows and blankets already on the seats. Service commenced with a hot towel service followed by a bar service. I was drinking apple juice with ice. Shortly after the meal service commenced. The flight attendant noticed my empty glass an asked if I would like another apple juice with ice but she didn’t have ice on the meal trolley would I mind waiting a couple of minutes. I didn’t mind at all. And sure enough within a couple of minutes another flight attendant brought my drink - impressive and unexpected in economy class. The meal was hot and tasty and quite substantial. The seat, although not quite as comfortable as the A330 on the outbound flight, was fine and had good recline. After the meal trays were collected we were offered ice creams. On at least two more occasions my drink was replenished without asking even while I napped. Again a comfortable flight with excellent service. Singapore Airlines has always been the bench mark for service and they are working hard to maintain the high standard they have set."
✅ Trip Verified ,A330,Solo Leisure,Economy Class,Perth to Singapore,April 2018,4.0,5.0,4.0,4.0,,5.0,5,yes,8," Perth to Singapore. It has been a long time since I last flew SQ, I am pleased to say nothing has changed they are still the same high standard they were. Check in at Perth was fast. Boarding was by zones and very orderly and efficient, lots of happy smiles and “welcome aboard” from the cabin crew stationed throughout the aircraft. The aircraft was showing its age but was very clean and the seats were very comfortable, ample leg room (I am 6ft) and good recline. Seats were already prepared with blankets, pillows and headphones. Safety checks carried out a number of times prior to and during taxi. Shortly after take-off service commenced with hot towels followed by a very good breakfast. During this 5 hour flight the crew passed through the cabin at least 4 times with trays of water and juice. Inflight entertainment was excellent with plenty to watch and listen to.The only criticism of this flight was the cabin temperature, freezing, the blanket proved essential. That said all in all a very comfortable flight with great service."
✅ Trip Verified ,A380,Solo Leisure,Economy Class,Hong Kong to Singapore,April 2018,4.0,5.0,5.0,4.0,,1.0,2,yes,7,"  It's a nice experience to take Singapore Airline A380 from Hong Kong to Singapore. The ground staff in Hong Kong is not very nice but cabin crew are friendly. I order a seafood meal and taste good, however, as A380 is the largest aircraft  it takes long time to  board."
✅ Trip Verified ,Boeing 787-10,Family Leisure,Economy Class,Bangkok to Singapore,April 2018,5.0,4.0,4.0,5.0,,5.0,5,yes,10,"  Bangkok to Singapore return on the brand new Boeing 787-10. Check-in at both Suvarnabhumi and Changi was organized and the staff were courteous and professional. Boarding was organized by row number, with clear announcements made for each boarding group. The highlight for both flights was the cabin itself. The seat in Economy, although in the 3-3-3 configuration on the 787, was very spacious, with generous leg room and seat storage. All seat amenities, including a charging port, light switch, and crew call sign, were available on the seat back. The IFE screen was crisp and the system itself had so much quality content, including the newest movies. The system did lag slightly when exiting the navigation map. Catering and cabin crew service was consistent with that of other Asia's legacy carrier's standards. Service could have been a bit more personal, but with 301 seats in Economy for a 1.40hrs flight, the crew did an amazing job. Overall, a very pleasant trip and I look forward to flying with them whenever I can!"
✅ Trip Verified ,A350-900,Solo Leisure,Economy Class,Manchester to Auckland via Singapore,April 2018,4.0,5.0,4.0,4.0,,4.0,4,yes,8,  Manchester to Auckland via Singapore. Very good flight but the seat got a little uncomfortable towards the end. Good legroom as I am a tall man and had around 3 inches to spare. Was able to have my legs straight when I wanted which makes a difference. I flew with Etihad from Auckland to Manchester and my knees rubbed the seat in front all the way. Singapore Airlines were great.
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Denpasar,April 2018,4.0,5.0,4.0,4.0,,4.0,4,yes,7,"  Singapore to Denpasar. Old plane doesn’t mean always bad, SQ did a good job for old plane on this flight. SFML meal is good and everything’s okay during the flight, cabin crew so attentive to all passengers even the economy class passanger. SQ did a good job (again) this time!"
✅ Trip Verified ,,Business,Economy Class,Jakarta to Singapore,April 2018,4.0,5.0,5.0,4.0,,4.0,5,yes,8,"  Short haul flight and it’s nice as usual, everything’s fine and this is the best option for CGK-SIN flight. It’s value for money and it’s best if you compare to other airlines based on travel duration and price. SQ is one of my favourite Asian airlines u til today."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Singapore,April 2018,3.0,4.0,5.0,4.0,,4.0,4,yes,6,"  Bangkok to Singapore. This route not too perfect like long haul flight that operated by SQ. It’s full of people, but it’s not affected to the service. I suggest SQ to change the new aircraft for this route, since so many traveler from BKK airport. Food for this flight is better than flight embarked from SIN."
✅ Trip Verified ,,Business,Economy Class,Singapore to Jakarta,April 2018,5.0,5.0,5.0,5.0,,5.0,5,yes,9,"  Singapore to Jakarta. Best short haul option for Business Trip in Jakarta. On time, quick check-in process, and well organize flight. Food is good, FA did a great job. The only minus is arrival service at CGK, crowded airport with lack service. Baggage claim need so long time!"
✅ Trip Verified ,Boeing 777-200er,Solo Leisure,Business Class,Bangkok to Singapore,April 2018,2.0,3.0,5.0,4.0,,5.0,4,yes,8,"  Bangkok to Singapore. Outgoing flight is quite ordinary. Head of the flight does not really possesses usual SQ pleasant personality. I was not addressed by name nor was shown to my seat. Menu was downgraded to one small thin piece of paper similar to economy class menu and wine/ cocktail choices are not listed. The retrofitted 777-200er business class seat is not comfortable at all. It give passenger good privacy, but for a short flight which does not require bed, I cannot find comfortable lounging position at all. Toilet are well stocked and very well taken care of. The return flight is better, same flimsy menu paper, same aircraft and same seat, but crews are pleasant and proactive. My lobster from “Book the cook” menu is very nice."
✅ Trip Verified ,A330-300,Family Leisure,Economy Class,Singapore to Taipei,April 2018,4.0,4.0,4.0,4.0,,4.0,4,yes,8,"  Flew return from Singapore to Taipei. Flights were a very reasonable hour; early morning departing and early afternoon returning. The flight out was probably only 65% occupied, which contributed to the overall sense of wellbeing. Flight was on the A330 series, with 2-4-2 configuration. If travelling as a couple or pair, taking the window/aisle seats definitely gives you a sense of your own space, so this was a big plus. Legroom was reasonable. Service was up to the usual standards, although the most senior crew were sometimes a bit unsmiling. Food was average to good, depending on your choice, and the AVOD although not spanking new, was sufficient to entertain most for this 4 hour flight. The airplane is probably beginning to show it's age - it was a bit creaky and rattly on takeoff and landing, but everything is well maintained and perfectly comfortable. Singapore Air may transition some flights to the Boeing 787, and many suggest the 3-3-3 economy seating is a nightmare for economy travellers."
✅ Trip Verified ,A350 / Boeing 777-300ER,Business,Business Class,Singapore to Tokyo Haneda,April 2018,3.0,5.0,4.0,5.0,,3.0,4,yes,9,"  Singapore to Tokyo Haneda and Tokyo Narita to Singapore. A350 on the way there, 777-300ER on the way back to Singapore. Latest business class product on both segments. Seat is large and very good – plenty of privacy, storage options and reading lights. There is only one con: space for legs/feet is very limited when seat is fully down, which is kind of annoying. Mattress is also not the softest. Blanket and pillows provided are of very high quality. No amenity kit provided. Personal TV has a big high-resolution screen with a broad selection of movies and channels to keep you busy. Service was really good, proactive and with a smile – that’s where Singapore Airlines shines the most in my opinion. Room for improvement is the food. Meals selection is quite good (including the Book the Cook option) but the meal quality is inferior to other airlines in Business (see Turkish Airlines or Qatar). Good champagne and extensive selection of beverages available upon request. Note of merit for the chamomile served along with pastries & chocolates selection. First flight on-time. Return flight delayed of 40 minutes due to the delayed incoming aircraft on the Los Angeles – Tokyo Narita segment. Overall, would recommend the product and will fly again."
✅ Trip Verified ,Boeing 773,Family Leisure,Economy Class,London Heathrow to Phuket via Singapore,February 2018,4.0,3.0,1.0,3.0,,1.0,2,no,2," As Bi-annual visitors to Thailand, by recommendation, we went with SQ for a change having heard great things about Changi airport. This time we took our adult daughter too - 'the shopper'. Unfortunately, all we saw of Changi was what we saw while running through the terminal, owing to our first connecting flight being delayed, then our second going tek and requiring us to change aircraft many hours later than our departure time. We were handed forms at the departure gate and an invitation to contact Singapore Airlines for future incentives. Infact, what we got in reply, months later, was in short: 'Safety first; we don't compensate for delays or connections - if missed' (all our flights were SQ). Tough luck. Therefore our experience of SQ is one we wouldn't recommend and as they state, they wash their hands of you if you miss a connection even in the event that connecting flights are both SQ. As a former employee of a British airline operating the very same aircraft I feel I have enough experience to say this is at best a poor outcome from SQ. On a positive note, they make it easy to decide who not to spend your time airborne with. Also, my wife is gluten free, although requested, she had to skip some meals because they didn't have the gf option for her."
✅ Trip Verified ,A380,Couple Leisure,Economy Class,London Heathrow to Sydney via Singapore,March 2018,3.0,4.0,2.0,4.0,3.0,4.0,4,no,7,"  London Heathrow to Sydney via Singapore. Both myself and my wife enjoyed the overall experience, responsive flight attendants and very friendly. Our only real complaint is the food which we found to be rather unappetising and repetitive, perhaps a few European or English dishes would be a refreshing change and certainly more welcoming to our palate."
✅ Trip Verified ,Boeing 777,Couple Leisure,Economy Class,Paris to Singapore,March 2018,4.0,5.0,4.0,5.0,5.0,5.0,5,yes,9,"  Paris to Singapore return in seat 41B (seat with more space against extra fee). Service remains 5-star, food, onboard service and entertainment, boarding. Have flown several times on this airline in the past in economy class. Boarding on both flights were swift and smooth with clear instructions from airline staff. Choice of food adequate with sandwiches/refreshment available outside of main meal distribution. On the return leg, the breakfast offering was adequate but not available due to short supply on board. I was forced to take noodles as breakfast while preference was for other dish. Boeing 777 seats are of good quality, only drawback is that seat cushion is quite short for a tall person with long legs and the screen is slightly far away from the seat. Movie offering is very extended with quite some recent movies in different languages. (A380 is more comfortable). Seats 41A & B are best, avoid 41C which passenger was hit all the time by transiting galleys As usual Changi airport is fabulous airport even with a transit time of 4 hours with next connection: gardens, swimming pool, butterfly and movie area is unique, European airports should learn and copy."
✅ Trip Verified ,Boeing 777-200,Solo Leisure,Economy Class,Wellington to Singapore via Canberra,March 2018,2.0,1.0,2.0,,,4.0,2,no,3,  Aircraft was very outdated. Inflight entertainment audio was out of sync with the screen.  I order a diabetic meal and the meals I was due on this flight never came with a drink until the main service was undertaken. The last meal I was asked if I wanted tea or coffee; I replied water and it never arrived. Others were at least 40 minutes after I had finished my meal. 
✅ Trip Verified ,,Couple Leisure,Economy Class,London to Melbourne ,January 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10, Service and airline were excellent. I’ve flown with most international airlines and Singapore Airlines is easily the best. They looked after us during the entire flight. Easy check in process etc. Flew London to Singapore to Melbourne in economy class.
✅ Trip Verified ,A380,Couple Leisure,Economy Class,Singapore to London,March 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10, Another great flight from Singapore to London. Me and my wife were sat in the upper economy deck which was great! The seats were really comfortable and the service was just as good as my last trip. The food was really good and a great selection of films. I’m so glad I’ve booked with Singapore Airlines for my next long haul trip.
✅ Trip Verified ,Boeing 777,Couple Leisure,Business Class,Sydney to London  via Singapore,March 2018,2.0,2.0,3.0,5.0,1.0,3.0,2,no,4,"  Sydney to London via Singapore. The seats in business class are awkward, to use the lie flat seat it is necessary to lie at an angle, and because of this it feels cramped. We left Sydney at 7.05 in the evening, and had the on board meal at approximately 8.00 pm, there was a choice and it was perfectly adequate. The flight to Singapore takes 7.15 hrs, there was a 1 hour change over of planes. After take off we were offered dinner again, which having already had an evening meal I passed. The flight to London from Singapore takes 14 hrs 35 mins. Breakfast is not available until 2 hrs before landing. It was served very late. I think the stewards should be aware of passengers who have been on the flights for 22-23 hrs, and be prepared to offer breakfast much earlier. We will not be travelling Singapore airlines again."
✅ Trip Verified ,A350 / Boeing 777,Couple Leisure,Economy Class,San Francisco to Bangalore via Singapore,March 2018,3.0,1.0,1.0,2.0,,4.0,3,no,5,"  San Francisco to Bangalore via Singapore. I have been flying Singapore Airlines for the past thirty years. I have noticed a visible degradation in the quality of service over the years.  Ever since the introduction of the Premium Economy class, the quality of the service in the economy class has declined. The flight attendants go about their tasks mechanically, with little or no interaction with passengers. The food is mostly inedible. During my most recent flight, I opted for the Dim Sum breakfast between Hong Kong and San Francisco. The soggy, mushy items had no resemblance to Dim Sum items I have had anywhere. While US airlines such as Delta and United have vastly improved service for economy travelers, Singapore appears to be goading their economy passengers to upgrade to the significantly more expensive Premium Economy class. However, it is very hard for me to justify spending an additional $1000 just to get two upgraded meals and a slightly larger TV screen."
✅ Trip Verified ,Boeing 777-300,Couple Leisure,Premium Economy,Frankfurt to Singapore,March 2018,3.0,2.0,3.0,4.0,3.0,1.0,1,no,2,"  Frankfurt to Singapore. The flight attendants are some of the nit-pickiest I've ever seen. My crime was sleeping during the pre-flight video. The experience was no better than average. The food wasn't special, the premium economy seat was a premium economy seat. It got worse on the way back when we stopped at the Star Gold lounge to discover what is the worse Gold lounge I've ever been to. It felt more like a private waiting area than a lounge, it doesn't even have its own bathrooms. Singapore is doing the bare minimum to provide the benefits as part of Star Alliance.  Lufthansa gained a star - maybe Singapore needs to lose one."
✅ Trip Verified ,Boeing 777,Business,Economy Class,Singapore to Bandar Seri Begawan ,March 2018,5.0,5.0,5.0,5.0,,5.0,5,yes,10," Flew Singapore Airlines from Singapore to Bandar Seri Begawan. As usual, excellent service onboard. Very professional service crew and very courteous and helpful. Saw many of them helping passengers with their requests such as blankets, baggage, newspapers. The food is also good and sufficient. The choice of movies were great though I wished the plane was equipped with the newer wider screens."
✅ Trip Verified ,A350-900,Family Leisure,Economy Class,Munich to Singapore,February 2018,4.0,5.0,4.0,5.0,,5.0,4,yes,9," First time flying on the A350 and it makes the flight from Munich to Singapore considerably more comfortable than on the 777. As usual Singapore Airlines staff were friendly and professional, as we were traveling with a toddler, we were invited to board first and get ourselves settled. Stewardess came by to check if we needed anything for our daughter and if we would like our meals at different times. Seats were comfortable, row 41, which has the advantage of lots of leg room but has fixed armrests which hems you in a bit. There is an extensive selection of movies which will keep most people entertained for a flight longer than the 11 hours we had. SQ is saving money a bit with the food portions getting smaller but flavour and quality were still there. A350 is quiet and the lower cabin preasure is noticeable in that you arrived refreshed even after the long flight, I even managed a few hours sleep. Flight departed a bit late but arrived 30 min ahead of schedule. Once again Singapore Airlines is a great way to fly."
✅ Trip Verified ,A350-900 / A380-800 / Boeing 777-300ER,Couple Leisure,Business Class,Johannesburg to Shanghai via Singapore,February 2018,5.0,5.0,4.0,5.0,5.0,5.0,5,yes,9," Johannesburg to Shanghai via Singapore. I always travel business class (though first time on SIA fleet) and conclude that Singapore Airlines is the best. The aircraft are up to date and so are the facilities. Neat, clean and comfortable. But, it is the staff that take the airline to the next level - courteous, friendly, helpful and efficient especially the cabin crew on flights SQ 479, JHB to Singapore, 10 Feb and SQ 478, Shanghai to Singapore, 28 Feb 2018."
✅ Trip Verified ,Boeing 777,Business,Business Class,Melbourne to Ahmedabad via Singapore,January 2018,2.0,3.0,3.0,3.0,,2.0,4,yes,7,"  Melbourne to Singapore leg flown on Boeing 777 with outdated cabin.  Seat was hard and thin, food  of average quality. Cabin staff spoke quietly. Return flight was on a Boeing 777 with newer cabin. Seats were excellent, they fold down from the back so the bed is on the back of the seat. A bit of fussing around to set it up but super comfortable and very wide. But it needs to be wide as someone 181cm tall still needs to lie on an angle, as the foot cubby-hole is not in line with the seat centre-line. "
✅ Trip Verified ,Boeing 777-300 ER,Couple Leisure,Economy Class,London Heathrow to Singapore,March 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10," Flew London Heathrow to Singapore. First time I have flown with Singapore Airlines and it was an eye opener. The staff are actually genuinely friendly and the service and products are excellent. Lots of legroom, great entertainment and really good food and drinks. During the flight they kept coming round with more drinks and more food offerings. Great flight and will fly with them again."
✅ Trip Verified ,,Business,Economy Class,Singapore to Jakarta,March 2018,4.0,4.0,4.0,4.0,,4.0,4,yes,8,"  Singapore to Jakarta. Another short haul and nothing to complain about services and foods. It  meets a standard of 5 star airlines (whether the aircraft is old), combining a with very nice airport at Changi. My favourite as always, nice job Singapore Airlines."
✅ Trip Verified ,Boeing 777-200,Solo Leisure,Economy Class,Perth to Singapore,January 2018,4.0,4.0,5.0,3.0,,5.0,4,yes,8," Flew Perth to Singapore with Singapore Airlines. Check in was quick and smooth. The boarding was orderly and the crew greeted the passengers with a smile. Found a pillow and blanket on my seat. The seat and leg room was average. No footrests but liked the flexible adjustable headrests. Flight left only a few minutes late from the scheduled take off. Shortly after take off the crew came out with hot towels, snacks, drinks and food menu. There were enough alcoholic drinks to choose from. I got myself a Tiger beer but I had to ask for second beer, would have preferred if the crew had offered. Food was fresh and tasted great, didn't taste like airline food at all. There was salmon with coleslaw, crackers and cheese, bread roll and butter along with 2 choices of main course. My Asian beef curry was delicious. For dessert we had fresh fruit salad and gelato. The best meal I have had on a flight and this was all in economy class. The let down was the IFE. The screens were small and had poor resolution, no touchscreen either. The headphone jack was fiddly, I was using my personal headphones but occasionally I would lose sound in either left or right channel. I watched Dunkirk (2017), which was good. On arrival the luggage arrived quickly and without any damage. Overall a good flight but was disappointed with IFE. The ticket was also expensive compared with other airlines."
✅ Trip Verified ,,Couple Leisure,Economy Class,San Francisco to Singapore,February 2018,3.0,3.0,3.0,,,3.0,2,no,1,"  San Francisco to Singapore. My wife and I were planning a vacation to SE Asia, so I bought round-trip tickets between San Francisco and Singapore on the Singapore Airlines web site. The next day I was looking for tickets to Siem Reap for a side trip to Angkor Wat when I discovered on Travelocity that Silk Air had the best flights, and that Silk Air was a part of Singapore Airlines. Singapore Airlines website did not make this clear at all. So I called Singapore Airlines to add these Silk Air flights to my booking. Imagine my surprise and disbelief when I was told I had to pay a $500 penalty because this ‘change’ came two hours after their 24 hour change deadline. I talked to two of their supervisors, but they also insisted on this penalty. It did not matter that Silk Air was hidden deep within Singapore Airlines website. It did not matter that I was adding Singapore Airline flights to my itinerary. It did not matter that I was only 2 hours past their 24 hour ‘deadline’ Since my Singapore Airlines flights were non-refundable I had no choice but to pay the $500 penalty. Just booking the Silk Air flights separately would have cost me an extra $690. In a situation that clearly called for a little flexibility and compromise Singapore Airlines showed none. For that reason they have earned my lowest rating."
✅ Trip Verified ,,Solo Leisure,Economy Class,Jakarta to Singapore,February 2018,4.0,4.0,4.0,4.0,,4.0,4,yes,8,  Jakarta to Singapore. This time I took an economy class since the flight was short haul. As always they’re really good from ground handling until services during the flight. Nothing to say again about this airline since I only choose them and SilkAir for Southeast Asia’s destination.
✅ Trip Verified ,,Business,Economy Class,Kuala Lumpur to Singapore,February 2018,4.0,4.0,4.0,4.0,,4.0,4,yes,8,  Kuala Lumpur to Singapore. It’s still good and worthy for 45mins flight. They couldn’t serve meal but it’s acceptable since the flight is very short and the drink was quite good and definitely choose SIA again and there’s no regret at all for this very short trip. Thanks SIA.
✅ Trip Verified ,,Business,Business Class,Jakarta to Singapore ,October 2017,4.0,4.0,4.0,4.0,,4.0,4,yes,8," Flew Singapore Airlines from Jakarta to Singapore. Good short haul with free airport lounge access in CGK. Everything’s good and no regrets at all. Good Ground Services and nice Flight Attendant. For me it’s a real 5 star airline for Southeast Asia. SIA always know how to treat a loyal customer, love it!"
✅ Trip Verified ,A350,Solo Leisure,Business Class,Singapore to Brisbane,February 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10,"  Singapore to Brisbane. A great example of how business class should be done. Practically a brand new aircraft which features the latest Singapore business seats. The 1-2-1 configuration is perfect for privacy and easy aisle access. In my opinion, the hard product that Singapore offers, as well as the crew is what makes them stand out from the rest. The seat and entertainment system are great - and the seat converts to a reasonably comfortable bed. For a bit of extra room, I'd recommend the first row (Row 11) of business as there is a bit more leg space. Food was good and as I had ordered book the cook, my choice was already taken care of and served promptly after takeoff. Wine selection was good and my glass was never empty. The A350 features inflight wifi and Singapore now offers 30Mb for free to business class passengers which worked well for me and provided just enough to check emails a few times during the flight. The standout was the exceptional level of service provided by the crew. Business class was fairly empty (only 10 seats occupied on this flight), but as it was an overnight flight, it would have been very easy for the crew to disappear. However, the service was constant without being ""in your face."" A great experience with Singapore, and the A350 certainly makes travel very pleasant."
✅ Trip Verified ,,Family Leisure,Economy Class,Coimbatore to Melbourne via Singapore,February 2018,1.0,1.0,,,,1.0,1,no,1,  Coimbatore to Melbourne via Singapore. I travelled with my 16 month old baby and SIA did not offer me a bassinet seat although I had requested for it before hand. They said that they have children younger than mine who needed it. I understand that but they should have offered me a spare seat or upgraded me to business class. I had to travel from Singapore to Melbourne with not enough leg room. On top of it the cabin crew didn't bother to provide any food for the baby. They didn't offer me an infant seat belt (I had to insist on one). Singapore airlines is not cheap and we pay the extra money for a comfortable travel. I have been flying Singapore airlines for the past 10 years and this has been the worst travel ever. 
✅ Trip Verified ,A380,Couple Leisure,Premium Economy,Singapore to Auckland,February 2018,4.0,2.0,2.0,4.0,,4.0,4,yes,7," Flew Singapore Airlines from Singapore to Auckland. Disappointed firstly we were only given one glass of champagne, not duplicates as advertised. Secondly we chose meals via Book the Chef and we had finished our meals before we were offered wine and then only a small glass supplied. We were offered no snacks and the curtain was drawn very quickly and passengers were quickly sent to the rear of the aircraft if they entered the curtain wall. This was in complete contrast to the flight from London to Singapore which was superb. We were offered champagne top up and crew could not be more helpful. Hope it improves on the return!"
