status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Verified Review ,,Solo Leisure,Economy Class,Bangkok to Manila,April 2017,1.0,2.0,2.0,1.0,1.0,1.0,1.0,yes,2,"  Bangkok to Manila. Flight was delayed threes times, first and second time half an hour and third time an hour. It was announced late, we had to go ask ourselves why we weren't boarding and how much longer it was going to be delayed. No accurate answers were given. The ticket was ridiculously expensive so I was expecting a nice airplane with nice spacious seats, got the total opposite. On the way back it was also delayed without notice and without apparent reason. Staff rude at times. Never flying with them again."
✅ Verified Review ,A340-300,Family Leisure,Economy Class,London to Manila,March 2017,2.0,3.0,2.0,1.0,1.0,1.0,1.0,no,1,"  London to Manila return. Booked with Philippine Airlines as they flew direct and I didn't want to waste time with a stop anywhere.  I got an email the day I was due to fly saying my flight was cancelled, no next steps or anything. Tried to phone the UK contact centre that I booked my flight through (PAL direct not an agent, stupidly I thought that was safer), they aren't open weekends! This was a Saturday and I was due to leave for the airport in a matter of hours when I got the cancellation email (mere hours after the flight reminder email). I paid a fortune to sit on hold on the phone to their Manila office, only to be told it was cancelled repeatedly with no suggestions other than for me to go to the airport and see if there was a Philippine Airline customer service team there (they couldn't confirm whether there was or not) and see if there was anything they could do to get me on another flight. Given this didn't sound promising I phoned back to speak to someone else. Eventually managed to get to speak to someone else, and booked on the next flight which wasn't for over another 24 hours. At no point did anyone acknowledge the cost to me of this cancellation (I had hotels, transfers and tours booked to follow on from the flight) or the fact that I lost over 24 hours in the Philippines and didn't get to do the tours I'd booked at all in the end because of this cancelation. Communication was really poor the whole way through and when I asked any questions I just got 'it's cancelled ma'am' or 'hello?' as the answer, it was hard work arranging a new flight. The reason for cancellation was something about 'airport scheduling' which seems poor when it's cancelled on the day. The flight I then got over 24 hours later left London late and arrived in Manila late. My return flight also departed Manila late and arrived in London significantly late - people were complaining they had missed transfers when we landed. Just a hugely stressful, disappointing and frustrating experience. I'll take a longer journey with a stop next time just to use a more reliable airline. As long as I get there safely and preferably on time I don't really fuss over the in flight experience but for those that do, it's the most basic long flight I've ever been on. No back of seat screens (on a 16 hr flight) for in flight video, yes they do give out iPad minis with a few films on, but this happens quite some time after take off and the battery obviously doesn't last the flight! Bring your own and a good power pack. I'd avoid using this airline again and wish I hadn't at all. I actually missed the highlight of my holiday because of my airline choice unfortunately, it's not worth the risk if you have plans at your destination."
✅ Verified Review ,A340,Couple Leisure,Economy Class,Manila to London Heathrow,April 2017,1.0,2.0,1.0,1.0,,1.0,1.0,no,1,"  Tried Philippine Airlines for the second time and was hoping that it would be much better, but it has just got worse! Flew from Manila to London and return. Very old and tired aircraft (A340), food was horrible, IFE very poor choices of movies and music (ipad). Most of the staff both on the ground and in the cabin did not have the attitude of great hospitality which Filipinos are supposed to be known for. I really hope that the management will consider changing their aircrafts to newer ones especially for long haul flights.

"
✅ Verified Review ,,Solo Leisure,Economy Class,Sydney to Tokyo via Manila,March 2017,2.0,3.0,3.0,1.0,2.0,3.0,3.0,no,4,"  Flew Philippine Airlines from Sydney to Tokyo via Manila. Very cheap airline, poor seat and uncomfortable. Be prepared for neck problems because they don't have a screen attached to the seat in front of you, you have to download an app on your smart phone to see movies and listen to music. There is no usb charging port so if you watch one movie your smart phone battery will die on you. "
✅ Verified Review ,,Solo Leisure,Economy Class,Kalibo to Manila,April 2017,1.0,2.0,1.0,,,1.0,1.0,no,1," I was booked on a Philippine Airlines flight from Kalibo to Manila but due to weather conditions it was cancelled. The flight was supposed to depart at 8:45pm and they waited until midnight to tell is it was cancelled. It took another hour or so to get back to the check in counter where I was told that the next flight would be from Caticlan (2 hour drive) at 7:45am. The airline said they would provide me with a hotel for the night and transportation to Caticlan in the morning. They also told me that they will take care of the airport fee (200 pesos that where paid at Kalibo) and that I wouldn't have to pay again. After 2 hours sleep I got into a minibus for a 2 hour drive to Caticlan. When I got there I was told that the 7:45am flight was delayed to 9:40am. I was not offered to move to a different carrier and I was also told that I had to pay again the airport fee because ""the people at Kalibo airport say they gave me my money back"". When I protested and said it wasn't true the check in person kept on saying that the Kalibo people say they gave my money back. So not only was I exhausted from all this mess, I had to pay an additional 200 pesos. Some service. Appalling."
✅ Verified Review ,,Solo Leisure,Economy Class,Manila to Tokyo Narita,March 2017,2.0,2.0,1.0,,,3.0,2.0,no,3,"  Manila to Tokyo Narita. The level of service is significantly poor especially when the flight gets crowded. The cabin staff are not sufficient to serve a large number of passenger. The service is acceptable to me only when it is around 60% of occupancy. The meal service is too slow; the food carts are not evenly spread in each section to serve, so some get it early enough but others are left without being served too long; drinks that are available in the less crowded flights are out of stock in the crowded flights. The meal tray is roughly put in the table; forget the drink order and no any word for apology, etc. It is not one time thing that I experience things above, but it happens whenever I take the flight that are crowded. I have taken PAL flight more than 10 times in past, but it never satisfies me even in certain level. One thing that I noticed it was improved is that now the small dessert spoon is available for sure (before that, I had to eat it by chopstick). The airline celebrates 76th anniversary this year, according to their magazine ""Mabuhay"". Unfortunately, the level of service is too poor unlike their proud history of being the oldest airline company of all in Asia."
✅ Verified Review ,Boeing 778,Couple Leisure,Economy Class,Manila to San Francisco,March 2017,1.0,4.0,1.0,1.0,,1.0,1.0,yes,2,"  
Flew Philippine Airlines from Manila to San Francisco, CA. The seats were small and cramped. The aisles were very narrow. They had placed 3 seats on next to window and 4 seats in the middle. There was a disorganized delay of loading the plane due to the number of elderly people requiring wheelchairs. In addition the ground crew insisted on loading passengers from just one side of their podium (even though they had enough employees to allow loading from both sides). Once on board there was a lack of overhead bins to accomodate everyone's carry on luggage. The food was awful. The breakfast that was served appeared to have powdered eggs and were very watery. The Longanisa was not cooked. Both dinner and breakfast were so awful that I only ate the bread and jam and also the dried Mangos from Cebu. The bathrooms always seemed to have a line of waiting passengers. The bathroom closest to our seats had a sink that would not drain. There was no razors, combs, or toothbrush and toothpaste as we had received on previous flights. The take-off was delayed as they had to offload 2 passengers who apparently felt ill after having boarded the plane and needed to be deplaned. The entertainment system had a very limited selection. In fact many of the same movies from the flight over (4 weeks prior) had the same selections. The music that was available was very limited (it seemed that they were encouraging you to use your own cellphone and headphones for the music portion. Upon arrival, the customs procedure went very smoothly but we were very disappointed when it took more than 1 hour to collect our luggage from the carousel.

"
✅ Verified Review ,A340,Solo Leisure,Economy Class,Sydney to Manila,December 2016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1,"  I have flown Philippine Airlines since the mid 80's till the mid 90,s and had weathered the Marcos era and the eruption of Mt Pinatubo, when the airline had stopped flying to Australia. Back then the Philippines was known as the smile of Asia, so your holiday should start when you get on the plane not when you get off. This was my first time to fly this airline in twenty years. The nightmare began at the check-in at Sydney, the max luggage for economy was 30kg and 7kg carry on, it was obvious that 95% of the passengers were Filipinos or expat Filipinos and part of their culture is to bring back as much as goods as they can to their loved ones back in their homeland. I was shocked to see amount of excess luggage that was being loaded both at the check in and online check in queues. So much that they needed a large cage that resembled something from a zoo, I would estimate somewhere between twenty to thirty kilos for at least half of the passengers, not to mention the excess carry on baggage. Twenty years ago the airline would serve you a snack and 2 hot meals an abundance of alcoholic and non-alcoholic beverages, two movies, toothpaste & brush and padded eye shield for sleep on an eight hour flight. Today all you will get is a very small almost inedible hot meal, very little to drink, a cheese and ham toasted sandwich for a snack, no inflight entertainment. They do have free WiFi but that takes away the experience you should look forward to when travelling. So if you don't have your own tablet or smartphone, tough. The aircraft advertised was an A340 but I later found out it may have been a A330, standard 70 rows, somehow they managed to get 78 rows, Virtually no leg room, seats were small and cramped, the aisle way was very narrow, toilets very small, could not contact stewardesses as seat controls didn't seem to work. This aircraft should only be used for short flights only one to three hours max and not for an eight hour flight. When I disembarked I felt tired, exhausted, dehydrated with muscular soreness. I will never fly this airline internationally again. An embarrassment for a national carrier."
✅ Verified Review ,,Solo Leisure,Economy Class,Manila to London,March 2017,1.0,3.0,2.0,,,4.0,1.0,no,1,  Flight PR720 from Manila to London on 11th March 2017 was cancelled. An announcement was made an hour before our scheduled boarding at 1130. No explanation given with regard to the cancellation. I waited in a queue for three hours before I eventually got my bags. The wonderful staff are as confused as the passengers! There were 85 of us who were provided accommodation at Century Park Hotel. Majority said they would never fly with PAL again; that includes myself. The  flight back on 12th March was also delayed! 
✅ Verified Review ,A330,Business,Business Class,Tokyo Narita to Manila,February 2017,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,1,"  Business Class in the A330 that Philippine Airlines flies to/from Manila and Tokyo Narita is not a competitive service. Food choices are limited and often many passengers have no choice other than the Japanese set because PAL never seems to have sufficient Western sets on-board to meet demand. There is no seatback IFE, although the flight-attendants offer an iPad that connects to PAL's WiFi IFE. The problem with trying to hold an iPad for a 120 minute movie are obvious, especially during the meal service. The seats provide the opposite (literally, as they are arranged 2-2-2 in a reverse herringbone configuration) of the privacy expected in modern Business Class, with the adjacent passenger having a wonderful across your laptop screen. Worse, PAL has developed a habit, maybe because Filipinos are not accustomed to true airline quality and thus don't complain, of selling tickets and then changing the schedule or aircraft type weeks before the flight. Accordingly, I was just informed that my Business Class return to Tokyo on March 15 is now downgraded to Economy because PAL decided to replace the 2-class A330 with a single-class version! Worse, PAL has no intention of making any reparation to me because Philippines law apparently doesn't require them to! "
✅ Verified Review ,A321-200,Business,Economy Class,Manila to Singapore ,March 2017,4.0,5.0,4.0,2.0,2.0,3.0,4.0,yes,8,"  Manila to Singapore return, and flights on time. Not so fancy cabin like other Asian Airlines but the hospitality and kindness of the crew suffices it. Not much to expect with the food is enough for a 3.5 hour flight. Cabin is clean and toilet is clean. PAL is offering myPAL so make sure to download it before you board and don't your earphone. They are generous with news papers in case you forgot to download myPAL before boarding."
✅ Verified Review ,,Family Leisure,Economy Class,Ho Chi Minh City to Vancouver via Manila,February 2017,4.0,4.0,5.0,4.0,,5.0,5.0,yes,9,"  Ho Chi Minh City to Vancouver via Manila.  When I got to the security checkin I realized my 2500 dollar camera was left in the taxi. I basically kissed it goodbye, and tried borrowing a phone from the customer service woman who called the hotel just in case I had left it there. I made peace with it and figured I'd call the taxi company when I got home. At the gate the same woman who lent me her phone asked me about it again. The station manager overheard and asked to help. In the end, he called the taxi company, found the camera, and is now arranging to send it to their office in Vancouver. I'm blown away as this was not his problem, he just saw an opportunity to help. Very grateful for the goodness of him as well as the taxi company. Philippine Airlines is a very high quality airline."
✅ Verified Review ,Boeing 777,Solo Leisure,Economy Class,New York to Manila via Vancouver,November 2016,4.0,5.0,5.0,5.0,5.0,4.0,5.0,yes,10,"  New York city to Manila via Vancouver. Philippine Airlines is an airline I would recommend because it has a great service and the cabin is clean. The Lavatory is well sanitized and the WiFi is better than other airlines. The cabin crew is accommodating and very  helpful. The food and beverages were great. All in all, a great airline."
✅ Verified Review ,Boeing 777-300ER,Solo Leisure,Economy Class,Manila to New York via Vancouver,October 2016,4.0,5.0,5.0,4.0,,5.0,5.0,yes,10,"  Manila to New York JFK via Vancouver with Philippine Airlines. The seat is great, it has enough legroom and the entertainment was great. The food is delicious and generous.  Cabin crew was kind and very hospitable. The Boeing 777-300ER is huge and cabin is clean. So all in all it's a great airline indeed."
✅ Verified Review ,,Couple Leisure,Economy Class,Manila to Bangkok,February 2017,3.0,5.0,4.0,,,4.0,5.0,yes,8,"  Manila to Bangkok return. The travel experience on Philippines Airlines is generally pleasant. Check-in at airport was fast and efficient. However, airport facilities need to be upgraded as the terminal seemed to be in it's full capacity leaving very little sitting room for transit time and few eating and shopping choices at the departure area. Flight is generally good. Staff seems to be better trained and more efficient now without sacrificing their warmth in service. Biggest improvement is the food they served; taste and portioning has vastly improved compared to the last time I took a short-haul PR economy flight last year. Seat comfort is average mainly due to quite a tight legroom compared to other airlines. I had no issues with the seat itself considering it being just a short flight. Flight was on-time in both cases and baggage claim was prompt and efficient. The extra 30-50USD you pay compared to local budget airline competitors and the 30-50USD you save compared to other regional Asian carriers is worth it. Philippine Airlines is a good choice for short to medium haul flights and I would not hesitate booking with this airline again."
✅ Verified Review ,A321,Business,Economy Class,Bangkok to Manila,February 2017,5.0,5.0,5.0,5.0,,5.0,5.0,yes,10,"  Bangkok to Manila. Priority boarding was implemented (I am premier elite member). Pretty new plane, food tastes great and ice cream was ok. Flight purser was great, she asked for comments from me regarding various products. MyPAL player had a good selection of movies. Flight instructor was present since all but 2 FAs were new. 
"
✅ Verified Review ,A320,Solo Leisure,Economy Class,Manila to Bacolod,January 2017,2.0,5.0,4.0,2.0,1.0,3.0,3.0,yes,4," Manila to Bacolod with Philippine Airlines. Late all the time, they need to refurbished the aircraft interior - especially the seats. In fairness the sandwich they served is very good. The safety video was fantastic. But my concern is that they need to change the interior."
✅ Verified Review ,A321,Family Leisure,Economy Class,Manila to Hong Kong,January 2017,4.0,5.0,5.0,3.0,1.0,3.0,4.0,yes,8,  Manila to Hong Kong. Quite a nice flight. Small aircraft with a large cabin that still had a new feeling. Plush leather seats. Meals were very tasty and generous. Cabin crew were very friendly. PAL inflight is usually amongst the best. I liked the fact that PAL has a dedicated souvenir desk in the PAL terminal. However it would be nice if their online ticket portal was more functional as it is only accessible 24 hours in advance. I was not able to login to the wifi but getting a free local sim card with a reliable network was delightful.
✅ Verified Review ,Boeing 777-300ER,Couple Leisure,Economy Class,MNL to YYZ via YVR,January 2017,5.0,5.0,5.0,5.0,4.0,4.0,5.0,yes,10,"  Manila to Toronto via Vancouver. Got the chance to ride Philippine Airlines new Boeing 777-300ER going to Toronto. The new cabin is beautiful and the legroom in economy is very spacious. The inflight entertainment system were also nice offering the latest movies. The screen size is bigger also. Can't complain about the food. It was delicious and drinks were offered throughout the flight. The flight attendants were immaculate. Very attentive, friendly, courteous. Even we received updates from the flight deck which was very impressive.  Philippine Airlines is stepping up now, being competitive and really improving now and I do encourage you guys to try them."
✅ Verified Review ,,Solo Leisure,Economy Class,LHR to MNL,January 2017,1.0,3.0,1.0,1.0,2.0,2.0,2.0,no,2," London to Manila. Having used most of the major airlines and a lot of the budget ones also I cannot place Philippine Airlines any higher than the likes of Ryanair. The service on the plane is lacking in quantity of staff, the seats are crammed in, the entertainment is pretty non-existent (even if you do have your own device) the food is substandard and the Terminal 2 facilities are possibly the worst I have ever experienced anywhere in the world. Considering I am supposed to be with the countries flagship carrier in the countries flagship airport I hate to think what offering is made elsewhere. Philippine Airlines need to take a look at Singapore to see how flagship is done properly. I would not use again, I only did because of the direct flight option but I would choose a two legged flight over this carrier every step of the way."
✅ Verified Review ,A320-200,Solo Leisure,Economy Class,AKL to MNL via CNS,December 2016,1.0,1.0,1.0,,,1.0,1.0,no,1,"  Auckland to Manila via Cairns. This was an unplanned flight as I had to return unexpectedly from Cambodia to New Zealand for a funeral and then travel on from Auckland to the Philippines. I paid almost NZD1200 for the flight. (This compares with $300 for the Scoot flight from Singapore to Sydney!). Philippine Airlines is a supposedly full-service airline but they offer a much worse service than budget airlines. The A320 is not suitable for longhaul flights. I asked politely for an aisle seat, and then I got a window seat which meant disturbing the two people next to me each time I had to use the toilet. The economy cabin is cramped and no individual entertainment screen. Indigestible breakfast offered on the Cairns to Manila leg. Only 3 cabin staff working in economy on what was a very full plane. Short-staffing meant that the drink with the meal came 20 minutes after the meal. I am not criticising the cabin crew; they tried, but there were just the three of them. A very disappointing flight compared to the other flights I had made in preceding days. I will rate the flight as a '1' as they did actually get me to Manila."
✅ Verified Review ,,Family Leisure,Economy Class,PPS to MNL,December 2016,2.0,3.0,2.0,1.0,1.0,1.0,1.0,no,1,"  Puerto Princesa to Manila. I chose Philippine Airline thinking it's the most reliable airline. But, I was wrong. I discovered it is the most unreliable aircraft when it comes to punctualuty. Twice I have taken this aircraft, and both times the departure times were late for two to three hours. The worst thing no one bother to tell us the reason for the delay. If you have an important commmitment, don't take this airline. It will just stress you out. Very poor service and not following the schedule flights."
✅ Verified Review ,,Solo Leisure,Economy Class,HKG to BNE via MNL,December 2016,1.0,4.0,2.0,,,1.0,1.0,no,2,"  Traveled from Brisbane to Hong Kong via Darwin and Manila and return. The leg to Darwin and the flight to Manila was pleasant, but upon landing at Manila in a remote area we sat on the tarmac for 20 minutes while a generator was found so as to shut down the aircraft then a 500m walk to the terminal to transfers. No toilet in the departure lounges (no wonder the passengers use the onboard toilets prior to take off and line up after the seat belt sign is switched off). On landing in Hong Kong another remote location in pouring rain so a plastic poncho was supplied that was ""very handy ""in the wind and rain as it just blew over the heads and blinded the ones that were stupid enough to attempt to wear them, then on a bus to look out and see our luggage being unloaded onto open trailers in a downpour. My luggage was soaked and no staff to report it to as the flight was a midnight arrival. The return trip was disgusting and the incompetent ground staff in Manila makes me wonder whatever possesed me to book on a hillbilly mob that should not possess an international accredation, never again PAL!"
✅ Verified Review ,Boeing 777-300ER,Family Leisure,Business Class,SFO to MNL,August 2016,4.0,5.0,5.0,4.0,4.0,5.0,5.0,yes,9,"  I've been flying the San Francisco to Manila and return route in business class, and before 2008 first class, since 2007 three times a year. I'll make this simple: Seating and amenities - excellent. Food - excellent. Service - excellent. I've flown business class on other airlines, US domestic and international, none matches Philippines Airiness for the price you will pay for your business class seat. No stop overs - a non-stop direct flight to Manila and back to San Francisco. In addition, I've taken numerous domestic Philippine Airlines flights to various points in the Philippines, the quality of food and service, makes US domestic carriers look oppressive.
"
✅ Verified Review ,A321,Couple Leisure,Economy Class,CEB to KLO,November 2016,4.0,5.0,4.0,,,3.0,4.0,yes,10,"  Cebu to Kalibo, my favourite airline, despite being one of the only Asian Airlines that I've ever experienced a delay with. The cabin staff were lovely and I got a sense of them not being able to do enough for me, good legroom, clean aircraft. Would love to use this airline again."
,A330,Solo Leisure,Economy Class,KIX to MNL,November 2016,1.0,4.0,1.0,1.0,1.0,4.0,2.0,yes,2,"Osaka to Manila. Philippine Airlines (PR407) Schedule: 10:00; Actual Departure from KIX 10:10, Actual Arrival in NAIA 2 gate: 13:12. Basic services: seat selection (49 or 51H changed to 68H), legroom, meal, generous baggage allowance Pros: Timing (departure from KIX and arrival at MNL) Cons: Hard product in the economy class. The most cringe-worthy flight I ever had. For the seating arrangement, I was partly to blame. During check-in, opened seats were few that 49 or 51H was one of the remaining aisle seats. At the airport, there were many seats opened. The check-in attendant arranged to move me further which I couldn't care less either so I agreed to his offer of 68H aisle seat. The problem was despite of bigger aircraft, legroom was worse than A321 I had from Manila to Nagoya and that 68H's recline is not working! It felt as if seating in LCC and and this was what I got for the money I pay for. Now I also understand why the many low scores here regarding inflight entertainment. I experienced myPAL player myself. The aircraft will only let me use myPAL player few minutes before logging in or punching in my email. When I entered my email it never worked! I was given 15MB of free data but then I paused it only to find out after 30 minutes it already gone while being unused! When the food was served, Japanese passengers were only offered bento box while Filipinos or any other nationalities were fitted to chicken and pork steaks. I am not sure why but it was a culture-shock for me. I knew that PR is culture-sensitive but bento wasn't even offered to Filipinos like me. When it comes to the staff, they have always been helpful. The classic smooth runway landing has always been in PAL's spirit so no problem with that. The problem with this airline is the sad state of Manila airport. I would recommend flying with them if you care about generous baggage allowance. Else, fly with better airline if you have money and connection time to spare."
,A321,Solo Leisure,Economy Class,MNL to NGO,November 2016,3.0,4.0,3.0,1.0,1.0,4.0,3.0,yes,6,"Manila to Nagoya. Philippie Airlines (PR438) Schedule: 14:05; Actual Departure 15:09, Actual Arrival at Nagoya: 19:27. Basic services: seat selection (50H), good legroom, meal, generous baggage allowance Pros: Better timing (departure from Manila and arrival at the destination) Cons: Hard product in economy class. This was somehow a comfortable flight in spite of the delay. Airline staff were welcoming. Food is pretty basic; had beef steak out of 2 choices inclusive of carbo loads. PR ran out of the other choice. Coffee was not served due to turbulence but after turbulence, only green tea was served. I was also looking for the IFE option but non-existed. They are expecting us to download and use the myPAL player but I never did use it."
✅ Verified Review ,,Couple Leisure,Economy Class,MNL to SIN,November 2016,3.0,3.0,4.0,2.0,,2.0,2.0,no,3,"  Puerto Princesa to Singapore via Manila. Overall comfortable flight with nice food served onboard. However if punctuality is something that matters for you, Philippine Airlines should be avoided. In the last 10 days we had 4 flights through Philippine Airlines and none of them was on time. This is very inconvenient if you have external commitments."
✅ Verified Review ,A340,Solo Leisure,Business Class,SYD to MNL,November 2016,2.0,3.0,2.0,2.0,1.0,1.0,1.0,no,1,"  I travelled Philippine Airlines Business Class return Sydney to Manila on an A340. I took a connecting flight to Boracay Island by Cebu Pacific. I thought I got a fairly good deal Business Class ticket for US$1250. Unfortunately, on the day of my return flight, there was a typhoon in Boracay Island. All flight services from Caticlan airport were cancelled for 2 days. There was no boat service to reach Caticlan from Boracay for 24 hours. So I had no option but to miss the night PAL flight to Sydney and try to reschedule it. The misery started when I tried to contact PAL customer service to reschedule my flight. It took me around 8 phone calls and 7 hours of effort to get my flight rescheduled. I kept on trying to convince them that it was not my fault, that I was missing the flight due to the typhoon, but they refused to accept this. I was dumbfounded when the lady on the other line stated the total cost of rebooking is approximately US$5620 as I got a promo offer previously.  They kept on hold for over 45 minutes and the line got disconnected. I tried to call then again at least 6-8 times and each time they kept me on hold for at least 45 minutes, repeatedly getting disconnected. They never even attempted to call me back for the first 6 hours. After 7 hours of struggling, I finally settled rescheduling the ticket for a penalty of US$819. The only redeeming feature of this airline is that the service in Business class was above average with reasonable food. This review is a warning other travellers – even if you get good prices on ticket offers it is not worth using PAL due to its appalling customer service."
,A330,Solo Leisure,Economy Class,MNL to BKK,November 2016,4.0,4.0,4.0,3.0,3.0,4.0,4.0,yes,8,"Manila to Bangkok round trip with Philippine Airlines. Check in fine on both flights, especially quick in MNL. Both flights on or slightly ahead of time. On time reliability was not one of Philippine Airlines strengths but is now much improved. A330 aircraft on both flights with plenty of space. Efficient cabin service with simple and tasty meal service. Probably the worst part of Philippine Airlines is now the poorly appointed departures area in NAIA Terminal 2 - the flights are fine, well priced, reliable and with good scheduling. Online booking works well and the change costs, though expensive are clearly displayed."
,A330,Business,Economy Class,MNL to NRT,October 2016,1.0,2.0,2.0,1.0,2.0,2.0,2.0,no,4,"Manila to Tokyo Narita. I am a Mabuhay Miles Premier Elite member and would like to forewarn other Mabuhay Miles members that it is not worth the effort to qualify for the Premier Elite level as the benefits over those of Elite level are valueless unless you travel with a companion who is not an Elite member. There is no difference in the Elite and Premier Elite bonus miles (both earn a flat 25% bonus on top of the service class miles), and airport treatment (free baggage allowance, priority check-in and boarding) are identical. There is one difference in that Premier Elites can take a guest into the Mabuhay Lounge whereas Elites can only enter the Lounges alone. The main perceived benefit of achieving Premier Elite is possibly the two free service class upgrade certificates, but in practice upgrading using the certificates is very difficult (you must buy an overpriced Economy Q-class fare that is only 15% less expensive than a guaranteed Business class fare and mot available through Philippine airlines' website) and upgrade availability is very limited. In reality its much less effort, and only marginally more expensive, to buy a Business class ticket in the first place. Philippine Airlines repeatedly states its intention to become a 5-Star airline but I think that given their current policies and attitudes its an unobtainable goal."
✅ Verified Review ,,Couple Leisure,Economy Class,MNL to MPH,October 2016,2.0,2.0,2.0,,,2.0,1.0,no,1,"  Manila to Caticlan. After waiting one hour to check in at Manila, were only 2 counters were opened, somebody called us out the line and let us wait another 15 min without any information about what's happening. Afterwards, we've been informed that our flight got canceled. Another 30 mins later we got information that we can be rebooked to the next one - which was only possible since that one was delayed. Similar story at the flight back. Arriving at 6am at the airport, airline staff told us to queue in the wrong airline's line. After finally arriving the right counter, we've been told that the flight has been canceled again. After a super chaotic back and forth to different counters and 3 security checks, Luckily in order to catch our connection flight, we got booked on another airline. Still we had get our luggage and checkin again in Manila for the connection flight. "
,A340 and As20,Couple Leisure,Business Class,BNE to LHR via MNL & DRW,October 2016,3.0,4.0,5.0,3.0,,5.0,5.0,yes,8,"I chose Philippine Airlines from Brisbane to London via Manila & Darwin because the business class fare was much better than with other carriers. For this reason I accepted that their Business Class does not deliver what other airlines offer. Flight Attendants were wonderfully friendly and polite, and immaculately dressed, and addressed me by name, but for some reason the pre-takeoff drink does not include alcohol, unlike other carriers. Meals were mostly very good, but are not served with salt or pepper, which must be requested from the flight crew, and even then you are given sachets, not china salt and pepper shakers as with other airlines. Meal service was somewhat hit and miss, and rather disorganised. The breakfast menu included yoghurt and cereal, which we were never offered. Breakfast on one flight did not include tea or coffee, and on the flights when I requested tea with breakfast, my cup was filled with hot, (not boiling) water, and I had to wait for a teabag, which usually arrived when the water was lukewarm. Milk was never offered with tea or coffee, unless you asked for it, so I just gave up and drank my lukewarm tea black, which is not really acceptable for Business Class. The IFE was not real reliable, and movie and music channels were intermittent and jerky. At one stage my IFE refused to function, and I was offered an I-Pad instead. Alcohol service was willingly offered and call bells were answered promptly. The A340 was a much better plane, with heaps of leg room and lie flat seats, but the A320 was uncomfortable. I would certainly fly with PAL again, but only if the price remains consistent with the level of service."
✅ Verified Review ,A321,Family Leisure,Economy Class,TPE to MNL,September 2016,1.0,1.0,1.0,1.0,,1.0,1.0,no,1,"  Taipei to Manila. Philippine Airlines only send you an email that your flight is cancelled, no texts or calls and no other information at all as to when your new flight is. On the email, they ask you to call a Philippine Number. This is very stupid, as they fly to numerous international destinations, and I believe that it is necessary for them to have an international hotline so their customers do not rack up on uneccessary roaming fees on the 1 hour long phone call needed to know about the cancelled flight and to rebook refund your ticket!  Booking with PAL, I expected so much more, since it is not a budget airline, and they are actually more expensive that other airlines."
,,Family Leisure,Economy Class,CNS to LHR via MNL,September 2016,4.0,5.0,3.0,2.0,,5.0,5.0,yes,8,"I had quite low expectations after booking this fare as the fare was so incredibly low. I flew return with my 11 year old from Cairns, Australia to London Heathrow with a longish layover in Manila (9 hours) on the way over. I have done a lot of international flying over the years and no matter who you fly with, the flight is from Australia to Europe is long and tedious. I have to say that I was very pleasantly surprised with the level of service that we received with Philippine Airlines, everything from start to finish went smoothly for us from the departure times to the inflight service, we didn't have a single issue. All of the cabin staff that we encountered were lovely, very helpful and extremely courteous, everything was done with a smile and the utmost professionalism. The plane was somewhat dated but clean and functional. The inflight entertainment system was not up to scratch but we didn't mind as I like to read and my daughter watches her own shows on her laptop. The meals were fine, not fabulous but certainly edible and no better or no worse than other airlines that I have flown with. I have a friend who flew to the UK at the same time as us but she flew a different airline out of Brisbane and she paid almost the same just for her ticket as I did for both mine and my daughter's tickets. A lot of people are sceptical when flying an airline that they are not familiar with and I was no different. I wouldn't hesitate to use Philippine Airlines again, I have no desire to spend a vast amount more for my fare just to fly a preferred airline, I'd rather the extra money to spend while on holidays!"
,"A320, Boeing 777-300ER",Family Leisure,Economy Class,KLO to YYZ via YVR,September 2016,5.0,5.0,5.0,4.0,4.0,5.0,5.0,yes,9,"Flew from Vancouver to Manila on a Boeing 777. Check in was fast. The crew gave us a warm welcome on boarding the aircraft. The cabin smelt nice and the food tasted good. IFE was present. Although we departed 45 minutes late in Vancouver we arrived on time on Manila. Manila to Kalibo on an A320. Flight was delayed by 30 minutes but it wasn't a problem for me. Then Kalibo to Toronto. Our flight was on time, we were again greeted with a warm welcome on both aircraft. We arrived in Toronto 25 minutes early which is great but since we were too early our gate wasn't ready so we had to sit on the plane for almost 30 minutes. I'm looking forward to flying with Philippine Airlines again in the future."
,,Business,Economy Class,MNL to HKG,June 2016,4.0,5.0,5.0,,5.0,5.0,5.0,yes,10,"Manila to Hong Kong. Check-in at Terminal 2 was a breeze. Lounge access (I'm a premier elite member) was almost perfect except for the noisy crowd. Cabin was okay, food was good. Pretty smooth flight. FAs were nice. WI-FI onboard meant I was able to send messages, pictures etc to my family from the flight."
,A321,Business,Business Class,BKK to MNL,June 2016,4.0,5.0,5.0,,,5.0,5.0,yes,10,"Bangkok to Manila. Transfer at Bangkok Airport was great. Check-in staff helpful and proactive (as I came from an LH flight from Nuremberg and my luggage checked thru to Manila, she found a way to place a priority sticker to my bag as I am a premier elite member). Lounge access was just ok - they're sharing with other airlines thru a private lounge.  Food was tasteful and ice cream topped off the meal service."
