status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
,,Family Leisure,Economy Class,SGN to CGK,December 2015,3.0,2.0,4.0,2.0,,3.0,3,no,5,"Ho chi Minh City to Jakarta on Vietnam Airlines. The crew did not manage to smile at all. The IFE had no sound and they didn't give the headset for all. The quality of IFE is bad for an international route with no AVOD. They only had shows like gags! The food had a good review from me, and had quite good taste."
,ATR 72,Couple Leisure,Economy Class,LPQ to REP,December 2015,3.0,3.0,3.0,,,3.0,3,no,6,"Vietnam Airlines from Luang Prabang to Siem Reap on an ATR 72. As it is a small aircraft, we could feel the turbulance. When landing at Siem Reap Airport, it was hard landing and not so smooth. The cabin looks old. The inflight meal was good but the inflight magazine is out of date. The cabin crew were friendly and welcoming passengers. The ground staff check in were effective. The price was good in comparison with other airlines. The flight was delay around 15 minutes but still acceptable because of the bad weather. For safety always check if the swimm vest is under your seat."
,Boeing 777 / Boeing 787,Business,Business Class,SYD to LHR via SGN,December 2015,4.0,5.0,5.0,3.0,,4.0,5,yes,9,"Ticket purchased week before travel (Christmas period) Sydney to London via Saigon and it was thousands less than the next closest player. First time flying Vietnam Airlines and was pleasantly surprised. Boeing 777 flights on old style recliner seats but comfy enough for an 8 hour trip, plus got a good sleep on the way home. Boeing 787 comfort, service and catering is up there with the Middle East carriers. Long stopover in Saigon in both directions but all transfers, 4* hotels and meals handled by VN. Yes, when flying for business it is a pain as you want to just get there and back but for the fare, it is bearable. VN was never on my radar before but will happily fly with them again in a few weeks when heading back to London for a few days."
,Boeing 787,Solo Leisure,Business Class,Frankfurt to Hanoi,December 2015,5.0,5.0,5.0,4.0,4.0,5.0,5,yes,10,"Flying from Frankfurt to Hanoi on Vietnam Airlines new Boeing 787. Check in at Frankfurt was quick with friendly staff. Boarding was organized. Crew service was very friendly, flight attendant welcomed at the door and takes me to my seat, offers boarding drinks, amenity kit and headphones. The menu cards and winelist was given before take off.  The meal was more than enough and had a very good taste. After meal, fruit, cheese, ice cream and cakes together with coffee or tea. A full flat seat meant I could sleep most time of the flight until breakfast service. The entertainment is limited in the choice of available films, but there were enough movies or series available. "
,Boeing 787,Solo Leisure,Premium Economy,SGN to LHR,December 2015,4.0,5.0,3.0,4.0,,4.0,4,yes,9,"Splendid journey from Ho Chi Minh City to London Heathrow on Vietnam Airlines Boeing 787 in economy deluxe. Service was attentive and helpful, food was average but in line with most long haul economy class. The seat has a 10.6 inch TV which is located in the armrest. Economy deluxe seats have decent stretch and are comfortable in a 2-3-2 layout. Vietnam Airlines provides a wash bag and slippers which is a nice touch as many airlines have replaced slippers with socks. I would recommend Vietnam Airlines on their new aircraft."
,Boeing 777 / A321,Solo Leisure,Economy Class,Paris to Kaohsiung via Hanoi,October 2015,1.0,4.0,3.0,2.0,,4.0,2,no,4,"I had a pretty disappointing experience with Vietnam Airlines from Paris to Kaohsiung via Hanoi. Firstly, the fares were not among the most affordable we could find, which can then lead the customer to expect a certain quality. The 777 flown between between Paris and Hanoi was in need of some care, my seat had a broken table so I was asked to change to a different seat which then had a damaged armrest. The seat was at the end of its life too. The entertainment system was an old generation one, with no on demand programs and a small screen. Noise in the cabin was too loud - like on most B777's. Service was pretty good though, with friendly staff, and food ok. Overall I wouldn't recommend it. "
,A321,Solo Leisure,Business Class,HAN to HUE,December 2015,5.0,4.0,3.0,1.0,,5.0,5,yes,9,"Travelled Vietnam Airlines domestic Hanoi to Hue on 9 December 2015. Flight in Hanoi was delayed 1 hour which was informed by email 10 hours prior to departure. Arriving in amble time prior scheduled departure I easily managed to change my flight to an earlier departure without any penalties nor other problems. Thus, arrived 3 hours earlier than scheduled. Domestic Lounge is old, but cozy and quite efficient. It provides a good view to lanes and motor-highway, has hot food, snacks, and drinks though no spirits nor wines.  A321 business class seats provide full comfort. Cold snacks, beers, and sparkling sodas provided. Priority luggage, boarding, shuttle, and check-in lanes for business class passengers. Miles for my Flying Blue were inserted the following day."
,,Solo Leisure,Economy Class,Kuala Lumpur to Hanoi,April 2015,5.0,5.0,5.0,,,5.0,5,yes,10,"I booked a one way Vietnam Airlines ticket to Hanoi from Kuala Lumpur, I was having trouble checking into my flight so I emailed the customer service team which replied to me within and hour and helped me check in. The flight crew were all very nice and we were served a light meal which was fish and rice, served with red wine, fresh juice and water. The plane was clean and we were given pillows and blankets. Arriving in Hanoi on time and ready to explore my new country. I highly recommend Vietnam Airlines for the cheap fares, free luggage allowance and great service."
,Boeing 787,Couple Leisure,Economy Class,LHR to SGN,November 2015,3.0,1.0,1.0,1.0,,1.0,1,no,3,On November 18th I arrived at Heathrow at 8am for a 3 hour check in process with Vietnam Airlines. Flight due to depart 11am. On checking in I was informed the plane would be delayed till 8pm. The plane had not arrived the night before (due at 9 pm) so it was already known that the delay would be significant - yet on their website it showed on time and no delay. Based on that info I set out for the airport at  am. The staff gave out no information and when pestered said operational reasons. No apologies. The fact that the airline knew the plane had not taken off the other end seemed be irrelevant. We were shipped off to a hotel in Feltham and spent till 8pm before checking in again. The plane eventually departed 11.5 hours after schedule. There was no mention of this delay once onboard and the cabin crew looked as fed up as the passengers. The inflight entertainment was bad and dated. The food passable but not great. All my internal flights with Vietnam Airlines were also delayed with no apology. This airline ruined my holiday as I missed out on several planned trips.
,Boeing 787 / 777,Business,Business Class,SGN to FRA,November 2015,2.0,5.0,4.0,1.0,,3.0,4,no,5,"Ho Chi Minh City to Frankfurt on Vietnam Airlines Boeing 787 was a great trip, on time and good service, slept most of the trip. The return flight on 28 November was a different story. Instead of the scheduled Boeing 787, it was an old Boeing 777-200 with well worn, old business class seats, entertainment system not operating throughout the plane. At origin they offered compensation but had no cash or checks. Cabin crew tried hard to please. Flyer beware."
,A321,Couple Leisure,Economy Class,Da Nang to Ho Chi Minh City,November 2015,3.0,2.0,1.0,1.0,,3.0,2,yes,5,"Unfortunately our Vietnam Airlines flight from Da Nang to Ho Chi Minh City was repeatedly changed. Eventually it was scheduled 1 hour later than originally booked. Boarding was delayed for another 30 min and after we made some extra loops, we arrived more than 1 hour (or 2 hours after original booking) late. The service was basic, but that's OK for a domestic flight. Nothing unusual."
,Boeing 787,Couple Leisure,Economy Class,London to Hanoi,November 2015,5.0,4.0,3.0,1.0,,3.0,3,no,5,"We flew economy class London to Hanoi and returned Saigon to Heathrow, both trips on the Boeing 787.  Quiet, and there appeared to be more leg space than normal. Pleasant crew. What a shame that the inflight entertainment could not match. Many people on our flights were unable to watch/listen to films/TV/Music because of the poor quality of picture and/or sound. There would be a few minutes when everything was good and then the picture would break up and sound totally incomprehensible. It seemed to affect screens in rows of 3. Should you have been fortunate enough to watch films there was a total lack of modern or recent films. We spent 24 hours of flying time only being able to access Soduko or the Flight map (which is very good!). The food we were served was cool but this may have been due to us being towards the end of the servings. 4 internal flights were fine but were basically just up and down short hops."
,Boeing 777,Couple Leisure,Economy Class,LHR to SGN,November 2015,4.0,3.0,4.0,4.0,,2.0,5,yes,8,"We flew Vietnam Airlines from London Heathrow to Ho Chi Minh City and returned from Hanoi to London, with three additional flights (in Vietnam and Cambodia). Bad start as the check-in was chaotic and we waited for over an hour in what was a relatively short queue. Thereafter, the experience improved. We flew on one of their new aircraft. The seats were comfortable with plenty of legroom. The outbound flight was not full, so we were able to move to other seats for increased space and comfort. The food was good. I opted for the Asian choices as they tend to heat up better than European food, and they were tasty and sufficient. Wine was served and I received three large glasses in total, which is as much as I would normally expect. The IFE took the form of in-seat screens, which were large and the resolution was fine. There was a reasonable choice of films to watch, though they weren't the latest blockbusters. I was able to watch a couple of films that I had missed a few months ago at the cinema, plus some older classics that I had never seen. The main point is to pass the time, so that was just fine with me. The crew were friendly and DID smile. I asked for a snack in the middle of the flight (instant noodles) and was served immediately. My overall impression of the long-haul flights was good. The shorter, internal flights were fine too, though only water was served. All flights were on time."
,A321 / Boeing 777,Solo Leisure,Business Class,BKK to LHR via SGN,July 2015,1.0,1.0,1.0,1.0,,1.0,1,no,1,"Bangkok to London via Ho Chi Minh. I booked Vietnam Airlines on the basis that the long sector would be on the new Boeing 787 and therefore offer a flat bed for the 12 hour flight. Prices were good but other airlines offered similar or fares close to what was paid. The first leg Bangkok to Ho chi Minh was non eventful and as expected for a short regional flight. But upon arrival into Ho chi Minh I was shocked at the state of the business class lounge. It was extremely tired and offered nothing much more than cans of soda / water. What food was offered looked old and pastey certainly a risk to eat it (was not refrigerated). Upon boarding the flight to Heathrow it was quickly evident that the advertised Boeing 787 was a no show and in its place was a tired tatty old Boeing 777. The aircraft was filthy, seating was broken and archaic and the entertainment system didnt work. Ipads with 5 very old movies were given out, but if the seat in front reclined you couldnt stand it up to watch anyway, When I addressed these issues to the crew they openly admitted all the faults shrugged and dissappeared. The meal service was inedible, even a simple dish like the Pho. So it was a long hungry trip to London with no entertainment to boot. My adjacent passenger was also livid with the experience having completed 8 sectors on Vietnam Airlines  all of which were as bad. Overall the experience was worse in Business class than other airlines in Economy. A total waste of money. Upon arrival in Heathrow I tried to speak to VN staff but they were not interested. Needless to say i didnt fly back with Vietnam Airlines but rebooked on Thai Airways back to Bangkok, onboard the lovely A380 in a very nice business class pod. Fly Vietnam Airlines at your own risk, pay a little more and ensure you have a good flight with a better airline."
,A320,Solo Leisure,Economy Class,Hue to Hanoi,November 2015,4.0,4.0,,,,5.0,5,yes,10,Vietnam Airlines from Hue to Hanoi. Smooth check in with no queue and check in counter automatically gave me exit row seat. The aircraft was boarded via a bus but this was just 20 metres or less!. The flight about 75% full and was punctual with good pilot communications. It's a 1 hour flight and staff gave every one a bottle of water and left everyone in peace with minimum disruptions. Baggage was quickly delivered and whole process was seamless.
,,Family Leisure,Business Class,Singapore to Phu Quok,February 2015,4.0,4.0,4.0,,,3.0,4,yes,7,"Direct flight from Singapore (not easy to find) to Phu Quoc. I often select holiday destinations based on the availability of direct flights from Singapore. Friendly and attentive crew serving an often almost empty business class cabin. Perfect time slots when taking hotel check-in and check-out timing into consideration.  Food and snacks are acceptable.  When rerouted due to cancellation of a flight, we were surprised with a small refund, paid in cash in Ho Chi Min. Not a big amount, but a nice gesture. Once the outbound direct flight was cancelled and re-booked with a transfer in Ho Chi Minh. Due to very short transfer time in Ho Chi Minh, we, as business class passengers, were supposed to be escorted through customs, passport check and to the domestic terminal. This resulted in chaos. Mainly due to the ground attendant for some reason having to serve many other (economy) passengers as well. Also, the second leg (Ho Chi Minh to Phu Quoc) was in a very small turboprob airplane. Again chaos and no business class. The flight back was as per normal: direct flight in business class. Good to start your holiday. Will use again."
,,Family Leisure,Economy Class,MEL to CXR via SGN,July 2015,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"As a family group of 7 flew from Melbourne to Nha Trang via Ho Chi Minh on a plane that was not clean and with extremely disinterested staff. Returning from Nha Trang to Ho Chi Minh, due to change of flight time we missed our flight. On speaking with their office in Nah Trang the person was unhelpful, said there were no available seats until possibly 10.30pm. He said he would call us back in 1 hour and didn't. When we phoned back the office was shut for lunch. As we had to be back in Ho Chi Minh we booked with another airline with the view we would follow this up on our return home. Little did we know that when we checked in at Ho Chi Minh Airport we were advised that we were not booked on our flight back to Australia as we had not taken the leg from Nha Trang and to add insult to injury, we had to pay for preticketing. Then they advised that the bassinet for the 1 year old had been allocated to a mother and infant. They were dishonest as when we got onboard the seats were taken by a mother and teenager. The extra cost to us was some $2500 and after 3 months of communication they have refused to refund any of this money. This is my first review. As a frequent traveller I have never experienced such poor customer service from ground staff to flight attendants and together with the worrying poor condition and age of the planes, I would not recommend ever flying with Vietnam Airlines."
,Boeing 787,Family Leisure,Economy Class,London to Ho chi Minh,October 2015,5.0,1.0,2.0,1.0,1.0,4.0,5,yes,6,"Flow on the new Vietnam Airlines Boeing 787 from London Heathrow in Economy. Couldn't prebook the seats going out but had 3 together. The plane seats were very comfy and adequate leg room. Take an iPad as the films are quite limited, also wifi didn't work on the way out. The food was terrible, luckily took some food on for my daughter and she had a roll. The service is probably the worst ever, one drinks service, they then go and sit for about 8 hours before one more meal service. My biggest concern was the non existent safety checks. They didn't carry out any seat belt checks, one lady was still in the toilet ten minutes before landing and two people next to us didn't even have their belt on for landing.  We paid £1200 for 3 return direct flights - cheaper than flying to Greece!"
,A330-200,Couple Leisure,Economy Class,Sydney to Hanoi via Ho Chi Minh City,October 2015,1.0,1.0,2.0,2.0,2.0,3.0,3,no,2,We flew on an Airbus 330 which left Sydney late. This aircraft was old and needed some TLC. The seats were uncomfortable and cramped. The service was unprofessional and the food was just passable. The aircrew spoke and understood very little English. This airline has a long way to go. 
,,Couple Leisure,Business Class,Heathrow to Hanoi,October 2015,4.0,4.0,4.0,2.0,,4.0,4,yes,9,"Reading some of the reviews we were apprehensive about what our experience would be of Vietnam Airlines business class. We were pleasantly suprised that our apprehension was unfounded. The staff were very attentive, the food was good, the seat / bed was comfortable with plenty of room. We are looking forward to the return flight as part of our holiday experience.
"
,Boeing 787,Solo Leisure,Business Class,Hanoi to Frankfurt,October 2015,5.0,5.0,5.0,4.0,,5.0,5,yes,9,"It was one of the first B787-flights from Vietnam to Germany. Compared to the old B777 it was a big step forward for VN. The seats were fully flat and every seat has direct access to the aisle. Seat was spaciuos and comfortable. The service by the crew was excellent and personal. During the whole flight the crew was very attentive and helpful. The meals were great and delicious with a very good quality and quantity. IFE had a bigger choice than on the old B777, but still behind other airlines. The Screen had an excellent HD quality. Overall I would recommend flying on the new B787."
,A321-200,Solo Leisure,Economy Class,Singapore (SIN) to Hanoi (HAN),October 2015,4.0,4.0,4.0,2.0,,5.0,5,yes,8,"I travelled from Singapore (SIN) to Hanoi (HAN) and back on flights VN662 and VN663 respectively. The aircraft's used were both rather new A321-200s - VN-A361 and VN-A611 - with the cabin of the former showing some wear and tear and that of the latter being in very good condition. I found the Economy Class seat more than adequate for the short-to-medium-haul flights for which Vietnam Airlines uses its fleet of A321-200s. The legroom and seat pitch were comparable to those of the short-to-medium-haul Economy Class products of other full-service airlines. The lack of an audio/video on demand (AVOD) system was missed, though the short films shown on the overhead screens helped break the monotony of the flight. The catering from Singapore was not as good as I expected but the catering from Hanoi was excellent - it should be noted, though, that I ordered the lacto-ovo vegetarian meal (VLML). The crew conducted all service efficiently and with courtesy. I particularly appreciated Vietnam Airlines' use of Terminal 3 in Singapore as well as the 30kg baggage allowance. For the price of S$252.20 return, Vietnam Airlines offered excellent value for money."
,A330,Solo Leisure,Business Class,SGN to HAN,October 2015,5.0,5.0,5.0,,,5.0,5,yes,10,Short 2-hours-flight from Ho Chi Minh City to Ha Noi. Seat comfort for this short flight was excellent with huge recliner business class seats. Even it was a sort flight VN offers a choice between three hot meals for dinner. The crew were attentive and always pleased to help you.
,A321,Solo Leisure,Economy Class,Huế to Hainoi,October 2015,4.0,1.0,1.0,,,4.0,5,yes,8,"October 2015, Huế to Hainoi return trip with Vietnam Airlines. Bought a heavily discounted ticket and everything functioned okay, though the onboard service is nil apart from a bottle of water. Allowed plenty of luggage, that’s the only service where the airline differs from its LCC competitors. Flights on time."
,A320,Couple Leisure,First Class,Da Nang (DAD) to Ho Chi Minh City (SGN),October 2015,3.0,5.0,5.0,,,5.0,5,yes,10,"Legroom in bulkhead seats was cramped. Boarding was quick and easy. Flight left on time and arrived ten minutes early. (Two other DAD-SGN flights, scheduled to leave before ours, had still not boarded when we did). FA's were friendly and helpful. A surprisingly good snack was served on this barely one hour flight."
,Boeing 787,Couple Leisure,Economy Class,London to Hanoi,October 2015,4.0,5.0,4.0,5.0,,4.0,4,no,8,"Two long haul Vietnam Airlines flights and two internal flights, very pleased with the airline. Flights were all on time. Food was good for economy, and pleased to see that they don't charge extra for exit seats. Only drawback was online check in didn't work. But overall very happy with them."
,Boeing 787,Business,Business Class,BKK to LHR via HAN,October 2015,4.0,3.0,4.0,2.0,1.0,1.0,3,no,5,"The Vietnam Airlines planes on both legs were brand new, but cost cutting ruined the experience. Every flight was late, with no explanation or apology by ground crew, cabin crew or pilot. Bangkok to Hanoi leg there was no IFE system and it seemed to be old seats in a new plane. Hanoi to London Heathrow using the same seat configuration as Cathay Pacific but took the cheapest seat options: headphones were terrible, seat buttons already broken, movie selection was Vietnamese movies and 1960/1970 ""classics"" (there were only 4 recent hollywood movies). Food was good. Cabin crew service lacks the polish of better airlines, obviously lacked training. WiFi was available onboard for free, but in total I got one webpage to load briefly and that was it - perhaps it is still in testing. No priority lane immigration cards were given to biz passengers. Most worrying thing was a ""technician"" prodding a ceiling light back into place just before takeoff, which makes me question the maintenance on the planes (they are only 9 months old). Effectively you are getting lie-flat economy with a very limited movie selection."
,Boeing 777,Business,Economy Class,Ho Chi Minh City to Hanoi,October 2015,3.0,1.0,1.0,,,2.0,2,no,3,"Flight VN 7224 from HCMC to Hanoi. The plane was OK, but cabin crew didn't check all security controls, people using their phones etc. The food was horrible and I was happy I had some back up that I had bought before. Many staff barely speaks English. If you fly with them you either understand Vietnamese or should be prepared to go through it on your own."
,A321,Couple Leisure,Business Class,SGN to HUI,October 2015,3.0,5.0,5.0,,,5.0,5,yes,10,"This Vietnam Airlines flight and a return, Da Nang to Ho Chi Minh City, left on time and arrived a few minutes early. Both were just an hour long. Even so drinks and a nice snack were served, as were cold towels before takeoff and hot towels after the snacks. FAs were attentive and friendly. Our only complaint was the lack of legroom in our business class bulkhead seats. On the Ho Chi Minh City to Hue flight we had more legroom than in first class on a United Airlines domestic flight. Both planes were new and clean, and announcements in English as well as Vietnamese were clear and loud."
,A320 / Boeing 787,Solo Leisure,Business Class,SGN to HAN,September 2015,4.0,3.0,3.0,,,3.0,3,yes,6,"Vietnam Airlines lounge at Ho Chi Minh City is reasonable, lounge at Hanoi cramped and ill-equipped, but as it was a relatively short stay it was quite adequate. Outbound check in a little chaotic; was issued with economy boarding card at the business desk, but the lady was very apologetic and rectified it immediately (whether it would have really mattered I don't know, as the seat number was correctly allocated), also directions were a little vague (not too bad for me as I have transited SGN several times, but may have been confusing for a first time visitor). Take off time was later than scheduled, but I had received email notification about a week previously, so it was easy to rearrange my plans to suit. Very comfortable seat outbound, friendly cabin crew who came around with the wine bottle a number of times during the short flight to Hanoi, more quickly than I could drink the stuff in fact! I can't comment on the food in either direction as I had already eaten at the hotel so didn't partake. Inbound on the new Boeing 787 was good and bad; the ""pod"" seat was a good size and 1-2-1 configuration. means everyone has easy aisle access. Service onboard was again satisfactory for a short trip, though nothing special. What I really disliked though was the air-bag equipped seat belt! Yes I know it may well do me a huge favour should something unpleasant happen, but it is horribly uncomfortable to wear. As the national carrier they were a lot closer to their advertised schedules than the low cost operators, and barring the initial hiccup, check-in and boarding was on the whole a lot less of a scramble too."
,A321 / Boeing 787 / 777,Couple Leisure,Economy Class,KUL to HAN via SGN,August 2015,4.0,3.0,4.0,,,3.0,3,yes,6,"Flew four sectors with Vietnam Airlines at the end of August 2015, KUL-SGN return and SGN-HAN return. The KUL-SGN sectors were rather uneventful - the flights were on time and there were no problems retrieving checked in luggage. The inflight meals were tasty. Wine served to those who wanted it. The flight attendants worked hard but were rather robotic. Overall, it is not a bad flying experience on this international route. My main reason for flying the domestic SGN-HAN sector was to sample Vietnam Airlines  new products on their Boeing 787-9 and A350-900 aircraft. I was on the Boeing 787-9 on the SGN-HAN sector and the aircraft was new. However, the IFE was not operational as it was a short domestic sector. The seats were a tad too narrow for my liking (3-3-3 in economy class) but legroom was sufficient. Cabin service is similar to Vietnam Airlines domestic flights - a light snack and nothing more. The flight ended on a sour note - my checked in luggage was contaminated by prawn/fish oil paste from other customer luggage. VN did not redeem itself too well and it was the airport workers who helped me clean up my bag. As it was close to midnight, I did not lodge any complaint with VN. The HAN-SGN sector was more disappointment. I did not manage to get on the A350 and was on a regular B777-200 ER flight. The aircraft was old and tired and some LCD screens onboard have seen better days. The original A350 flight that I was booked on was changed once already - the airline switched me to an earlier A330 flight. I wrote back and declined that flight and explained that I needed an A350 flight. They then switched me to an even earlier A350 flight. I thought that all was well and good at the time and looked forward to the flight. Unfortunately, the aircraft allocated to my flight was switched. All I can do was watch the A350 flight from my aircraft as it was on the next flight, 10 mins behind us. All in all, Vietnam Airlines is okay if you are on a budget. I do not think I will be flying them to Europe, based on the experience above."
,Boeig 787-9,Business,Premium Economy,Hanoi to Ho Chi Minh City,August 2015,5.0,4.0,4.0,3.0,3.0,4.0,4,yes,8,"Vietnam Airlines offers deluxe economy service for European routes only. For domestic routes, deluxe economy cabin is for economy class passengers. As I’m a Gold member I was upgraded to deluxe economy. The check-in procedure was quick with Sky Priority counter. The VN lounge at HAN is not too big and crowded sometimes. The food is so so and not impressive. The wifi was not too fast, not too slow, enough to surf. This lounge does not serve fresh noodles. The deluxe economy seats are arranged in 2-3-2 configuration with a seat pitch of 42 inches, foot rest and leg rest. Power and USB are provide. My feeling when seating in this seat was very comfortable. It’s almost the same with regional business class seat on Vietnam Airlines’ Airbus A321. The windows are impressive also.  The inflight service started long take-off on this 1:40 hrs domestic flight, dinner was served. The meal tray came with hot meal, soft drink and tea/coffee. I love this new aircraft and its deluxe economy seats."
,,Solo Leisure,Economy Class,Quinhon to KUL via SGN,October 2015,1.0,1.0,1.0,,1.0,1.0,1,no,2,"I had a terrible experience with Vietnam Airlines. First, their website if you're buying in Vietnam doesn't support credit cards from the US. Second, when I went to the office in Quinhon to buy my ticket, they couldn't speak a lick of English. So, I buy a flight to Kuala Lumpur. Baggage lost in Saigon. They gave me a tiny piece of paper that was supposed to be my ticket claim for my bag but I lost it. So, basically it was a huge pain and I spent a week without my suitcase. Then, flying from Kuala Lumpur to Hanoi, they closed the counter one hour before I was supposed to fly and I missed the flight. They were entirely unhelpful. I don't recommend Vietnam Airlines. To make matters worse, all their employees speak poor English."
,,Business,Economy Class,Frankfurt to SIN via SGN,May 2015,3.0,3.0,3.0,3.0,3.0,1.0,3,no,1,"Frankfurt to Singapore via Ho Chi Minh City with Vietnam Airlines. The check in and flight from Frankfurt to Ho Chi Minh City was ok. Then the trouble started. During boarding for Singapore crew insisted that I must buy a return ticket and that I will have trouble in Singapore without one. Complete nonsense. They did not let me board the aircraft. Only after all other passengers were boarded and a hefty discussion with the head of the crew I was finally allowed to board the plane more than 1hr later. This time I was hold back in a transit aisle, kind of nowhere. No problems entering Singapore, just as expected. Except that my luggage was lost in Ho Chi Minh City. It was found after some phone calls but then took 3 days to get it to Singapore. The service during this time was just miserable : no call back, wrong or misleading information, just no one had a clue."
,A330 / Boeing 777,Couple Leisure,Business Class,Melbourne to Frankfurt via Hanoi,August 2015,4.0,5.0,5.0,4.0,,4.0,5,yes,8,"Melbourne to Frankfurt via Ho Chi Minh City/Hanoi in Vietnam Airlines Business Class. Flights excellent as was service and food. On return trip from Paris to HCMC great trip with service and food of a high quality. Flight home from Ho Chi Minh City to Melbourne was again excellent. We were in seats 4A/C on all legs of our trip. Didn't have a problem being near the galley and managed to sleep well on all flights. We have flown Vietnam Airlines Business many times and never had a problem with flights, food or service. We are happy to recommend them as an alternative to other airlines that charge more. "
,A321,Family Leisure,Business Class,Ho Chi Minh to Danang/Camranh,August 2015,3.0,2.0,2.0,,,1.0,1,no,2,"There was nothing special about Vietnam Airlines inflight experience. However, ground service and check in was a joke. There was no service for business class passengers. Doesn't matter if you were business class passengers or not, you would still have to wait for business counter to check in coach passengers before you. Top off, check in staff were errogant and didn't know about service.  4 of us travelled together, however only one of us waited in line. Once I got to the counter, the check in clerk told me everyone has to wait in line with their luggage. I told them that it was a family traveled together and I was holding all passenger passports to check in. Neverthless, she insisted we all had to wait in line together. "
,,Family Leisure,Economy Class,Ho Chi Minh to Melbourne,September 2015,4.0,4.0,4.0,3.0,,4.0,5,yes,8,"We flew Melbourne to Ho Chi Minh return plus 4 internal flights with Vietnam Airlines . My expectations for an economy fare is to be fed, have something to watch and sleep if it's an overnighter. Every flight was on time, the food was good, there was in flight entertainment - not great but enjoyed some good movies. The plane was half empty so got to stretch out and sleep due to so many empty seats. I found staff pleasant and helpful. Okay, they're not overly friendly and some of the ground staff didn't crack a smile at check in, but they did their job and in economy I guess that's what you get."
,ATR72 & A330,Business,Economy Class,Phnom Penh to Osaka via Ho Chi Minh,August 2015,4.0,3.0,3.0,3.0,,3.0,4,yes,9,"The first flight is the code share flight with Vietnam Airlines partner, it was not smooth because of the small aircraft. But generally, it is acceptable since it is not delayed. The second connecting flight from Ho Chi Minh to Osaka was quite good, the pilot did a very good job with the typhoon. However, Vietnam Airlines should work on improving its served meals and the in-flight entertainment. The food was not good, I mean it is not Asian taste. And the inflight magazine was kind of boring, most of the contents are in Vietnamese, I couldn't understand most of it. The video and audio seem so boring."
,A330-223,Family Leisure,Economy Class,Melbourne to Ho Chi Minh City,September 2015,5.0,5.0,5.0,3.0,,5.0,4,yes,9,"Flew with Vietnam Airlines yesterday (3rd September) from Melbourne to Ho Chi Minh City. Take off was excellent. For the price, it was good for this time of the year. Cabin Crew did their job well. The entertainment was okay, not much to do, but the sky map was what I stuck to the most. When we got to Vietnam, the landing was smooth."
,Boeign 777 and A321 ,Solo Leisure,Economy Class,Kuala Lumpur to London via Ho Chi Minh (Inbound) / Hanoi (Outbound),August 2015,4.0,4.0,5.0,3.0,,4.0,5,yes,8,"This is my first long haul flight. Overall, flying with Vietnam Airlines was a pleasant journey. The flight attendants were nice and my food was served early due to the special request I have made. The seat condition was acceptable, I did not expect much for the fare that I had paid. The screen resolution of AVOD on B777 was satisfactory while the A321 was only equipped with an overhead screen. The Lotusmiles point was credited into the account few days after flying which is very fast. "
,,Family Leisure,Economy Class,HCM to DAD,August 2015,4.0,5.0,3.0,,,5.0,5,yes,10,"Relatively short hop. Efficient boarding, on time departure and arrival. Efficient inflight service by pleasant FA's. Not much more you could ask for."
,A321,Family Leisure,Economy Class,Hanoi to Tokyo,August 2015,5.0,5.0,5.0,,,4.0,5,yes,10,"I flew from Hanoi to Tokyo on my way to Washington DC. Vietnam Airlines new A321 with comfortable seats. The flight was smooth with on time departure/arrival. Their stewardesses were polite and attentive to passengers. They attended to my request (meals, water) for my kids. The food was better than the food I had on my long haul flight with Air Canada from Tokyo to Toronto. "
