status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Solo Leisure,Economy Class,Jakarta to Kuala Lumpur,July 2018,3.0,4.0,,,,3.0,3,yes,7,"   Jakarta to Kuala Lumpur. Self check-in machines are not available across the airport, but it is only available in the Airasia check-in counter section, which requires a bit of walking. This same goes to the boarding gate which is quite far. I hope Airasia could get a better spot of it."
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Jakarta,July 2018,3.0,4.0,,,,3.0,3,yes,7,"   Kuala Lumpur to Jakarta. Check-in went well, as there are many self check-in machines in the KLIA2 airport. Boarding was relatively on-time and there was no issue. The best part is when landing in Jakarta, since Airasia is now operating in the new airport where they provide better services."
✅ Trip Verified ,,Couple Leisure,Economy Class,Narita to Phuket via Bangkok,July 2018,1.0,2.0,,,,1.0,1,no,1," Very disappointed with Air Asia as a frequent flyer after last experience. Online check-in had errors and glitches which did not allow me to checkin early, charged 40,000 yen at airport. Showed pictures of website glitches and errors, airline does not care or understand. Then I was accidentally tripled charged on my return flight baggage. Had 5 transactions for baggage totaling over $800 USD! My two tickets cost only around $700. Was refunded for some of the excess charges, however such a hassle and online help and calling is very time consuming and stressful and not user friendly. I figured if I provided pictures and explained my problems the airline would understand the online checkin and website had experienced problems and was not working properly. Poor customer service using live chat and submitting cases on issues, just replied back with automated answers. Like talking to a computer. Nobody should have to get charged over $800 USD and worry about 5 charges for 2 small check-in bags, especially unauthorized charges. Very disappointed and will never fly again because of airlines poor recognition of the problem, poor customer service and failure to refund a small cost that should never of happened. Nobody should have to go through that stress while on vacation!"
Not Verified ,A320,Solo Leisure,Economy Class,Bangkok to Kuala Lumpur,August 2017,4.0,4.0,3.0,,,4.0,4,yes,9,"  Bangkok to Kuala Lumpur. As usual, Air Asia is a serious and comfortable company. The prices are very interesting, I have always used this company for 10 years from Bangkok to different destinations in Asia. I have never known any problems, continue like that, thank you. FR: Comme d'habitude, Air Asia est une compagnie sérieuse et confortable. Les prix proposés sont très intéressant, j'utilise toujours depuis 10 ans cette compagnie depuis Bangkok vers différentes destinations en Asie. Je n'ai jamais connu le moindre problèmes, continuer comme cela, merci."
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Namu to Kuala Lumpur,July 2018,3.0,4.0,,,,4.0,3,yes,7,"  Kuala Namu to Kuala Lumpur. As usual, Air Asia always provide smooth experience without any hassle from check-in until departure. However, Airasia is now implemented a strict 7kg policy where cabin baggage has to be strictly only up to 7kg, or else it would be charge expensively."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Kuala Lumpur to Colombo,June 2018,5.0,5.0,,,,5.0,5,yes,10,  On the 5th June I travelled on Air Asia from Kuala Lumpur to Colombo. The plane was an Airbus 320 and very comfortable. I was able to get a lot of rest during the 3.5 hour flight. I had three seats to myself.
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Colombo to Kuala Lumpur,June 2018,5.0,5.0,,,,5.0,5,yes,10,  On the 21st June I had a flight on Air Asia from Colombo to Kuala Lumpur. It was a red eye flight and we arrived around 5am in the morning. I had to clear customs although I had a flight on Air Asia in the evening. The time went very quickly so it must have been a good flight. I was able to stretch out and get some rest.
✅ Trip Verified ,,Family Leisure,Economy Class,Hong Kong to Kuala Lumpur,May 2018,5.0,4.0,5.0,,,4.0,5,yes,8,"  Hong Kong to Kuala Lumpur. Very good experience, bought the premium flex package and still cheaper than other airline e.g. Cathay Dragon. Also you can enjoy a better flight experience than the traditional airline. The lounge is good too. It is a good place for you the relax."
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Singapore,June 2018,3.0,3.0,3.0,,,3.0,3,yes,7," An hour flight with AirAsia was pretty worth it. Boarding of the plane was smooth. Stewards were really friendly and the pre-booked meal that I had which was Green Thai Curry was okay. But Nasi Lemak and Chicken Rice is way better. Overall, good experience from a low-cost airlines by AirAsia as usual."
✅ Trip Verified ,A320,Family Leisure,Economy Class,Singapore to Penang,May 2018,3.0,4.0,,,4.0,3.0,4,yes,7,"  My flight with AirAsia was from Singapore to Penang. Boarding was slow but we reached Penang before the scheduled arrival time. Cabin crew were friendly and were eager in helping passengers but they could have shown more warmth by smiling more. Seat was okay. Overall, the flight with AirAsia was a good one."
✅ Trip Verified ,,Solo Leisure,Economy Class,Surabaya to Kuala Lumpur,May 2018,3.0,3.0,,,,4.0,4,yes,7,"  Surabaya to Kuala Lumpur. As what I am expected from AirAsia low-cost airlines, decent service and flight are always present in the whole experience. The time of flight departure is quite accurate. One of the hassle is the flight is getting strict with their 7kg cabin baggage rule. The seat is quite comfy, in comparison with other low-cost airlines. The interior is more vibrant compare to the others. I experienced no turbulence, as what I remember during the flight. Overall, would love to fly with AirAsia again."
✅ Trip Verified ,,Family Leisure,Economy Class,Hong Kong to Phuket,February 2018,1.0,1.0,,,,1.0,1,no,1,"  Hong Kong to Phuket. I booked the premium flex ticket to get good leg room. I was advised that this type of ticket allowed me to change my flight date at an extra charge.  I needed to change my flight date more than a month before flight date. I tried for days to access my booking on Airasia homepage and when the page finally allowed me to login (I had correct login credentials, the page just didnt work for days) it said I had no booking. Finally I had to call their customer service to have the flight changed instead. At customer support I explained that I needed to change my flight and was told that I had to sit on a standard seat. I asked if it could be solved. They didnt even try to have it sold but just said no. I end up with normal seat instead. I then asked for a refund since I was no longer getting what I paid for. Instead I was asked to pay 1500HKD extra for the change of the flight. I had known about this rule before, but I still asked for compensation due to not getting what I paid for. Also I later found out that if I had booked a new ticket instead of using my return ticket the cost of the new ticket would have been 1700HKD. That is 200HKD more than the fee I had to pay for changing my return ticket, but still several hundred HKD less than what I paid in upgrade for the premium flex ticket I had originally purchased. "
✅ Trip Verified ,A320neo,Solo Leisure,Economy Class,Kuala Lumpur to Yangon,May 2018,4.0,5.0,5.0,,,5.0,5,yes,10," Kuala Lumpur to Yangon. Flight on time, cabin crew friendly, pre-ordered meal arrived on time and hot, additional purchase prices for beverages are reasonable, pilots are informative, and your seats can recline on this budget airline in the newest aircraft. The fare is also very competitive. I could not ask for more. The only downside is KLIA2, low cost airport which is a shame, but this is not airline's fault."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Kansai to Ho Chi Minh City via KL,November 2017,4.0,4.0,3.0,,,1.0,1,no,1,"  Kansai to Ho Chi Minh City via KL. Very bad experience with luggage. They wanted to charge me $US 520 for one luggage of 23kg for an air fare of $US148. After arguing with them, brought the weight down to 19kg and coat $330. Will never fly Air Asia again"
✅ Trip Verified ,A320-200,Solo Leisure,Economy Class,Miri to Kota Kinabalu,April 2018,3.0,3.0,,,,5.0,5,yes,7,"  Miri to Kota Kinabalu by AirAsia. Booking and Check In were easy. Flight departed and arrived on time. Since it was less than an hour flight, flight attendants did not really sell a food on board, meanwhile i really wanted to order. they only served passenger with prebooked meal. However, definitely i will fly AirAsia again."
✅ Trip Verified ,,Solo Leisure,Economy Class,Osaka Kansai to Bangkok,April 2018,3.0,5.0,,,,4.0,4,yes,8," Went on an overnight flight from Osaka to Don Mueang Bangkok. The staff were lovely. One flight attendant in particular was very cheerful and made everyone laugh (and even applaud) as he sang in Thai over the intercom. Flight attendants are usually a little robotic so it was nice that the whole team seemed to be having fun on this one. I have found AirAsia flights to be very cold, so bring some layers!"
✅ Trip Verified ,,Solo Leisure,Economy Class,Siem Reap to Taipei via Kuala Lumpur,April 2018,3.0,4.0,1.0,,,1.0,1,no,2,"  Siem Reap to Taipei via Kuala Lumpur. Always check to see if baggage is included. I checked in for my flight online and did not see any information about baggage.  I assumed since I was flying international maybe they would not charge for baggage. I am very aware that they are a budget airline but I did not see a place to purchase baggage while checking in or I would have. I think you must have to pay for baggage when you purchase your ticket. Their staff at the Siem Reap International Airport was unprofessional and very unaccommodating, “we are a budget airline” is what they kept telling me when I asked why I was being charged for my check-in luggage. The baggage cost me $80 USD, it was only 11kg. The cabin service was just fine."
✅ Trip Verified ,A320-200,Couple Leisure,Economy Class,Jakarta  to Denpasar ,May 2017,4.0,5.0,3.0,,,4.0,5,yes,8,"  Jakarta to Denpasar. First time to Bali and bought these tickets on this airline based on price, did not really do any research before hand. The service on this airline was fine, I really had no complaints, the flight left on time, the seats were fine for the short flight that it was and the employees at check in and in the airplane were very nice. My only complaint is that due to my age and bad legs, boarding was done having to go down steps from the terminal to the tarmac and then up the stairs to the airplane. Similar situation upon arriving in Denpasar. Not the end of the world, just that those behind me had to suffer with my lack of speed down and up the stairs."
✅ Trip Verified ,,Couple Leisure,Economy Class,Chiang Mai to Bali via Kuala Lumpur,April 2018,1.0,1.0,,,,1.0,1,no,1,"  Chiang Mai to Bali via Kuala Lumpur. We needed to pay close to 4,000 baht just to check in our bag (weighing 23 kg). When we got on the flight the seats were so close together. They expect you to pay for any sort of beverage or snack during the flight- this includes water. On the way back, we decided to try to skip the hidden baggage fees and pay for it online, only we couldn't. Every time we tried to do so, we were met with the warning that their site was experiencing a 'glitch' and that we had to do this at the airport. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Sandakan,March 2018,3.0,4.0,3.0,,,4.0,4,yes,7,"  Kuala Lumpur to Sandakan. I enjoyed my flight. Check in, given KLIA 2 is such a hectic airport, was not too bad. The flight was quite punctual as well. The prepaid food I ordered was quite tasty. Much better in fact then Jetstar. The staff were efficient and helpful as well."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Kuala Lumpur,April 2018,1.0,1.0,1.0,,,4.0,1,no,3,"  On board you don't get a meal unless you buy it before hand or on board but they will refuse to serve you a glass of water. On the first occasion I have been lucky enough to get a glass of hot water, on the second attempt I have been asked to buy a bottle, but unless you have MYR with you or a credit card you won't be able to get any water. PA s never stop, On one flight i have counted 25 that drive you crazy, trying to get you to buy any sort of things. You can just notice how they save and make money looking at the aircraft: one of them on the inside was covered with advertisements even on the table and the hand luggage compartment. Emergency doors they have two rows of seats on the immediate left and right of them, the so called 'vip seats' where for an extra 20 dollars you have extra leg space. If you are unlucky to seat on row 11 in front of them, your seat will not recline and if you are tall 1.90m like my husband and someone reclines the seat in front of you, you have no space for your legs. "
✅ Trip Verified ,A320-200,Couple Leisure,Economy Class,Jakarta to Singapore,April 2018,2.0,1.0,,,,1.0,1,no,1," Don’t recommend. Originally flight from Jakarta to Singapore was canceled and we were rebooked 5 hours later. Multiple calls to support went unanswered. No response after two days to email ticket created through their support website. No response on Twitter. Service desk at CGK was vacant. Let the ads on the carry-on overhead bins be a signal: this is a bus with wings, so expect all the qualities of a bus company, not an airline."
✅ Trip Verified ,A330,Couple Leisure,Economy Class,Bali to Mumbai via Kaula Lumpur,April 2018,1.0,1.0,1.0,1.0,1.0,1.0,3,no,2," Bali to Mumbai. My flight supposed to depart at 03.10pm, on 31 March. They allowed passengers to check in at 11.00 am but didn't inform them about the delay. Once the immigration process was completed, then they changed departure time to 07.00pm. Now passengers don't have any option other than waiting. There wasn't any AirAsia executive present at the gate. We also didn't get any vegetarian food at Bali Airport. The airline provided food as it was delayed, but they ordered Non-Vegetarian food only. They should have some common sense that Non-Vegetarian people can eat Vegetarian food, but Vegetarian people cannot eat Non-Vegetarian food. Most of the co passengers were absolutely frustrated. They promised us that they would provide Vegetarian food on the flight. But when flight departed they told us that you have to buy it. I really will not recommend this AirAsia to anyone. While going to Bali from Mumbai, one flight attendant told me that currency exchange rate with AirAsia is different. Generally 1 INR = 210 IDR(app). But with Air Asia, 1 INR = 100 IDR. That was so pathetic. I wanted to choose twin seats while web checkin. The Customer support misguided me. They told me there wasn't any twin seats available in flight so I ended up booking different seats paying equal amount. And actually twin seats were there. This airline is bearable for those whose height is less than 165 Centimeters and a journey of max 3 hours. I will not travel via Air Asia again even if they provide me free tickets. I will not target the inflight entertainment and seating comfort as it is a low cost carrier. We should not expect more from it. It is just a plane which have seats with little cushion onto it. It take off from source and lands at destination. That's all. I hope this review will be valuable for all future travelers."
✅ Trip Verified ,,Couple Leisure,Economy Class,Kuala Lumpur to Bali,March 2018,,,,,,1.0,1,no,1,"  Kuala Lumpur to Bali. My flight supposed to arrive at 23:45, on 31 march they changed it to 12:55am on 1 April and offer a chance to change my flight time within the same date. So I called the customer support and moved it to 10:45am, which took me almost 45 minutes to finish the phone call. It wouldn't bother me until they told me my flight would delay to 14:35 on 30 March. I called to confirm and they told my flight was still the same time. As soon as I arrived KUL airport, I found my flight delayed to 14:35, then I asked them to move my flight to the 12:00 one, they refused my ask cause I didn't change it 48 hours ago according their policy. They changed my flight within 48 hours and ask me to make a change before 48 hours?! The woman in the counter was unwilling to face the sentences stated in the email that If the new flight is inconvenient to you, please contact our Customer Support for either one of the following options: 1. Change your flight to another time/date within 14 calendar days from the original departure date or rquest for a credit account of the value of your booking which is to be redeemed within 90 calendar days from the issuance date for your future travel with us or equest for a full refund of the value of your booking. She said she can call her supervisor but the answer would still be the same. After the call, she said although my supervisor still not agree, I can change your flight. So booking airasia can save a little money but waste time. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Vietnam to Sydney via Malaysia,March 2018,2.0,1.0,1.0,1.0,1.0,1.0,2,no,2," Not even a greeting getting on the plane? First time reviewer. The plethora of reviews surrounding this airline do not lie. To save time, let me first list the positives of my flights and then the problem areas. Positives: No delays. Flight arrivals were timely. Unloading was fast. Wifi was available for free. Problems: No staff acknowledgement getting on the plane to any passengers. Did not have Malaysian currency (coming from Vietnam) and was not allowed to pay by credit card so that I could have a bottle of water! Cue tip in the seat pocket from previous flight. Decor is most budget I have seen, carpet does not cover the whole floor of the plane and the stains/tears in the leather seating is obvious. Staff (not all) lacked a positive attitude toward the passengers. The rest is what you would expect from a budget airline i.e. tight, uncomfortable seating, no in-flight entertainment, no complimentary food/beverages, complimentary wifi was limited, no power supply, etc. This is a classic point A to point B service, which was delivered. However, there is budget flying and then there is Air Asia budget flying. Do not recommend."
✅ Trip Verified ,,Family Leisure,Economy Class,Luang Pabrang to Singapore via Kuala Lumpur,March 2018,,,,,,,1,no,1,"  AirAsia re-schedule my flight in April from Luang Pabrang to Singapore via Kuala Lumpur without prior notice. I try to contact AirAsia for a solution, there is no Singapore contact number. I have to use the e-form to contact them. The response from the Customer Service cannot solve my problem because I cannot accept the new flight schedule. I have requested AirAsia customer service to compensate me for cancelling my tour and my outbound flight because I have to cancel my trip to Luang Pabrang due to Air Asia re-scheduling my in-bound flight. The Customer Service Officer told me she cannot assist me because there is no such policy. I ask to speak to her supervisor and she told me she cannot transfer the call. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Surabaya,January 2018,1.0,1.0,1.0,,,1.0,1,no,1,"  My flight timing was changed from 2PM to 8.45AM for 1st of April for Surabaya to Kuala Lumpur.  I was given the option for a full refund if the timing is not right. However I contacted them for the full refund and they never got back to me. I have been frantically trying to contact them via calls, emails, live chat, twitter, facebook since March 1. None of these methods work. There was no reply whatsoever from their customer service. I've tried calling every one of their physical office but none of the numbers work. There is no way to contact them at all.   Seat and aircraft dirty and magazine is never complete. Their budget ticket is quite expensive."
✅ Trip Verified ,,Couple Leisure,Economy Class,Penang to Sydney via Kuala Lumpur,March 2018,2.0,5.0,1.0,1.0,1.0,2.0,3,no,1," In short an incompetent and very poorly run airline. We caught 4 different flights with air Asia and only 1 ran on time. Delay after delay, said were boarding was at 10.20pm to still not being boarded at 11.15. Booked all my travel with my partner, requested to be seated together. When checking in not sitting together so I had to fork out $100 to choose new seats to sit together, after doing that on our last flight back to Sydney we find out AirAsia have moved our seats again and we are not sitting together. Disgustingly poor form."
✅ Trip Verified ,A320,Family Leisure,Economy Class,BKI to SIN,March 2018,3.0,4.0,3.0,,,1.0,3,no,3,"  Kota Kinabalu to Singapore. I arrived at check in 3 hours before the flight and proceeded to check in. At check in my wife was questioned as she was traveling on a Russian passport and even though we live in Singapore and provided evidence the staff still had a long discussion in Malay about whether to check her in. Eventually they did and they gave us our boarding passes. I  asked if we were all sat together and the check in agent clearly said yes. It wasn't until we got to immigration and i was asked to show our boarding passes when i saw they had my 2 year old daughter sat in a different row to my wife and I. This was very frustrating as it also happened on my flight from Singapore to Kota Kinabalu where the  check in staff told me i had to pay them if we wanted to sit together. I challenged the way the seats were allocated in Singapore to be told that it wasnt anything to do with them it was a computer who allocated seats. Clearly the computer doesn't have a family or doesn't want to sit with its family if it ever travels. The staff were not helpful at all in Singapore, it was only when i got onto the plane and spoke to the cabin crew did we find staff who were helpful and then helped us sort out seats together. On the flight from Kota Kinabalu to Singapore i had to speak to the gate agent who helped us find seats together. I dont understand why Air Asia cause families problems at check in when they can clearly accommodate seats together. Why add extra anxiety and why cause cabin crew or gate staff more problems because the check in staff cant be bothered to help customers? Low cost airlines splitting up families so they can earn extra revenue is being investigated in the UK and the US Senate has stopped airlines splitting families. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Kuala Lumpur to Singapore,March 2018,1.0,,,,,2.0,1,no,1,"  Have not be able to register luggage due to downtime of their website. Has taken some weeks to register because of lacking password-updates and similar faults. Wrote e-mail to customer service to change to a later flight and add luggage, since web-site does not work - no answer in over 24 hours. Travel-date is 48 hours after my request, so I have purchased tickets with another airline. In KL there is full immigration, security check and customs at arrival and the same extensive checks on departure - so transit is a few hours hard work. I am 1.80 cm, too much for the allotted space. If you sit at the window, it is difficult to get in contact with the personnel. "
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Kuala Lumpur to Manila,March 2018,3.0,3.0,,,,1.0,2,no,1, Flew AirAsia from Kuala Lumpur to Manila. The check process at KLIA2 is crazy even if you arrive 2 hours early it's not possible to check into your flight without it being stressful. They require all sorts of crazy info. Automated check in doesn't work. Ended up making it with 5 minutes to spare. I'd arrived at the airport 3 hours earlier. If I'd missed it I guarantee no refund. 
✅ Trip Verified ,,Solo Leisure,Economy Class,Kota Kinabalu to Kuala Lumpur,March 2018,3.0,3.0,,,,5.0,4,yes,9,"  Kota Kinabalu to Kuala Lumpur. I have to commend A*****n for being so helpful towards me for this flight. Service from the AirAsia crew have generally been mediocre in the past but A*****n showed me a different side of the airline — compassion and attentiveness. She assisted me when there was an issue with my boarding pass, going till the extent of walking me to the right person in charge to get things sorted. Thanks A*****n , for changing my perception about AirAsia in general. I hope more of their staff can be as helpful as you."
✅ Trip Verified ,,Solo Leisure,Economy Class,Delhi to Srinagar,March 2018,3.0,1.0,,1.0,1.0,3.0,3,no,2," Flew from Delhi to Srinagar. AirAsia has always been my least preferred airline. Again I regret travelling by this airline. The customer service and support is zero. I needed to take a medicine and asked for water by pressing the Assistance button above our seat. The air hostess came and asked me what I needed, I said water. Then very conveniently she forgot that. I mean do they teach them the meaning of that button? Very unfortunate that such a big name has such poor quality service. Thank you for giving me another reason as to why I am definitely not going to travel AirAsia again."
✅ Trip Verified ,A320,Family Leisure,Economy Class,Kuala Lumpur to Langkawi,February 2018,3.0,5.0,,,1.0,5.0,5,yes,8,"  Kuala Lumpur to Langkawi. When I was planning the trip to Langkawi, AirAsia offered the cheapest tickets. So the price was the main factor while choosing AirAsia and I must say it was really good value for money. I checked in online and everything was really easy. At the airport we had to wait about 15 minutes in the queue for the bag drop, but that was totally normal. Boarding process was well-organised. The staff on-board was very kind and helpful. The legroom was quite short for me, but as the flight took only one hour, it was easily bearable. In conclusion, it was really good decision to take AirAsia for such a short flight, as their price was unbeatable and they offer really good variety of services for additional cost, which are very convenient."
✅ Trip Verified ,A320-200,Solo Leisure,Economy Class,Surabaya to Kuala Lumpur,February 2018,4.0,4.0,4.0,,,4.0,5,yes,7,"  Surabaya to Kuala Lumpur. he plane left the boarding gate 5 minutes behind schedule and took off 17 minutes later. Take off was smooth and the flight was fine all the way to KUL, except for a few minor bumps along the way."
✅ Trip Verified ,,Couple Leisure,Economy Class,Puerto Princesa to Manila,February 2018,2.0,3.0,,,,2.0,3,no,2,"  Puerto Princesa to Manila. We have now been flying with this airline 3 times, and two of these times we had delays for around 1 hour. When flying back from Puerto Princesa we were asked to check in what had been our carry on baggage going here. The bags weights were less than 10 kilos, soft, full of clothes, and size is according to normal standards for airlines and our previous flights with air Asia. When we asked for the reason they told its due to safety reason.  So we had to pay the check-in fee and board. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Yogyakarta to Kuala Lumpur,January 2018,4.0,5.0,,,,5.0,5,yes,7,"  Yogyakarta to Kuala Lumpur. First time with AirAsia and it was quite satisfactory. Waited in line for about 20 minutes at Jogja to check in, but the line moved fairly quickly. My hand luggage was over 7kg so I bought extra baggage allowance, but the ground staff at Jogja never weighed my hand luggage. Boarding started at departure time so we got off the group 30 minutes late, but we arrived on time at KUL. Crew was attentive. Seats were reasonably comfortable. Announcements were frequent and easy to understand. Overall I was satisfied with this AirAsia flight."
✅ Trip Verified ,A320,Couple Leisure,Economy Class,Yogyakarta to Jakarta,January 2018,3.0,4.0,4.0,,,4.0,5,yes,8,"  Yogyakarta to Jakarta. Everything is okay, the legroom may be limited for people with height more 175 cm. If you want more spacious legroom buy emergency seat. Free baggage 15 kg for Indonesia domestic flight. Overall okay, especially as they have various pre-order meal with reasonable price (same with fast food price). "
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chin Minh City to Kuala Lumpur,December 2017,2.0,3.0,4.0,,,1.0,3,no,2,"  Ho Chin Minh City to Kuala Lumpur. Bad to worse from the start because I had a renewed passport (even though I showed them the old passport). On the return leg from KUL to SGN, whilst boarding I was pulled out of line, both the old and new passports taken off me (which I eventually demanded back). The staff checking boarding passes was suspicious of anyone handing her a smartphone boarding pass. What's the point of using the AirAsia App if we get dirty looks when using it for storing boarding passes? Anyway, her supervisor contacted his supervisor using WhatsApp then after sending pictures of my passports to him, I was finally allowed to board.  After boarding, the flight attendants serving food want to see your boarding pass, which means if you have it on your phone (and you are sat at a window seat) you have to pass it to be inspected. "
✅ Trip Verified ,A330-300,Couple Leisure,Business Class,Kuala Lumput to Denpasar,January 2018,4.0,2.0,2.0,,,1.0,2,no,1,"  Kuala Lumput to Denpasar. Our flight was delayed due to late arrival of the aircraft and ATC tech issues. AirAsia informed us about the first delay on 11:30pm the day before our 7:45am flight, while this could have happened faster I was still able to adapt to it. After boarding we waited an other 60 min with very sparse information about why, roughly in the middle of wait we were informed that there are problems with ATC and at some point later we pushed back without further announcements. The seats were fine but had little comfort.  No IFE or WIFI available. AirAsia is fine for the price if everything works, if you have a problem you have a big one. Our return flight was rescheduled and offered to refund or rebook. I tried to rebook. To me the saving on airfare is not worth the very real possibility that you will spend a lot of energy and time being stressed by AirAsia messing up."
✅ Trip Verified ,,Couple Leisure,Economy Class,Kuala Lumpur to Phuket,January 2018,1.0,4.0,,,,2.0,3,no,3,"  Kuala Lumpur to Phuket delayed arrival of 45 minutes. I used this airline for the first time, with 4 flights in January and every flight was delayed, the one from Bali to Kuala Lumpur was a 3 hour delay. Rubbish time keeping."
✅ Trip Verified ,A320-200 neo,Solo Leisure,Economy Class,Jakarta to Kuala Lumpur,January 2018,2.0,3.0,2.0,,,3.0,5,no,3," The new seats were very small and not very comfortable. The old seats for the old A320-200 were a bit bigger and a bit more comfortable. For some reason the day I flew was a very nice day to fly but for some reason the turbulence was very extreme, the pilot had to cancel the distribution of meals because of it which I believe was not turbulence, it was the pilot using the plane on manual instead of using the autopilot. The flight was 50 minutes delayed but somehow made it 10 minutes late to its actual arrival time. I was happy for that but other than that it was the worst AirAsia experience. Note: The ticket was very cheap."
✅ Trip Verified ,A320-200,Business,Economy Class,Surat Thani to Bangkok Don Mueang ,January 2018,3.0,3.0,4.0,,,4.0,5,yes,7, Flew from Surat Thani to Bangkok Don Mueang for business. Booked for luggage and thus had a hot seat and also a meal. The service was standard Air sia and standard budget airlines. The staff members were polite as how usually budget airlines goes. Seat pitch at my seat (1D) was pretty OK. However I still cannot imagine taking budget airlines for long haul flights.
✅ Trip Verified ,,Solo Leisure,Economy Class,Johor to Kuala Lumpur,January 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Flew Johor to Kuala Lumpur. Flight delayed 3 hours 25 mins. No advance notice given the day before. Very bad experience with AirAsia, poor service, not recommended. No compensation offered on flight delayed. "
✅ Trip Verified ,,Business,Economy Class,Kota Bharu to Kuala Lumpur,January 2018,5.0,5.0,,,,5.0,5,yes,10," Flew Kota Bharu to Kuala Lumpur. Air Asia have made a lot of improvements especially in terms of punctuality. Staff were friendly. They even took the initiative to wish one of the passengers a happy birthday through an announcement. Cabin was clean, flight was on time and more importantly super value for money. The only thing lacking is probably inflight entertainment - but you dont really need it for such a short distance journey."
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Bali,January 2018,3.0,2.0,,,,2.0,1,no,3,  Singapore to Bali. Have taken many flights with Airasia which have been largely positive. My last experience I arrived late (20 minutes before departure) and was prepared to be refused to board the plane. I was surprised to have to pay 3X my original fare to buy a later flight.  I could have made my original flight had I been allowed to proceed without issue initially as I had no baggage to check in etc. Extremely disappointed.
✅ Trip Verified ,,Solo Leisure,Economy Class,Vientiane to Kuala Lumpur via Bangkok,January 2018,2.0,1.0,,,,1.0,3,no,2,"  Vientiane to Kuala Lumpur via Bangkok. Worst flight experience I ever had. The only reason I went to the check in counter at my first leg of the flight was to see whether I was correctly checked-in since I booked through a 3rd operator. Showed my boarding pass on my phone, that was all fine, and then they gave me a paper boarding pass. While boarding, I showed my boarding pass on my phone, as I had put my paper boarding pass away, they acted like I was from another world having a boarding pass on my phone. They took me out of line, saying paper boarding pass all taking my pasport out of my hands. Then at my stopover, I couldn't transfer like I normally would on connecting flights, because my boarding pass had to be verified.  Really inconvenient to say the least, almost missed my connecting flight because of it. "
✅ Trip Verified ,A320,Family Leisure,Economy Class,Colombo to Kuala Lumpur,December 2017,4.0,4.0,3.0,1.0,1.0,4.0,4,no,8,  Colombo to Kuala Lumpur. We booked 6 months before and we got a very good price lower than many others. True that you need to pre-book your meals and baggage allowance. But all went smoothly. The quality of their service is very satisfactory! However selling food and Duty free items on board is bit unprofessional.
✅ Trip Verified ,,Couple Leisure,Economy Class,Kuala Lumpur to Penang,December 2017,2.0,4.0,2.0,2.0,3.0,1.0,1,no,1,"  I bought tickets for Kuala Lumpur to Penang return. At Penang airport I reached check in 30 minutes before flight time. However, they refused to let me board and simply said I had to purchase tickets with their next flight as gates are closed. The money I had paid for the flight was wasted and I was forced to purchase another one way ticket to KL from the airport with Malindo Air. I could understand if it was an international flight, but the fact that they refused to allow me to board with 30 minutes remaining is unacceptable."
✅ Trip Verified ,,Solo Leisure,Economy Class,Kochi to Hyderabad,December 2017,3.0,3.0,,,,2.0,2,no,4," Flew Kochi to Hyderabad. Worst customer service ever experienced. Flight got delayed for 3 hours and delay was notified after the actual departure time by SMS. When I checked with the AirAsia desk about the delay, they didn't even seem to know that the flight was delayed 3 hours. I don’t want to travel with AirAsia again."
✅ Trip Verified ,,Couple Leisure,Economy Class,Kuala Lumpur to Ho Chi Minh,December 2017,1.0,1.0,1.0,,,1.0,1,no,1,  We had a trip from Kochi to Ho chi Minh with 1 stop to Kuala Lumpur. Both of our flights were delayed. The first one for over 1 hour and the second for over 3 hours. The seats inside the aircraft are small. We ordered something to eat inflight and most things on the catalogue were missing and the food was very little for one person and the cabin staff didn't have enough change to give you back. I will not travel with this airline again for sure.
