status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
Not Verified ,,Couple Leisure,Economy Class,Ho Chi Minh City to Singapore,January 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Ho Chi Minh City to Singapore. Absolutely the same horrible experience. My bags were weighed at the check in counter and no issues were found. At the gate I was asked to weigh my bags again. Together the bags were overweight, which they wanted me to pay 45 usd for and 21 usd for each kilo above certain number. They did not give the option to pay with card or even to go to an atm as atm is outside of airport. I didnt have cash and they didnt allow me to enter the plane and i missed my flight. This is the worth ever airline and experience i had. Dont take such flights. "
✅ Trip Verified ,,Business,Economy Class,Ho Chi Minh City to Bangkok,January 2019,3.0,3.0,,,,1.0,2,no,1," Ho Chi Minh City to Bangkok. Absolutely horrible experience. My bags were weighed at the check in counter and no issues were found. At the gate. I was asked to weigh my bags again, this time the staff insisted on weighing also my laptop bag. Together the bags were overweight, which they wanted me to pay 45 usd for. They did not give the option to pay with card or even to go to an atm. I was lucky i had enough usd and thb to cover the fare (I’m sure the currency conversion wasn’t great either). If i didn’t have enough cash, the staff told me to borrow from other passengers or miss my flight. As I’m typing this were 50 min delayed and still haven’t taken off. Absolutely not worth taking, Go with Vietnam Airlines even if you pay a little extra."
✅ Trip Verified ,,Solo Leisure,Economy Class,Chiang Mai to Bangkok,November 2018,1.0,1.0,,,,1.0,1,no,1, Chiang Mai to Bangkok. This is the second and last time I will fly with Vietjet airlines. Both of the times a delay of 2 hours. They don't care. Don't waste your money and pay a bit more for another airline.
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Chiang Mai,January 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Bangkok to Chiang Mai. This airline is trying to scam money out of its customers, if you are trying to save money you’re best bet it to go with another airline even if the price looks a little higher. Beforehand it seems as if you can bring a carry on free of charge like other airlines but when you get there they weigh it and if it’s over a very low weight they charge you over $30 to check it and it’s not optional, so therefore you are left with no choice but to pay. Choose any other airline."
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Hong Kong,January 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,  Ho Chi Minh to Hong Kong. I have never encountered such disgusting service as VietJet Air. They tagged our hand bags at check in so we thought all was fine as they had been weighed. Then on boarding the plane they weighed our bags and said we couldn’t get on unless we paid £30 per bag as they were overweight. Oh but they don’t accept cards. It was then they got super aggressive and told us to pay in cash or get the flight tomorrow. So we did what anyone would do... opened our bags and layered up with as many clothes as possible. We did have to throw some things away too but that’s a small price to pay for not giving these disgusting scam artists another penny. An absolute joke and avoid at all costs. Disgrace to the whole country of Vietnam.
✅ Trip Verified ,,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh City,January 2019,1.0,1.0,1.0,1.0,1.0,1.0,2,no,1,  Phu Quoc to Ho Chi Minh City. Keep away from these amateurs if possible! For the first time ever airlines changed my flight to almost two hours prior my original departure. They’ve send an email (ended up in spam box) and couldn’t contact me directly because “I don’t have Vietnamese number”! I’ve been to more than 40 countries worldwide but never experienced such amateurism in my life!
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Fukuoka,January 2019,1.0,1.0,,,,1.0,1,no,1," Never Fly VietJet Air! To preface, I have never ever written a review of anything. Upon check in, after waiting almost an hour in line, we were told that our flight was delayed one hour. The customer service representative moved us to the front of the plane in an attempt to expedite our connecting flight. After almost two hours we finally boarded. After arriving at our destination we had to wait another 30 minutes for our luggage. Since our flight was delayed, and our luggage took so long to get, we missed our connecting flight. The customer service counter for VietJet didn’t open for another 3 hours. After they finally opened, the personnel at the service desk were un-knowledgeable. I was given a phone with another customer service rep. and she told me that since the flight was only one hour late, which was actually one hour and 39 minutes late as per their flight delay paperwork that I requested to file my insurance claim, I did not meet the requirement of “2 or 3 hours” delay in order for them to take any responsibility in assisting me with re-booking another flight. They also said they could not provide any documentation that states they would not re-book any flights, for our travel claim. She then raised her voice, as did I, because I was completely surprised by their lack of ownership and accountability. I was then directed to email the customer service information email to which I have never received a reply. Absolutely the most terrible airline experience I have ever had in my life. Stuck in Bangkok at one in the morning, not knowing what to do or where to go, with absolutely no help from VietJet Air, the party responsible for the whole thing. They basically told us that even though their plane was delayed, they didn’t have to help us. We bought new tickets with a different airline for the following night."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh City,January 2019,1.0,1.0,,,,1.0,1,no,1, Extremely unreliable airline. Our flight from Phu Quoc to Ho Chi Minh has been delayed 4 hours now and we have still not boarded the plane. I will miss my connecting flight and all the airline hotline personnel can tell me is they refuse liability for the cost of the connecting flight i’m going to miss! Extremely unhappy. Will not fly again with Vietjet Air. Don’t fly if you have another flight to catch on the same or even next day as they have a horrible reputation for cancelling/delaying flights!
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Phu Quoc,January 2019,2.0,2.0,,,,1.0,1,no,1,"  Ho Chi Minh to Phu Quoc. Worst travelling experience in my life. By far the most unprofessional airline I’ve had to deal with. I usually never write reviews but this was something else. Booked two flights with them but due to unexpected circumstances I had no choice but to try and change the dates for the flights or get a cancellation. Reached the booking call center, the person on the phone did not know at all how to help, told me to call another office for help, gave me a wrong number. Then I sent multiple emails to which I never got an answer to. When I get to the airport and tried speaking to an agent, out of 6 agents, 5 were just sitting there as decoration and when asked a question, they just shoved us aside and continued talking between each other. Then when the only agent actually doing their job was free, she was extremely rude, she would push me aside in the middle of a question and ask other people that got there way after I did to come see her, overcharged me double the price of the actual ticket just to change dates, continued speaking rudely and giving me orders despite me keeping my calm and trying to be as polite as possible and finally when I was about to leave, she called her colleagues, pointed at me and started speaking behind my back and laughing with them. Never dealing with them again. If you want a good, problem free experience, definitely go for Air Asia. Much better!!"
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho chi Minh city to Da nang,January 2019,1.0,2.0,1.0,,,1.0,1,no,1,  Ho chi Minh city to Da nang. Horrible airline. Delayed 5 hours then delayed another hour with no option of taking one of the several earlier flights without paying a fee. Most uncomfortable seats. Ride staff and additional charge for baggage that cleared fine on the inbound flight. Scammers and zero customer service. Cabin crew could learn to smile. Vietnam is a wonderful country... too bad they have the worst airline in the world. 
✅ Trip Verified ,A321,Business,Premium Economy,HUI to SGN,January 2019,3.0,4.0,3.0,,,3.0,4,yes,7," Flew HUI-SGN on 2 Jan. 2018 on an A320. First time for me in their SKYBOSS “business class”. The price is 2-3 times higher as cattle class but includes lounge, 30 kg luggage, lots of hand-luggage, priority seats and gating, and free ticket changes. It was a late evening flight, which endured one of many reschedulings which are symptomatic for Vietjetair. This postponement was announced by three identical emails sent to me a week in advance. Still, we left an hour late, which is, according to flightradar.com, the normal situation for this VJ315 (daily) midnight flight: only 74% of the flights are on time (according to their displayed statistics). The last 2 weeks all of this flight have been delayed every day with 1-3 hours. For me, a minor delay was fine as I had to wait 1-2 hours anyway in SGN to be able to check in for next flight which leaves 5-6 hours later than VJ scheduled arrival time. Check-in opened 2 hours before departure and took me only 2-3 Minutes to get my BP. Lounge granted in Phu Bai Airport is very plain and understocked. However, they are kind and kept the lounge open only for me as I was the sole eligible visitor at these midnight hours. They even extended opening hours another 1 hour to cope with the 50 Minutes delay of my flight, VJ315. Onboard, I was given seat 1C and no-one was seated next to me. Got two choices of hot food and was provided drinks and towel. Food arrived with 2 Minutes after ordering (yes!). Fresh interior in cabin and energetic, young staff. Bus gating in both ends with separate luxury mini-van just for me as the only SKYBOSS passenger went very quick with nil waiting time. My baggage arrived as the first one – it was nicely decorated with priority tags in sparkling colours. Product hardly worth the triple price of a discounted economy, but an interesting adventure with “full on board services”. Got some feel of excellency and I was respected which is truly felt as it is unusual when travelling with LCCs (low cost carriers). The SKYBOSS is not business class but it is a good try. Will fly with them again when I have ample transit time."
Not Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Hanoi,December 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,  Ho Chi Minh to Hanoi. VietJet is unbelievably unprofessional. They forced us to pay money for an extra 1Kg baggage to the cabin. They just care about money and will suck it out from people by any means. Poor customer service. Terrible Airplane bad pilots. Do not fly with this garbage.
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh City to Hanoi,January 2019,2.0,1.0,,,,1.0,1,no,2,"  Ho Chi Minh City to Hanoi. I will never ever use this airline again, their ground service is horrible. They keep delaying the flight from 7am to 12pm for 3 times with only 1 notice on email. They checked my luggage 1st, allow you in, and when you line up to board they come and want to weight my luggage again and asked me to pay for overweight (2kg). If they did not let me in at the 1st place, I would not have to pay double price for my luggage ($25). Their staffs were very rude and awful."
✅ Trip Verified ,,Couple Leisure,Economy Class,Da Nang to Saigon,January 2019,1.0,1.0,,,,1.0,3,no,1,"  Da Nang to Saigon. With this airline it is simply impossible to plan a serious trip! 2 flights - 3 changes, we also didn‘t get any pre-information. This is not what we expected!"
✅ Trip Verified ,,Family Leisure,Economy Class,Bangkok to Chiang rai,January 2019,1.0,1.0,,,,1.0,1,no,1,"  This was the worst flight ever. The gate changed twice it was delayed at least an hour without any explanation, and then they got us on the bus to go to the plane and kept us stuck on the bus with a ton of people for 20 minutes before they let us off. We are stuck on the bus there was no explanation why we were there, And we haven’t even taken the flight yet. Let’s hope we get there"
✅ Trip Verified ,,Solo Leisure,Economy Class,Cam Ranh to Ho Chi Minh City,December 2018,1.0,1.0,,,,1.0,1,no,1,"  Cam Ranh to Ho Chi Minh City. Its the fifth time this year I fly this airline and always there is a huge delay, they have extreme problems with organisation short of staff and recently a lot of safety problems. If you're taking holiday in Vietnam, please choose another airline if you don t want your holiday disrupted. They do not care about their customers."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Chiang Mai to Bangkok,December 2018,3.0,1.0,,,,2.0,1,no,1,"  Chiang Mai to Bangkok. Everything is just terrible, extremely high prices for a low cost carrier. Both on my flight from BKK to CNX and CNX-BKK the cabin crew ordered me to sit down quickly since they felt i was blocking the aisle storing my hand luggage overhead. It is not like I was reaching for my bag to take out items whilst people were queuing up behind me. Just simply putting away my luggage after I arrived to my row like everybody would. Seems like the cabin crew here just gets selected based on having a pretty face, instead of looking for good looking girls who actually use common sensea. On the inbound flight to BKK we were told there would be a 10 min delay, no big deal I thought. But after arriving at the boarding gate the delay jumped up to a good 40 minutes without any further announcements/apologies made. When boarding started it was like all hell broke loose, people jumping queues, ground staff terrible at crowd control and we were standing waiting for 10 minutes in the jetway to the airplane for no obvious reason. After a good 10 minutes I saw one of the ground staff brining in a bag of Burger King(probably for the overworked captain/FO/cabin crew, it seemed to be the reason we had to wait so long in the jetway after boarding started for this “special delivery” There was also no special assistance nor attention for the very elderly lady seated next to me so after lading I helped her get her stuff from the overhead compartment before I ran off to find myself a taxi at Suvarnabhumi. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Hai Phong to Da Nang,December 2018,,,,,,,1,no,1,"  Hai Phong to Da Nang. I have not yet flown yet. Couple of days before Flight email sent advising schedule change, with unopenable attachment giving new flight details. I have now received check in email. Flight departure changed from 10.55 to 18.35. Rubbish."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Phuket,December 2018,1.0,1.0,,,,1.0,1,no,1,"  Bangkok to Phuket. When I tried to check my husband and I in for our 6 am flight from BKK to Phuket for a short trip, VietJet air denied to check my husband in saying his name did not match his passport because we left out his middle name. The only way for him to board is getting a new ticket. This did not make any sense because I did not include my middle name either and they checked me in without questioning my identity. Now mind you that, we just flew in from Detroit to Paris and to Bangkok with the same passport even being granted entry through Thai government, without any issue regarding my husband’s middle name. We requested to spoke to a manager. It took a good 15-20 mins for the manager to show up. The manager was not understanding and helpful at all. He merely told us the same thing and offered no assistance. I requested to see documentation regarding the middle name, the manager browsed through his phone for a good 10 mins and couldn’t pull it up to see me. When I finally had enough and decided to record the conversation, the manager refused to speak to us and sent airport securities and police to remove us. This horrifying experience shook me to the core. A low budget Vietnamese airline removed my husband from me in Thailand. I was forced to fly to Phuket alone."
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Krabi,December 2018,1.0,3.0,1.0,1.0,1.0,1.0,2,no,1," Bangkok to Krabi. I am used to low cost companies in Asia and VietJet Air is the worst. Always late. My last flight was delayed 5 hours on the outbound flight and 2hours on the way back. No excuse from crew. Poor service. Not recommended. Better to take Lion Air, AirAsia or Nok if possible."
✅ Trip Verified ,,Family Leisure,Economy Class,Bangkok to Phuket,December 2018,2.0,1.0,,,,1.0,3,no,2,"  Bangkok to Phuket. As a regular traveler in Thailand, have never been so disappointed in this return trip from Bangkok to Phuket 07/12/2018. First of all we received notification by text message out flight VZ 308 was delayed from 1625 pm to 1905, no reason given! Then after checking in we were advised boarding at 1815 no gate info available?. Then announcement broadcasting another hour delay !! Again no reason given, finally departed at 2030 - but the most disturbing issue was the airline stewardess refused to give my 18 month old baby girl a little milk to keep her calm unless I paid for it. Needless to say I was totally insulted as it was not our fault for such a long delay, on principal they have a duty of care! Which was not displayed at all, Shame on them. Warning for others."
✅ Trip Verified ,,Couple Leisure,Economy Class,Chiang Mai to Bangkok,December 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Chiang Mai to Bangkok. After Booking the flight it was impossible for me to book an extra baggage in the website and the call center never answered the phone. The flight have had a delay of 1:50 hr: in the website, it was written that if you buy the extra baggage at the check in 3 hrs prior the flight, the price would be of 630 baht for 20kg. So we went at the airport about 8:30 am (flight departure was at 12:10) and the check in hostess said we could buy the baggage, but after they took our baggage they said we had to pay 950 baht. That's cheating. We tried to explain that the website said another thing and that was impossible for us to prepay online or by call center, but nothing, we had to pay cause they already boarded the baggage. That's unfair and disgusting. After that, the flight had another delay of 1:20 hr for a total delay of more than 3 hours. That's unacceptable. "
Not Verified ,,Solo Leisure,Economy Class,Phuket to Bangkok,December 2018,1.0,1.0,,,,1.0,1,no,1,"  Phuket to Bangkok. By far the worst airline I have flown with in my life. Paid an initial €12.50 for my baggage but once I arrived in the airport they said “they haven’t received the confirmation email from the online booking company” they made me pay 1000 baht. Even tho I didn’t have to pay on the first leg of the trip. Customer service was so bad, ignorant and rude . They are extremely slow and impolite. I cannot recommend to travel with this airline."
Not Verified ,,Solo Leisure,Economy Class,Danang to Hanoi,December 2018,4.0,2.0,,,,2.0,1,no,3,  Danang to Hanoi. Delayed for no reason. Notice 2 hours before by email. I was already on my way to the airport. They took precious time with my family which I didn't see for a year.
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Hue to Hanoi,September 2018,5.0,5.0,5.0,,,4.0,5,yes,10,"  Hue to Hanoi. It was a nice experience to fly in Vietjet. The aircraft was new, the catering food very cheap and i had a pleasant flight. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh to Hong Kong,November 2018,1.0,1.0,,,,1.0,1,no,1,"  Ho Chi Minh City to Hong Kong. Echo the other poor reviews. Had to pay as my hang luggage was overweight (only 7kg allowed), happy to do this however even though I brought the same bag on my first leg, they forced me to place it in the hold. I requested to pay and take onboard with me but they refused. The staff were not helpful at all. Overall the price is cheap but you get (no service, extremely rude) what you pay for. Would recommend some other low cost airlines but not these."
✅ Trip Verified ,,Solo Leisure,Economy Class,Chiang Mai to Ho Chi Minh,November 2018,2.0,2.0,,,,1.0,1,no,1,"  Chiang Mai to Ho Chi Minh. Avoid Vietjet for travelling in Thailand and South east Asia, they have the worst customer support of all. There are many companies flying in Thailand with good service. I had a flight to Ho Chi Minh. They send a confirmation mail one week before. But when I arrived to the airport they had advanced the flight 2 hours so I lost the plane. As a bad company, they refuse to take care of any additional cost."
✅ Trip Verified ,,Family Leisure,Economy Class,Ho Chi Minh City to Da Nang via Hanoi,November 2018,4.0,5.0,5.0,,,5.0,5,yes,10,  Flew from Ho Chi Minh city to Da Nang then onto Hanoi. Despite a delay of roughly half an hour on each leg our group of four found the boarding to be easy and well organised. We found the young crew to be pleasant and enthusiastic.
✅ Trip Verified ,,Solo Leisure,Economy Class,Da Nang to Bangkok,November 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,  Da Nang to Bangkok. Terrible customer service. Charged me for baggage I did not have. In the end I had to pay as I was going to miss my flight. Often flights are cancelled. Not worthwhile to save a couple of bucks No leg room.
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Ho Chi Minh City to Seoul,October 2018,4.0,4.0,4.0,,,4.0,5,yes,8,  Ho Chi Minh City to Seoul. The very good price offered for solo traveler. I am impressed with the service from check in counter to the in flight. Seat is good for the flight of around 5 hours and food is also good since I was up in the air in the lunch time.
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Ho Chi Minh City,October 2018,5.0,5.0,4.0,3.0,3.0,5.0,5,yes,9," Singapore to Ho Chi Minh City. I chose VietJet Air for my Singapore trip because of cheap fares, and good service. Flight attendants are very friendly. You should book tickets near the walkway for more convenience."
✅ Trip Verified ,,Couple Leisure,Economy Class,Da Nang to Hanoï,October 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Da Nang to Hanoi. The flight was delayed without apparent reason hours before the flight, and kept getting more and more delayed. Until it was finally delayed 3h45 (just under 4h for them to avoid giving any compensation). No explanation given. No compensation. Nothing. Except a ticket for food in the worst place. People were hardly speaking English at the airport. And not nice at all. Worst company we flew with."
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh City to Bangkok,October 2018,5.0,5.0,,,,5.0,5,yes,9,"  Ho Chi Minh City to Bangkok. Cheap price but great service. I had a very good trip with VietjetAir last October. On board on time, depart and land very smooth! I was impressed by cabin crew. Their English is good and they're friendly and willing to help you with a smile. "
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,October 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Phuket to Bangkok. We ordered these tickets ahead of time and there was no mention of a checked bag fee. When we arrived to the check in counter, we had to pay 1000.00 baht per bag! Not only were we inconvenienced by the fee but we also had to leave the long line and go up 2 stories, wait in another line to pay and then go down stairs and wait in line again to show our proof of purchase so they could release the boarding passes they had confiscated! Worst experience ever! We did not even receive any empathy from the attendant. I made sure to check my future flight plans to make sure we did not have any VietJet Air flights so I could cancel them and change to a different airline. I will never fly with them again, never!"
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,October 2018,1.0,3.0,1.0,1.0,1.0,1.0,1,no,1,"  Phuket to Bangkok. I could not check into the flight one day before which I wanted to since I had an extra baggage and wanted to pay for it. Then when I reached the airport I was asked to pay 923 baht for my 17 kg baggage which was 500 baht on the website (for under 20kg check in) and I was asked to go to another counter of the airlines on the first floor to pay. Meanwhile my luggage and passport is at the check in counter with the ground staff. Thankfully I had my wife, god knows how hectic it would be otherwise to carry my hand luggage etc and manage the payment. Back to the check in point while I was handed over my boarding passes the ground staff was extremely rude and I was told it’s impossible that this was the price written on website and I should have called the helpline number. Now in the boarding queue which is 15 minutes after the mentioned time we were asked to wait in the sky walk area which did not have aircon obviously. We could have easily waited at the departure gate. On the plane the seat is extremely small and uncomfortable. The cost comes out equal if not more to a regular airline so no benefits over there too. Big no on this airline if you love yourself and convenience even 1%."
✅ Trip Verified ,,Family Leisure,Economy Class,Singapore to Ho Chi Minh City,October 2018,1.0,2.0,,,,1.0,2,no,1,"  Singapore to Ho Chi Minh City. I have flown VietJet several times in the past, and it has always been a very pleasant experience. However, this morning I encountered the nasty and rude Vietjet checkin crew in Singapore airport. I was willing to accept the fact that they wish to enforce their strict carry-on limit. However, we manage to throw some item away, after go check in again. The staff told us she will go in and check again and her boss will throw for us if overweight and I was no longer accepted this morning"
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Chiang Mai,October 2018,3.0,3.0,,,,3.0,1,no,1,  Bangkok to Chiang Mai. Do not use this airline. Not even an hour into Thailand and I already got scammed by this airline. Their baggage fee was miscalculated and it changed my card the total amount of my actual flight.
✅ Trip Verified ,,Business,Economy Class,Hanoi to Da Nang,September 2018,3.0,3.0,2.0,2.0,3.0,1.0,1,no,1,"  Hanoi to Da Nang. As I was queuing to check in my flight this morning the staff stopped me and went like: ""you need to weight your check in luggage"". I  followed his instruction, bit surprised with such tone & attitude. He then went on: ""you need to pay for your overweight luggage"". Excuse Me, I went through hundred of flight before and rarely seen such grumpy face from an airlines staff treating me like I committed some crime. Not exactly being impressed, I told him where is ""please"" in his customer services, even more shockingly he replied: ""I don't need to talk nicely to you, just doing my job"" I went to the kiosk to pay for the overweight luggage and raised my concerns but the staffs in the kiosk seems not care. Very disappointed with such services from an airline like Vietjet. "
✅ Trip Verified ,A320,Business,Economy Class,Ho Chi Minh City to Hue,October 2018,5.0,5.0,4.0,,,4.0,4,yes,7,"  Ho Chi Minh City to Hue on an A320. Numerous emails received prior to departure is confusing as they at a closer look do not make and flight schedule changes despite they are sent as such. Moving departure forth and back triggers numerous annoying and superfluous emails. This time I was lucky and everything went smooth at check-in, flight on time, and luggage handled well. Onboard service good and fresh FA-team manage to serve the whole aircraft several times. Service onboard good, had coffee and a new passion fruit drink, paid less than two US dollars. Fresh team."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,September 2018,2.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  I booked a roundtrip Bangkok to Phuket return. The booking confirmation never said I had to pay for luggage on the flight. WWhen checking in for our return flight, we were told we had to pay 1980 baht. I said my confirmation did not state this. I was asked to produce the confirmation. I requested an internet connection as it was on my computer but no internet connection. The manager was unhelpful and rude. After 1 hour of discussions, I decided I need to pay our miss the plane. To save money on baggage I decided to carry on 1 case as hand luggage. I paid 940 baht. Finding where to pay was an exploration journey - I was told to pay over there (Manager pointing) - I eventually found it on Level 3. Next step was Security where hand luggage was now the problem. My partners make up etc was not allowed. Back to the check-in desk to put this on the plane but it was closed. We boarded the plane just in time. What an experience. The service on the plane was nil. No water nothing. I sincerely advise you never select this airline. "
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Siem Reap to Hanoi ,September 2018,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10," Flew Siem Reap to Hanoi with VietJet Air. Friendly, attentive attendants, convenient amenities, affordable prices to match everyone's income, brings to customers a wonderful experience. Briefly very good."
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh City to Singapore,September 2018,3.0,5.0,5.0,,,5.0,5,yes,8,"  Ho Chi Minh City to Singapore. The thing that makes me feel great for its services from the airline, ground staff to support me quite well. The food on board is hot and the prices very reasonable, attendants are fun with the friendly attitude makes me very satisfied with the service."
✅ Trip Verified ,,Family Leisure,Economy Class,Bangkok to Phuket,September 2018,1.0,1.0,,,,1.0,1,no,1,  Bangkok to Phuket. Vietjet Air is the most third class airline in the world. Don't ever use this airline. Doesn't allow passengers to check in baggage without paying. Doesn't give a single glass of water free.
✅ Trip Verified ,,Family Leisure,Economy Class,Bangkok to Phuket,September 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Bangkok to Phuket. Worst airline I have ever been on, rescheduled our flights multiple times, sent us emails about it while we were on an international flight, waited at the airport for 6+ hours when originally was suppose to be 2. Couldn't tell us which gate until 30 minutes before our flight. I can go on and on and on. Don't use this airline ever."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Phuket to Bangkok,September 2018,4.0,4.0,,,1.0,5.0,5,yes,8,"  Phuket to Bangkok. I've flown Thai Vietjet many times, and have no worries about them at all. The aircraft are clean and appear to be well maintained, the crew is helpful and speaks adequate English. This is a budget carrier, so you don't get meals, drinks, a frequent flyer program, or lounge access. Since most of their flights are an hour or two, you can live without that, can't you? The areas where they really seem to shine are at the ticketing counter, where the wait is usually very short - faster than about anyone else in the region. They're good at inflight service and getting you on and off the plane. The flight I'm reviewing boarded late, but left on time. It was about 90% full. The seats weren't great for legroom, but they compare well to any short haul carriers in the region. Overhead space filled up, but I think they were able to accommodate everyone. Rear of the plane boarded first, so pick a back seat if you are bringing luggage aboard, They don't seem to enforce their carry on restrictions to strictly. Perhaps the biggest bonus of VietJet in Thailand is they fly in and out of Suvarnabhumi Airport, which is better compared to Don Muang: closer, faster, and cheaper to get to, as well as offering quicker security and immigration lines."
✅ Trip Verified ,,Solo Leisure,Economy Class,Phuket to Bangkok,September 2018,1.0,1.0,,,,1.0,1,no,1,"  Phuket to Bangkok. I cannot believe the service provided by this airline. They sent me a text message at midnight last night saying that my flight for 5.25pm today has been rescheduled to 8pm, arriving at Bangkok at 9.30pm. I have a flight for Australia leaving at 9.40pm from Bangkok so I need an earlier flight. I called Traveloka, the booking company and they tell me I have to contact Vietjet directly on this phone number. The phone number doesn't work not once got a beeping tone. So I tried their 24 hour hotline in Vietnam, same deal! So there was no way of rescheduling my flight for earlier, I had to catch the first minibus to the airport (which takes 3 hrs!) to come and make sure I get a spot in an earlier flight. Now I'm at the airport, all my plans for my last day in Thailand are completely ruined (I lost the money for the minibus I had booked for later, for the scooter I rented to visit Old Phuket Town this morning (which I didn't get to see). Now I have to wait 2 hrs for them to even book me into another flight (they have to wait for people to cancel or not show up). Since I got that message last night I have been nothing but stressed and angry. Perfect ending to the holiday."
✅ Trip Verified ,,Solo Leisure,Economy Class,Siem Reap to Hanoi,August 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  This airline is the worst airline ever existed and you would make yourself a great favor if you avoid it by all means. I was denied to board from Siem Reap to Hanoi even though I was just transiting to Hanoi for 3 hours and had a longer flight in 3 hours after my arrival to Dubai. The employees at the check in counter were extremely rude and unprofessional. I had to pay 200 USD for urgent transit visa although official Vietnam immigration website said clearly if you just transit in Hanoi and plan to leave within 24h visa is not needed. I arrived in Hanoi and turns out I don’t need a visa because I am transiting, wow. I complained to Vietjetair by email after and the reply was outstanding. They asked me for all tickets and boarding passes and I provided to them only for them to tell me that actually I was transiting more than 24h. Not only they are rude, unprofessional and extortionate but their math skills are from another world. Avoid them by all means, best advice I can ever give."
✅ Trip Verified ,,Solo Leisure,Economy Class,Hanoi to Da Nang ,August 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1, Customer service unsatisfactory and very rude. Wanted to get an earlier flight than the one I had booked. Was happy to pay a fee but they did not care about anything. They didn’t even try to help me at the desk. Just kept talking between themselves while I was asking questions. Definitely won’t be using VietJet Air again.
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Seoul to Ho Chi Minh City ,August 2018,4.0,4.0,4.0,,,4.0,5,yes,8," I cannot expect more for the budget I spent on the air tickets from Vietjet for my trip from Seoul to Ho Chi Minh City. They provided me with a good service from the ground to inflight. My flight was at noon and I tried the food called ""xoi man"" during the flight and that was really good. I strongly suggest this flight to those solo travellers who need to travel on a tight budget. "
Not Verified ,,Solo Leisure,Economy Class,Ho Chi Minh to Hong Kong,August 2018,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Ho Chi Minh to Hong Kong. Avoid this company.  Two things happened to me: flight delayed and impossibility to do the check-in, arriving fifty minutes before the flight. There is no online check-in and they did not forgive me for arriving five minutes late. They told me that the printer was off. At the minimum, they take advantage of the client. On top of that, the staff hardly speaks English and did not have the courage to look me in the eye while telling me that I could not check-in. Try to avoid it if you do not want these things that destroy a trip to happen to you. ES: Evitad esta compañía. Es como la Ryanair asiática y a la mínima te la juegan. A mí me pasaron dos cosas: vuelo con retraso e imposibilidad de hacer el check-in llegando cincuenta minutos antes del vuelo. No hay check-in online y no me perdonaron el haber llegado con cinco minutos de retraso. Me dijeron que la impresora estaba apagada. A la mínima, se aprovechan del cliente. Encima, el personal no habla apenas inglés y no tuvieron el valor de mirarme a los ojos mientras me decían que no podía realizar el check-in. Intentad evitarla si no queréis que os pasen estas cosas que te destrozan un viaje."
